Objects
100
,,Global Angle Tello_DC5B8B:Tello_DC5B8B,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
3333,0,0.0263674,0.0178487,3.13559,-1931.56,-2422.6,4.98984
3334,0,0.026915,0.0181324,3.13541,-1931.62,-2422.57,5.00787
3335,0,0.0254492,0.0163984,3.13528,-1931.6,-2422.54,5.01898
3336,0,0.0264496,0.0180425,3.13566,-1931.58,-2422.59,5.02728
3337,0,0.0247604,0.0157618,3.13553,-1931.56,-2422.54,5.024
3338,0,0.0235988,0.0142659,3.13537,-1931.55,-2422.52,5.02583
3339,0,0.0233629,0.0136619,3.13524,-1931.55,-2422.51,5.03354
3340,0,0.021939,0.0114486,3.13517,-1931.53,-2422.47,5.0412
3341,0,0.0220937,0.0114262,3.13519,-1931.54,-2422.47,5.05025
3342,0,0.0209344,0.0101381,3.13533,-1931.53,-2422.43,5.05756
3343,0,0.0218521,0.0121063,3.13555,-1931.55,-2422.47,5.07762
3344,0,0.0212572,0.0117334,3.13555,-1931.56,-2422.45,5.09061
3345,0,0.0218222,0.0120616,3.13581,-1931.57,-2422.44,5.09272
3346,0,0.0217944,0.0119173,3.13583,-1931.58,-2422.43,5.10374
3347,0,0.0213501,0.0113243,3.13599,-1931.58,-2422.41,5.1238
3348,0,0.0219512,0.0123709,3.13647,-1931.59,-2422.4,5.15056
3349,0,0.0222098,0.0126644,3.13667,-1931.6,-2422.41,5.15063
3350,0,0.0230232,0.0134528,3.13692,-1931.62,-2422.42,5.15805
3351,0,0.0244778,0.0148864,3.13721,-1931.65,-2422.43,5.18478
3352,0,0.023362,0.0131724,3.13726,-1931.66,-2422.37,5.199
3353,0,0.0224939,0.0126565,3.1372,-1931.68,-2422.37,5.21559
3354,0,0.0211074,0.0117697,3.13754,-1931.67,-2422.35,5.23381
3355,0,0.0215161,0.0127134,3.13832,-1931.66,-2422.34,5.25707
3356,0,0.0205686,0.012166,3.13866,-1931.66,-2422.35,5.27975
3357,0,0.0196378,0.0120948,3.13946,-1931.61,-2422.35,5.29084
3358,0,0.018063,0.0107933,3.13981,-1931.59,-2422.33,5.30346
3359,0,0.0169979,0.0099272,3.14043,-1931.56,-2422.29,5.33839
3360,0,0.0174305,0.0110295,3.14074,-1931.57,-2422.32,5.35811
3361,0,0.0167342,0.0111427,3.14107,-1931.55,-2422.31,5.38668
3362,0,0.0160442,0.01167,3.14131,-1931.53,-2422.31,5.42031
3363,0,0.0152068,0.0129074,3.14166,-1931.54,-2422.3,5.46403
3364,0,0.012001,0.0113583,3.14248,-1931.49,-2422.23,5.5181
3365,0,0.0107746,0.0118444,3.14333,-1931.5,-2422.2,5.58012
3366,0,0.00973912,0.0128334,3.14411,-1931.52,-2422.2,5.67315
3367,0,0.00774128,0.0145625,3.145,-1931.53,-2422.15,5.7583
3368,0,0.00660867,0.0179156,3.14572,-1931.57,-2422.13,5.86896
3369,0,0.00264191,0.0196172,3.14673,-1931.49,-2422.03,6.01999
3370,0,-0.00106085,0.0233356,3.14772,-1931.48,-2421.94,6.21984
3371,0,-0.00325961,0.0294705,3.14843,-1931.54,-2421.84,6.52393
3372,0,-0.00576859,0.0358124,3.14822,-1931.71,-2421.75,6.90691
3373,0,-0.0087197,0.0426421,3.1481,-1931.84,-2421.63,7.3992
3374,0,-0.0106317,0.0494318,3.14829,-1931.93,-2421.46,7.96926
3375,0,-0.0127154,0.0548986,3.14877,-1931.98,-2421.24,8.69528
3376,0,-0.0157749,0.0585395,3.14894,-1932.04,-2420.91,9.58486
3377,0,-0.0193634,0.0601512,3.14834,-1932.02,-2420.49,10.739
3378,0,-0.0193271,0.0634978,3.14812,-1932.41,-2420.13,11.9899
3379,0,-0.0191008,0.0671665,3.14796,-1932.67,-2419.68,13.3614
3380,0,-0.0195158,0.0687549,3.14814,-1932.86,-2419.12,14.9371
3381,0,-0.0181621,0.0715544,3.14836,-1933.17,-2418.64,16.6517
3382,0,-0.0186435,0.0718499,3.14865,-1933.42,-2417.96,18.5342
3383,0,-0.0177124,0.0707087,3.14919,-1933.75,-2417.2,20.6921
3384,0,-0.0157657,0.0694677,3.1494,-1934.1,-2416.44,23.0683
3385,0,-0.0147946,0.0661311,3.14967,-1934.3,-2415.57,25.7097
3386,0,-0.014181,0.061632,3.14946,-1934.76,-2414.69,28.7345
3387,0,-0.0127933,0.0574761,3.14954,-1935.15,-2413.76,32.0518
3388,0,-0.00945509,0.0546109,3.14966,-1935.6,-2412.83,35.6388
3389,0,-0.0108386,0.0450175,3.1502,-1935.87,-2411.63,39.609
3390,0,-0.00930658,0.0369252,3.15027,-1936.33,-2410.54,43.8702
3391,0,-0.00456646,0.0301734,3.15003,-1937,-2409.52,48.4516
3392,0,-0.00190347,0.0199148,3.1499,-1937.49,-2408.29,53.2879
3393,0,0.00257156,0.010105,3.14976,-1938.01,-2407.17,58.357
3394,0,0.0064466,3.67048e-05,3.15051,-1938.47,-2406.06,63.6919
3395,0,0.00950476,-0.0124542,3.15011,-1939.03,-2404.83,69.2961
3396,0,0.0146615,-0.0213253,3.14997,-1939.63,-2403.84,75.0289
3397,0,0.0172721,-0.0308158,3.15036,-1940.02,-2402.76,81.0683
3398,0,0.0220496,-0.0374649,3.15011,-1940.67,-2401.79,87.2286
3399,0,0.0250532,-0.044943,3.14992,-1941.19,-2400.81,93.5638
3400,0,0.028234,-0.0500668,3.14973,-1941.65,-2399.99,100.074
3401,0,0.0298845,-0.0558431,3.14969,-1942.09,-2399.07,106.682
3402,0,0.0303947,-0.0601874,3.15006,-1942.4,-2398.29,113.499
3403,0,0.0314143,-0.063282,3.15,-1942.97,-2397.58,120.415
3404,0,0.032034,-0.0655896,3.14986,-1943.48,-2396.89,127.463
3405,0,0.0296807,-0.0700797,3.14992,-1943.59,-2396.17,134.524
3406,0,0.0289008,-0.0706971,3.15012,-1943.98,-2395.71,141.665
3407,0,0.0292593,-0.0692271,3.14971,-1944.52,-2395.23,148.987
3408,0,0.0278899,-0.0683031,3.1498,-1944.86,-2394.77,156.371
3409,0,0.0281762,-0.0649647,3.15,-1945.26,-2394.47,163.746
3410,0,0.0276544,-0.0614382,3.1504,-1945.49,-2394.13,171.206
3411,0,0.0252705,-0.0589784,3.15028,-1945.9,-2393.75,178.805
3412,0,0.0241427,-0.0557425,3.15031,-1946.24,-2393.49,186.363
3413,0,0.0209935,-0.0545723,3.1506,-1946.34,-2393.21,193.991
3414,0,0.0173507,-0.0534648,3.15079,-1946.64,-2393.02,201.688
3415,0,0.0142259,-0.0518556,3.15083,-1946.94,-2392.88,209.412
3416,0,0.0129825,-0.0485929,3.15035,-1947.38,-2392.76,217.211
3417,0,0.0129562,-0.0446184,3.15017,-1947.74,-2392.68,224.981
3418,0,-0.00773421,-0.057898,3.14937,-1947.52,-2392.58,232.592
3419,0,-0.0122162,-0.0584431,3.14968,-1948.15,-2392.82,240.199
3420,0,-0.0138929,-0.0566426,3.14983,-1948.55,-2392.89,248.066
3421,0,-0.0146978,-0.0551288,3.15004,-1948.84,-2392.94,255.937
3422,0,-0.0145017,-0.0537013,3.15001,-1949.17,-2392.95,263.823
3423,0,-0.015921,-0.0542449,3.14989,-1949.38,-2392.91,271.724
3424,0,-0.0129926,-0.0513357,3.14987,-1949.91,-2393.12,279.608
3425,0,-0.011582,-0.0498832,3.14963,-1950.2,-2393.21,287.507
3426,0,-0.0123365,-0.0504698,3.14931,-1950.45,-2393.23,295.428
3427,0,-0.0126314,-0.05104,3.14925,-1950.74,-2393.29,303.312
3428,0,-0.012864,-0.0510699,3.14932,-1951.04,-2393.48,311.219
