time,tello_x,tello_y,tello_z,tello_rx,tello_ry,tello_rz,tello_rw,vicon_x,vicon_y,vicon_z,vicon_rx,vicon_ry,vicon_rz,vicon_rw
1582286392527279133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531521431756,-0.139380987641,0.0444002019342,-0.00749107087994,-0.00516473447541,0.0110864407419,0.999897144814
1582286392537296514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531544929535,-0.139500394918,0.0444131955139,-0.00738990985558,-0.00530196851628,0.0111748548958,0.999896195102
1582286392577332593,0.0159202609211,0.0120031274855,-0.00524120824412,0.999971449375,5.40306882613e-06,0.00756044266745,9.62401391007e-05,0.531510417319,-0.139760175319,0.0445453998301,-0.00977320693699,-0.00332502876169,0.0110361828028,0.99988580912
1582286392617329427,0.0159202609211,0.0120031274855,-0.00524120824412,0.999971449375,5.40306882613e-06,0.00756044266745,9.62401391007e-05,0.531576656807,-0.139460010484,0.044377953073,-0.00696605018089,-0.00550357929558,0.0111833216354,0.999898053842
1582286392667641574,0.0159202609211,0.0120031274855,-0.00524120824412,0.999971568584,4.79060702219e-07,0.00754546420649,8.04572409834e-05,0.531538806223,-0.139561699598,0.0444369824982,-0.00754600995228,-0.00509129779067,0.0111256156438,0.99989667321
1582286392767371217,0.0159204211086,0.0120024448261,-0.00524228299037,0.999971330166,-2.53238431469e-05,0.00757095729932,8.47183255246e-05,0.531588790075,-0.139403474848,0.0443742402495,-0.0072404747349,-0.00531647612121,0.0112063796472,0.999896858512
1582286392817615009,0.0159204211086,0.0120024448261,-0.00524228299037,0.999971330166,-2.53238431469e-05,0.00757095729932,8.47183255246e-05,0.531577445087,-0.139389827619,0.0443612319389,-0.00642393238923,-0.00600950347264,0.0112147134598,0.999898419422
1582286392888223236,0.0159204211086,0.0120024448261,-0.00524228299037,0.999971151352,-1.98347825062e-05,0.00759469298646,6.9408561103e-05,0.531566692863,-0.139594702572,0.0444490330217,-0.0076121660475,-0.00506897928532,0.0111758343939,0.999895725115
1582286392977384640,0.0159201137722,0.0120025621727,-0.00524294795468,0.999971091747,-1.05511126094e-05,0.00760298967361,8.36274339235e-05,0.531609325931,-0.139472658617,0.0443405511896,-0.00597683741831,-0.00652274623818,0.0112152703694,0.999897969248
1582286393027220407,0.0159201137722,0.0120025621727,-0.00524294795468,0.999971091747,-1.05511126094e-05,0.00760298967361,8.36274339235e-05,0.531556601757,-0.139412118761,0.0443876549763,-0.00721696586679,-0.00523619137492,0.0111841151027,0.999897701404
1582286393077336103,0.0159201137722,0.0120025621727,-0.00524294795468,0.999971091747,-7.65173354011e-06,0.00760740693659,0.000114421964099,0.531538367485,-0.139458863239,0.044413456279,-0.00751939932269,-0.00501614441412,0.0112246123844,0.99989614711
1582286393177336092,0.0159184988588,0.012004731223,-0.00524288322777,0.999971032143,8.75002206158e-06,0.0076158340089,0.000145413709106,0.531574864385,-0.139407769557,0.0443818307041,-0.00719167629429,-0.00547733345854,0.0111766873223,0.999896674797
1582286393227382659,0.0159184988588,0.012004731223,-0.00524288322777,0.999971032143,8.75002206158e-06,0.0076158340089,0.000145413709106,0.531600626341,-0.139491821702,0.0443800542555,-0.00667100016943,-0.00584556954699,0.0112077080106,0.99989785196
1582286393277309666,0.0159184988588,0.012004731223,-0.00524288322777,0.999970972538,1.71269239218e-05,0.00761853251606,0.000150768872118,0.531558089339,-0.139458634425,0.0444185017227,-0.0075217068272,-0.00504069346182,0.0111546231523,0.999896789533
1582286393387525874,0.0159183591604,0.0120046390221,-0.00524352444336,0.999970853329,1.10673499876e-05,0.00763769308105,0.000141805881867,0.531575004126,-0.139422769872,0.0443856676754,-0.00711778641927,-0.00535565264126,0.0112668008547,0.99989685133
1582286393437408982,0.0159183591604,0.0120046390221,-0.00524352444336,0.999970853329,1.10673499876e-05,0.00763769308105,0.000141805881867,0.531582307782,-0.139392457576,0.0443737019073,-0.00689949991767,-0.00552333381221,0.0112971299686,0.999897126978
1582286393488468456,0.0159183591604,0.0120046390221,-0.00524352444336,0.999970972538,1.60619947565e-05,0.00762205151841,0.00013483222574,0.531584626242,-0.139463214092,0.0443858539145,-0.00666894784025,-0.00584680171477,0.0112527020935,0.999897353102
1582286393587327316,0.015919348225,0.0120041370392,-0.00524166412652,0.999971270561,1.71432329807e-05,0.00758376764134,0.000124120240798,0.531561048547,-0.139401034869,0.0443743423634,-0.00721992088651,-0.00550749669542,0.0111753500082,0.999896320513
1582286393638159140,0.015919348225,0.0120041370392,-0.00524166412652,0.999971270561,1.71432329807e-05,0.00758376764134,0.000124120240798,0.531571013641,-0.139416039509,0.0443755939461,-0.00709685735469,-0.00551390831173,0.0111139953448,0.999897850052
1582286393688273078,0.015919348225,0.0120041370392,-0.00524166412652,0.999971389771,1.23566342154e-05,0.00756458751857,0.000120251417684,0.531587563529,-0.139401426749,0.0443889607055,-0.00747824489015,-0.00517147506528,0.0112456972074,0.999895427529
1582286393737443134,0.0159204322845,0.0120034301654,-0.00523999705911,0.999971628189,2.65886410489e-05,0.00753838056698,9.89344916889e-05,0.531594263839,-0.139376345568,0.0443563121442,-0.00667638480131,-0.00586629400275,0.0112071807172,0.999897700558
1582286393788531212,0.0159204322845,0.0120034301654,-0.00523999705911,0.999971628189,2.65886410489e-05,0.00753838056698,9.89344916889e-05,0.531605863537,-0.139499051174,0.044374160086,-0.00634647471255,-0.00620832350963,0.0111825668215,0.999898059393
1582286393837488207,0.0159204322845,0.0120034301654,-0.00523999705911,0.999971628189,1.24266807688e-05,0.00753320148215,0.000111724148155,0.531561409624,-0.139409219705,0.0443834262679,-0.00741731435146,-0.00526567584762,0.0111248851649,0.999896741187
1582286393947417453,0.0159205719829,0.0120034758002,-0.00523945968598,0.999971628189,4.66402234451e-05,0.00753660406917,9.39198143897e-05,0.531613717486,-0.139443965045,0.0443562208834,-0.00658641407036,-0.00589366408034,0.0112177236111,0.999898018075
1582286393997447482,0.0159205719829,0.0120034758002,-0.00523945968598,0.999971628189,4.66402234451e-05,0.00753660406917,9.39198143897e-05,0.53162460364,-0.139371468323,0.0443248399435,-0.00639189826405,-0.00609317393256,0.0112701618073,0.999897494907
1582286394047354445,0.0159205719829,0.0120034758002,-0.00523945968598,0.999971449375,6.46403204883e-05,0.00755942659453,7.91336715338e-05,0.531554329616,-0.139414940775,0.044363705954,-0.00669023334399,-0.00590253330269,0.0111902131816,0.999897584759
1582286394147854188,0.0159203428775,0.0120032811537,-0.00524060986936,0.999971389771,4.07040133723e-05,0.00756821455434,8.9706350991e-05,0.531596820534,-0.139418320464,0.044374575204,-0.00742474923111,-0.005152646569,0.0113145450521,0.999895146704
1582286394197380722,0.0159203428775,0.0120032811537,-0.00524060986936,0.999971389771,4.07040133723e-05,0.00756821455434,8.9706350991e-05,0.531573510795,-0.139406903495,0.044366964158,-0.00734506740155,-0.00518642338613,0.0112342704509,0.999896465723
1582286394257383586,0.0159203428775,0.0120032811537,-0.00524060986936,0.999971449375,6.18109188508e-05,0.00755841843784,8.53408928378e-05,0.531536895279,-0.139388229234,0.0443666495347,-0.00727536925348,-0.00530516862617,0.0111364938831,0.999897446087
1582286394357239978,0.0159213840961,0.0120023014024,-0.00523969018832,0.99997150898,5.56894483452e-05,0.00755041930825,5.42037159903e-05,0.531641485448,-0.139353518908,0.0442794730626,-0.005866930059,-0.00663990890739,0.0113201003567,0.999896667696
1582286394397420285,0.0159213840961,0.0120023014024,-0.00523969018832,0.99997150898,5.56894483452e-05,0.00755041930825,5.42037159903e-05,0.531600022151,-0.13942858401,0.0443558604047,-0.00711785942461,-0.00539984200987,0.01130167832,0.99989621954
1582286394457331423,0.0159213840961,0.0120023014024,-0.00523969018832,0.999971449375,5.88185830566e-05,0.00755740422755,4.65621051262e-05,0.531585564189,-0.139417972208,0.0443416924929,-0.00639700177857,-0.00611704919397,0.0111774677645,0.99989835698
1582286394557359530,0.015921227634,0.0120021663606,-0.0052404734306,0.999971210957,7.55756191211e-05,0.00758995302022,4.36013870058e-05,0.531552013539,-0.139507597488,0.0443927589053,-0.00710187400335,-0.00554184294798,0.0110607786646,0.999898250092
1582286394607365807,0.015921227634,0.0120021663606,-0.0052404734306,0.999971210957,7.55756191211e-05,0.00758995302022,4.36013870058e-05,0.531629463486,-0.139376984991,0.04431090815,-0.00624861470274,-0.00622747748834,0.0112852335563,0.999897403158
1582286394657716379,0.015921227634,0.0120021663606,-0.0052404734306,0.999971151352,7.35979047022e-05,0.00759865995497,5.16891268489e-05,0.531597367041,-0.139364798258,0.0443288640709,-0.00630156069925,-0.00613027660995,0.0113219166954,0.999897256844
1582286394757299995,0.0159203633666,0.012003229931,-0.00524066481739,0.999971091747,8.84839319042e-05,0.00760585349053,7.28010272724e-05,0.53156425919,-0.139477040145,0.0443940389305,-0.00723777585182,-0.00538947533212,0.0111734614744,0.999896855638
1582286394807301493,0.0159203633666,0.012003229931,-0.00524066481739,0.999971091747,8.84839319042e-05,0.00760585349053,7.28010272724e-05,0.531590560979,-0.139423112974,0.0443489397162,-0.0064818801051,-0.00610665385762,0.0112444227238,0.999897123191
1582286394867319836,0.0159203633666,0.012003229931,-0.00524066481739,0.999971091747,9.63618513197e-05,0.00760715082288,6.58489443595e-05,0.531540523105,-0.139487048318,0.0444136688605,-0.0074012653719,-0.00512723037974,0.0111594685172,0.999897194236
1582286394967428944,0.0159207135439,0.0120030110702,-0.00524010322988,0.999971270561,7.77679888415e-05,0.00758012291044,6.93768015481e-05,0.531552007691,-0.139436219305,0.0443909433757,-0.0073632444772,-0.00524849537533,0.0111778404852,0.999896640563
1582286395007702924,0.0159207135439,0.0120030110702,-0.00524010322988,0.999971270561,7.77679888415e-05,0.00758012291044,6.93768015481e-05,0.531572496961,-0.139420681699,0.044380339071,-0.00732924820526,-0.00522152156012,0.0112221908041,0.999896534781
1582286395068471718,0.0159207135439,0.0120030110702,-0.00524010322988,0.999971270561,0.000110199005576,0.00758355809376,7.53918648115e-05,0.531538724573,-0.139423889238,0.0443929166558,-0.00757598050877,-0.0051090490128,0.0110683364773,0.999896991727
