Objects
100
,,Global Angle Racer400:Racer400,,,,,,Global Angle Tello_FCF6BF:Tello_FCF6BF,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
4872,0,0.000681043,-0.0114771,1.94745,-3129.46,6360.51,754.324,-0.0297161,0.0462823,1.53052,-1894.59,2478.9,19.9881
4873,0,0.0007639,-0.0115427,1.94756,-3129.54,6360.51,754.323,-0.0297644,0.0460747,1.53056,-1894.59,2478.92,19.989
4874,0,0.00061428,-0.0115167,1.94731,-3129.43,6360.52,754.333,-0.0298869,0.0462078,1.53046,-1894.59,2478.91,19.9836
4875,0,0.000932341,-0.0117769,1.94765,-3129.56,6360.54,754.34,-0.0298215,0.0463576,1.53048,-1894.6,2478.91,19.9887
4876,0,0.000179875,-0.0117964,1.94778,-3129.49,6360.5,754.308,-0.0299363,0.0461935,1.5305,-1894.6,2478.9,19.9924
4877,0,0.00196916,-0.0116252,1.94749,-3129.52,6360.56,754.284,-0.0297832,0.0462778,1.53045,-1894.6,2478.9,19.9785
4878,0,0.000776245,-0.0120397,1.94715,-3129.52,6360.54,754.367,-0.0297821,0.0461154,1.5305,-1894.59,2478.91,19.9757
4879,0,0.000478769,-0.0113709,1.94764,-3129.65,6360.51,754.25,-0.0299626,0.0462696,1.53046,-1894.6,2478.9,19.9857
4880,0,0.000450374,-0.0111271,1.94756,-3129.51,6360.49,754.321,-0.0298663,0.046415,1.5305,-1894.6,2478.91,19.9927
4881,0,0.000346183,-0.0116184,1.94749,-3129.44,6360.53,754.257,-0.0298253,0.0461691,1.53053,-1894.6,2478.92,19.9793
4882,0,0.000684529,-0.0117115,1.94745,-3129.46,6360.53,754.314,-0.0299314,0.0461836,1.53043,-1894.6,2478.91,19.9781
4883,0,0.000698003,-0.0114031,1.94727,-3129.44,6360.5,754.325,-0.0298828,0.0463274,1.53037,-1894.6,2478.92,19.9832
4884,0,0.000432996,-0.0116098,1.94755,-3129.48,6360.51,754.246,-0.0298216,0.0462762,1.53049,-1894.61,2478.9,19.9872
4885,0,0.000732123,-0.0119373,1.94725,-3129.44,6360.55,754.338,-0.0299526,0.0462308,1.53041,-1894.59,2478.92,19.9777
4886,0,7.05941e-05,-0.0112546,1.94791,-3129.48,6360.5,754.291,-0.0297607,0.0462318,1.53048,-1894.6,2478.92,19.9853
4887,0,0.0017521,-0.0120193,1.94771,-3129.54,6360.55,754.247,-0.0297461,0.0460735,1.53056,-1894.6,2478.91,19.9872
4888,0,0.000551917,-0.0114467,1.94714,-3129.41,6360.51,754.293,-0.0298652,0.0461813,1.53047,-1894.6,2478.9,19.9822
4889,0,0.000674772,-0.0116556,1.94738,-3129.41,6360.53,754.257,-0.0296241,0.046164,1.53058,-1894.61,2478.91,19.9874
4890,0,0.000491168,-0.0115202,1.94749,-3129.46,6360.5,754.269,-0.0296367,0.046185,1.53048,-1894.61,2478.91,19.991
4891,0,0.000314816,-0.0115127,1.94726,-3129.54,6360.5,754.247,-0.0299128,0.0462847,1.53043,-1894.6,2478.92,19.9858
4892,0,0.000549446,-0.0112448,1.94732,-3129.48,6360.49,754.267,-0.0297513,0.0461455,1.53053,-1894.61,2478.92,19.9898
4893,0,0.000495945,-0.0114421,1.9475,-3129.53,6360.51,754.218,-0.0298105,0.0461361,1.5305,-1894.6,2478.91,19.9805
4894,0,0.000430892,-0.0115581,1.94749,-3129.46,6360.51,754.24,-0.029747,0.0461458,1.53049,-1894.6,2478.92,19.9829
4895,0,0.000168258,-0.0115983,1.94731,-3129.43,6360.49,754.296,-0.0298987,0.0462254,1.5305,-1894.6,2478.91,19.9876
4896,0,0.00081896,-0.0116627,1.94759,-3129.45,6360.53,754.307,-0.0297445,0.0463323,1.53051,-1894.59,2478.91,19.9969
4897,0,0.000393353,-0.011827,1.94763,-3129.52,6360.51,754.267,-0.0298327,0.0462193,1.53049,-1894.61,2478.92,20.0028
4898,0,0.000408024,-0.0115802,1.94752,-3129.5,6360.5,754.286,-0.0298438,0.0462509,1.53046,-1894.59,2478.91,19.9727
4899,0,0.00069944,-0.0115251,1.94758,-3129.54,6360.52,754.301,-0.0299786,0.0462238,1.53058,-1894.59,2478.91,19.9849
4900,0,0.00177977,-0.01177,1.94782,-3129.62,6360.56,754.256,-0.0297118,0.0463054,1.53043,-1894.6,2478.92,19.9881
4901,0,0.000440909,-0.0114494,1.94767,-3129.5,6360.51,754.279,-0.0297206,0.0462348,1.53042,-1894.59,2478.91,19.9934
4902,0,0.000471223,-0.0119159,1.94757,-3129.43,6360.52,754.291,-0.029868,0.0462159,1.53054,-1894.6,2478.91,19.9903
4903,0,0.00170505,-0.011436,1.94778,-3129.48,6360.54,754.277,-0.0296601,0.0462405,1.53044,-1894.6,2478.91,19.9932
4904,0,0.000411674,-0.0119119,1.9473,-3129.53,6360.51,754.274,-0.0298184,0.0462321,1.53051,-1894.6,2478.9,19.9746
4905,0,0.000558573,-0.0112612,1.9474,-3129.46,6360.5,754.263,-0.0297949,0.0461121,1.53052,-1894.59,2478.92,19.9878
4906,0,0.000927331,-0.0115477,1.94732,-3129.47,6360.5,754.286,-0.029865,0.0462024,1.53051,-1894.59,2478.91,19.9913
4907,0,0.000670611,-0.0112651,1.94726,-3129.53,6360.5,754.253,-0.0298271,0.046334,1.5304,-1894.59,2478.91,19.989
4908,0,0.000563065,-0.0115157,1.9474,-3129.49,6360.5,754.239,-0.0297708,0.0462038,1.53037,-1894.6,2478.91,19.9908
4909,0,0.000901466,-0.0118057,1.94762,-3129.66,6360.52,754.301,-0.029712,0.0462541,1.53046,-1894.6,2478.91,20.0007
4910,0,0.000399597,-0.0113265,1.94724,-3129.52,6360.49,754.235,-0.0298898,0.0462648,1.53047,-1894.6,2478.91,19.9999
4911,0,0.00057849,-0.0115056,1.94736,-3129.41,6360.51,754.33,-0.0297843,0.0460935,1.53055,-1894.6,2478.91,19.996
4912,0,0.000380904,-0.0114613,1.94766,-3129.5,6360.46,754.32,-0.0298536,0.0462627,1.53049,-1894.59,2478.91,19.9814
4913,0,0.000810435,-0.0113418,1.94719,-3129.43,6360.51,754.298,-0.0297207,0.046271,1.53042,-1894.6,2478.91,19.9924
4914,0,-0.00168264,-0.0166719,1.94373,-3128.98,6361.09,754.317,-0.0299164,0.046293,1.53048,-1894.59,2478.91,19.9916
4915,0,0.00154447,-0.0118094,1.94763,-3129.54,6360.53,754.266,-0.0299001,0.0462747,1.53052,-1894.6,2478.9,19.9825
4916,0,0.000402298,-0.0115447,1.94711,-3129.46,6360.51,754.225,-0.0297731,0.0461598,1.53055,-1894.6,2478.91,19.9968
4917,0,0.00186709,-0.01223,1.94767,-3129.58,6360.58,754.351,-0.0296818,0.0461336,1.53046,-1894.59,2478.91,19.9716
4918,0,0.000574294,-0.0115156,1.94738,-3129.46,6360.49,754.27,-0.0298339,0.0461984,1.53054,-1894.6,2478.91,19.9947
4919,0,0.000750832,-0.0116306,1.94766,-3129.47,6360.52,754.286,-0.0299403,0.0463713,1.53041,-1894.59,2478.92,19.9912
4920,0,0.000498216,-0.0115974,1.94755,-3129.41,6360.48,754.305,-0.0298207,0.0462651,1.53047,-1894.6,2478.91,19.9943
4921,0,0.000829607,-0.0115292,1.94743,-3129.51,6360.52,754.302,-0.0296085,0.0460506,1.53049,-1894.61,2478.91,19.9952
4922,0,0.000827772,-0.0117324,1.9475,-3129.48,6360.51,754.306,-0.0298494,0.0463397,1.53041,-1894.6,2478.92,19.9909
4923,0,0.000460372,-0.0120413,1.94702,-3129.39,6360.51,754.34,-0.0297661,0.0462125,1.53051,-1894.6,2478.92,19.9874
4924,0,0.000757921,-0.0118438,1.94744,-3129.47,6360.52,754.32,-0.0298722,0.0462883,1.53051,-1894.6,2478.92,19.9924
4925,0,0.000585791,-0.0111035,1.94747,-3129.49,6360.46,754.295,-0.0297699,0.0464511,1.53054,-1894.6,2478.9,19.9959
4926,0,0.00150274,-0.0120987,1.94783,-3129.51,6360.54,754.31,-0.0299587,0.0462243,1.53049,-1894.59,2478.91,19.9864
4927,0,0.000602398,-0.011656,1.94729,-3129.47,6360.48,754.306,-0.0298566,0.0461739,1.53052,-1894.61,2478.92,19.987
4928,0,0.00040919,-0.0118522,1.94728,-3129.38,6360.52,754.352,-0.0297343,0.0462308,1.53042,-1894.6,2478.91,19.991
4929,0,0.000388343,-0.0116083,1.94749,-3129.5,6360.48,754.278,-0.0297512,0.0462103,1.53045,-1894.6,2478.91,19.989
4930,0,0.000472163,-0.0113954,1.94708,-3129.42,6360.48,754.286,-0.0299651,0.0463913,1.53042,-1894.6,2478.91,19.988
4931,0,0.000828261,-0.011179,1.94729,-3129.56,6360.5,754.255,-0.0296699,0.0463543,1.53048,-1894.61,2478.91,19.9909
4932,0,-0.00197963,-0.0165253,1.94356,-3128.96,6361.08,754.107,-0.0297753,0.04627,1.53049,-1894.6,2478.91,19.9885
4933,0,0.00196848,-0.0114366,1.94766,-3129.59,6360.53,754.234,-0.0297337,0.0461909,1.53054,-1894.61,2478.9,19.9795
4934,0,0.000444738,-0.0113427,1.94755,-3129.43,6360.48,754.303,-0.0297039,0.0462469,1.53048,-1894.61,2478.91,19.9914
4935,0,0.000608473,-0.0114752,1.94751,-3129.49,6360.49,754.267,-0.0299387,0.046376,1.53048,-1894.6,2478.91,19.9844
4936,0,0.00153728,-0.011731,1.94786,-3129.5,6360.52,754.276,-0.0298345,0.0462326,1.5305,-1894.61,2478.9,19.9913
4937,0,0.000492116,-0.0114094,1.94749,-3129.41,6360.48,754.271,-0.0296803,0.0460672,1.53057,-1894.61,2478.91,19.9925
4938,0,0.000369314,-0.0113075,1.94771,-3129.5,6360.48,754.256,-0.0298629,0.0461249,1.53054,-1894.6,2478.91,19.9819
4939,0,0.000586418,-0.0120905,1.94771,-3129.5,6360.53,754.377,-0.0298538,0.0463674,1.53042,-1894.61,2478.91,19.982
4940,0,0.000563037,-0.0116353,1.94736,-3129.56,6360.51,754.311,-0.0299609,0.0462887,1.53046,-1894.61,2478.91,19.9853
4941,0,0.000613299,-0.0118481,1.94753,-3129.4,6360.49,754.341,-0.030063,0.0463597,1.53049,-1894.6,2478.91,19.9923
4942,0,0.00159124,-0.0118535,1.9477,-3129.51,6360.55,754.267,-0.0298562,0.0461796,1.53045,-1894.6,2478.91,19.9861
4943,0,0.00160851,-0.0117209,1.94776,-3129.59,6360.55,754.311,-0.0298727,0.0463143,1.53047,-1894.61,2478.92,19.9901
4944,0,0.000502639,-0.0116477,1.94759,-3129.47,6360.5,754.335,-0.0295598,0.0461593,1.53057,-1894.6,2478.91,19.9948
4945,0,0.00165225,-0.0114112,1.9477,-3129.55,6360.52,754.236,-0.0297954,0.0462921,1.53053,-1894.61,2478.9,19.9888
4946,0,0.000474141,-0.0114318,1.94733,-3129.44,6360.5,754.286,-0.0299599,0.0462617,1.5305,-1894.61,2478.9,19.9902
4947,0,0.000448025,-0.0118719,1.94732,-3129.45,6360.52,754.308,-0.0297989,0.0460928,1.53049,-1894.6,2478.91,19.9763
4948,0,0.000941384,-0.0117178,1.94766,-3129.49,6360.54,754.429,-0.0298621,0.046291,1.53041,-1894.6,2478.91,19.995
4949,0,0.000633109,-0.0116847,1.94742,-3129.48,6360.5,754.264,-0.0297374,0.0463037,1.53044,-1894.61,2478.91,19.9919
4950,0,0.00138277,-0.0123399,1.94758,-3129.39,6360.56,754.333,-0.0297445,0.0462284,1.53046,-1894.6,2478.91,19.9832
4951,0,0.00106688,-0.0116212,1.94735,-3129.46,6360.52,754.341,-0.0298394,0.0462403,1.53044,-1894.61,2478.91,20.0015
4952,0,0.000666117,-0.0113261,1.94752,-3129.39,6360.46,754.281,-0.0297063,0.0464234,1.53045,-1894.61,2478.91,20.0041
4953,0,0.00149479,-0.0117487,1.9476,-3129.5,6360.54,754.227,-0.0299169,0.0462594,1.53051,-1894.6,2478.91,19.9789
4954,0,0.000573072,-0.0115194,1.94762,-3129.49,6360.49,754.309,-0.029833,0.0463275,1.53043,-1894.6,2478.9,19.9873
4955,0,0.000823595,-0.0111944,1.94743,-3129.5,6360.48,754.27,-0.0295424,0.0462159,1.53044,-1894.6,2478.91,19.9978
4956,0,0.000335368,-0.011478,1.94749,-3129.54,6360.48,754.259,-0.0298996,0.0462388,1.5305,-1894.6,2478.91,20.0027
4957,0,0.000519264,-0.0116631,1.94722,-3129.44,6360.51,754.323,-0.0298242,0.0463146,1.53039,-1894.6,2478.92,19.9894
4958,0,0.000461154,-0.0119138,1.94757,-3129.44,6360.52,754.322,-0.0298082,0.0462494,1.53045,-1894.61,2478.91,20.0035
4959,0,0.000615022,-0.0115585,1.94734,-3129.45,6360.49,754.292,-0.0297288,0.0462791,1.53048,-1894.61,2478.9,19.9934
4960,0,0.00062496,-0.0114047,1.94748,-3129.44,6360.49,754.303,-0.0298084,0.0463497,1.53046,-1894.61,2478.9,19.9939
4961,0,0.00140613,-0.0115608,1.94794,-3129.47,6360.52,754.258,-0.0299197,0.0463244,1.53043,-1894.61,2478.9,19.9878
4962,0,0.000494253,-0.0115017,1.94742,-3129.5,6360.48,754.292,-0.0299414,0.0461742,1.53052,-1894.61,2478.9,19.9915
4963,0,0.000602443,-0.0116404,1.94741,-3129.42,6360.5,754.295,-0.0296748,0.0461586,1.53054,-1894.61,2478.91,19.9861
4964,0,0.000615205,-0.0115495,1.9475,-3129.38,6360.48,754.331,-0.0298606,0.0461519,1.5305,-1894.61,2478.92,19.9892
4965,0,0.000581906,-0.0115699,1.94723,-3129.45,6360.51,754.32,-0.0298171,0.0462783,1.53045,-1894.61,2478.91,19.9852
4966,0,0.000537592,-0.0115021,1.94775,-3129.55,6360.5,754.307,-0.0298979,0.0462372,1.53043,-1894.61,2478.9,19.9849
4967,0,0.000408853,-0.0118314,1.94743,-3129.48,6360.5,754.285,-0.0298316,0.0461532,1.53057,-1894.61,2478.9,19.996
4968,0,0.000630351,-0.0112187,1.9476,-3129.5,6360.47,754.279,-0.0299053,0.0461953,1.53042,-1894.61,2478.92,19.9888
4969,0,0.000404493,-0.0117527,1.94735,-3129.51,6360.5,754.26,-0.0303057,0.0460715,1.53042,-1894.44,2478.92,19.7854
4970,0,0.000639794,-0.0113686,1.94753,-3129.49,6360.51,754.327,-0.029792,0.0464288,1.53039,-1894.64,2478.89,19.9532
4971,0,0.000557275,-0.0115045,1.94712,-3129.44,6360.5,754.318,-0.0295877,0.0465251,1.53043,-1894.61,2478.85,19.962
4972,0,0.000805288,-0.0117378,1.9475,-3129.52,6360.52,754.296,-0.0300065,0.0465213,1.53059,-1894.65,2478.88,19.9674
4973,0,0.000655353,-0.0116797,1.94705,-3129.47,6360.51,754.29,-0.0297496,0.0462741,1.53055,-1894.64,2478.89,19.9749
4974,0,0.000714413,-0.011732,1.94733,-3129.47,6360.51,754.299,-0.0304821,0.0462905,1.53034,-1894.49,2478.9,19.835
4975,0,0.00150917,-0.0120894,1.94734,-3129.45,6360.55,754.305,-0.029664,0.0460987,1.5304,-1894.62,2478.89,19.9656
4976,0,0.000206611,-0.0121032,1.94713,-3129.39,6360.5,754.322,-0.0301087,0.0464252,1.53046,-1894.61,2478.87,19.942
4977,0,0.000609213,-0.0118042,1.94712,-3129.59,6360.52,754.296,-0.029849,0.0461934,1.53044,-1894.6,2478.91,19.9913
4978,0,0.000478366,-0.0113809,1.94748,-3129.61,6360.49,754.222,-0.029891,0.0461858,1.53049,-1894.62,2478.89,19.9599
4979,0,-0.000774999,-0.0170114,1.94282,-3128.95,6361.16,754.171,-0.0297813,0.0463295,1.5306,-1894.63,2478.87,19.9617
4980,0,0.000558211,-0.0116037,1.94757,-3129.55,6360.52,754.299,-0.029814,0.0464339,1.5305,-1894.63,2478.89,19.9763
4981,0,0.000798172,-0.0113993,1.94753,-3129.48,6360.5,754.303,-0.0292446,0.0462294,1.53058,-1894.68,2478.91,20.0371
4982,0,0.002069,-0.0115766,1.94755,-3129.53,6360.55,754.279,-0.0299443,0.0464179,1.53038,-1894.62,2478.87,19.938
4983,0,0.000460617,-0.0115342,1.9473,-3129.53,6360.49,754.295,-0.0296193,0.0462779,1.5304,-1894.62,2478.88,19.9827
4984,0,0.00214318,-0.0116959,1.94759,-3129.52,6360.54,754.274,-0.0298212,0.0462456,1.53051,-1894.6,2478.85,20.0026
4985,0,0.000557752,-0.011408,1.94738,-3129.53,6360.49,754.315,-0.0297304,0.0460298,1.5305,-1894.6,2478.91,20.0286
4986,0,0.00061098,-0.0117965,1.94741,-3129.44,6360.5,754.316,-0.0297654,0.0463213,1.53027,-1894.61,2478.92,20.0192
4987,0,0.000592198,-0.0116033,1.94735,-3129.39,6360.5,754.312,-0.0301702,0.0461569,1.53045,-1894.56,2478.87,20.0485
4988,0,0.000796152,-0.0114772,1.94753,-3129.45,6360.5,754.283,-0.0296011,0.0461909,1.53042,-1894.61,2478.9,20.0606
4989,0,0.00039494,-0.0112072,1.94765,-3129.47,6360.45,754.266,-0.0300692,0.0461536,1.53049,-1894.61,2478.87,20.0249
4990,0,0.000349638,-0.0117565,1.94772,-3129.46,6360.48,754.274,-0.0296642,0.04639,1.53031,-1894.66,2478.88,20.0291
4991,0,0.000842621,-0.0114965,1.94731,-3129.48,6360.5,754.29,-0.0296758,0.0462648,1.53017,-1894.62,2478.85,20.0142
4992,0,0.000571684,-0.0117064,1.94742,-3129.58,6360.51,754.307,-0.0294787,0.0460214,1.53013,-1894.6,2478.86,20.043
4993,0,0.00162857,-0.0122073,1.9479,-3129.46,6360.56,754.314,-0.0296753,0.0460359,1.52994,-1894.61,2478.87,20.0619
4994,0,0.000586682,-0.0112999,1.9475,-3129.56,6360.51,754.268,-0.0299864,0.0463284,1.52993,-1894.61,2478.85,20.028
4995,0,0.000520718,-0.0113992,1.94723,-3129.39,6360.49,754.318,-0.0298961,0.045904,1.52988,-1894.57,2478.88,20.0956
4996,0,0.000620214,-0.0117286,1.94749,-3129.45,6360.52,754.346,-0.0299707,0.0459836,1.52981,-1894.61,2478.9,20.112
4997,0,0.000602246,-0.0117047,1.94755,-3129.44,6360.52,754.271,-0.030024,0.0459074,1.52966,-1894.63,2478.86,20.0833
4998,0,0.00153809,-0.0115448,1.94764,-3129.47,6360.54,754.279,-0.0297219,0.0459196,1.52944,-1894.59,2478.87,20.102
4999,0,0.000413998,-0.0116847,1.94737,-3129.55,6360.5,754.281,-0.0294285,0.0457675,1.5295,-1894.59,2478.85,20.1126
5000,0,0.000452284,-0.011437,1.9475,-3129.51,6360.5,754.291,-0.0297967,0.0453308,1.5292,-1894.57,2478.89,20.17
5001,0,0.000541816,-0.0111594,1.94725,-3129.35,6360.48,754.307,-0.0298367,0.0455433,1.52913,-1894.58,2478.86,20.1484
5002,0,0.00139969,-0.0117989,1.94801,-3129.54,6360.54,754.269,-0.0302327,0.0453245,1.52908,-1894.55,2478.85,20.1922
5003,0,0.000626435,-0.0116073,1.94778,-3129.54,6360.51,754.293,-0.0304131,0.0455146,1.52914,-1894.58,2478.83,20.1895
5004,0,0.00051368,-0.011713,1.94699,-3129.5,6360.51,754.286,-0.0298627,0.044815,1.52929,-1894.51,2478.88,20.2351
5005,0,0.00138768,-0.0117694,1.94798,-3129.57,6360.54,754.24,-0.0303838,0.044961,1.52923,-1894.54,2478.85,20.2453
5006,0,0.000830948,-0.0116331,1.9474,-3129.41,6360.5,754.308,-0.0307817,0.045018,1.5289,-1894.52,2478.81,20.2303
