Objects
100
,,Global Angle Tello_DC5B8B:Tello_DC5B8B,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
3606,0,-0.0340448,-0.0365499,3.11737,-1928.08,-2425.37,3.88985
3607,0,-0.0356226,-0.0382485,3.11726,-1928.06,-2425.34,3.89817
3608,0,-0.0324768,-0.0344537,3.11753,-1928.1,-2425.42,3.89653
3609,0,-0.0307431,-0.0322863,3.11765,-1928.13,-2425.47,3.89779
3610,0,-0.029381,-0.0307391,3.11779,-1928.15,-2425.5,3.89425
3611,0,-0.0288265,-0.0298959,3.11772,-1928.16,-2425.52,3.89673
3612,0,-0.0284201,-0.0294062,3.11774,-1928.16,-2425.53,3.89488
3613,0,-0.0281294,-0.0289206,3.11778,-1928.16,-2425.54,3.89343
3614,0,-0.0275684,-0.0284375,3.11784,-1928.17,-2425.55,3.88932
3615,0,-0.0318401,-0.0334807,3.11755,-1928.11,-2425.44,3.90033
3616,0,-0.0295962,-0.0310335,3.11774,-1928.14,-2425.49,3.89054
3617,0,-0.0287574,-0.0301366,3.11777,-1928.16,-2425.51,3.88783
3618,0,-0.0283983,-0.0296323,3.11778,-1928.16,-2425.52,3.89117
3619,0,-0.0320835,-0.0340346,3.11753,-1928.11,-2425.43,3.89493
3620,0,-0.0299945,-0.0317447,3.11771,-1928.14,-2425.47,3.8897
3621,0,-0.0290447,-0.03043,3.11776,-1928.15,-2425.5,3.88903
3622,0,-0.0283154,-0.029517,3.11779,-1928.16,-2425.52,3.89124
3623,0,-0.028281,-0.0293857,3.11773,-1928.16,-2425.53,3.89433
3624,0,-0.0277813,-0.0289597,3.11776,-1928.17,-2425.54,3.89303
3625,0,-0.0274128,-0.0285309,3.1178,-1928.17,-2425.55,3.88823
3626,0,-0.0272779,-0.0282831,3.11781,-1928.17,-2425.54,3.8847
3627,0,-0.0315333,-0.0332385,3.11755,-1928.11,-2425.44,3.89617
3628,0,-0.0341039,-0.0363656,3.11742,-1928.08,-2425.37,3.9002
3629,0,-0.0310733,-0.0330602,3.11762,-1928.13,-2425.45,3.88643
3630,0,-0.032923,-0.035452,3.1175,-1928.09,-2425.38,3.88071
3631,0,-0.030202,-0.0324267,3.11769,-1928.12,-2425.45,3.87684
3632,0,-0.02954,-0.0313659,3.11772,-1928.14,-2425.48,3.88716
3633,0,-0.028867,-0.0303533,3.11779,-1928.15,-2425.5,3.89227
3634,0,-0.0280917,-0.0295486,3.11782,-1928.16,-2425.52,3.88626
3635,0,-0.0278557,-0.0291476,3.11778,-1928.16,-2425.53,3.88791
3636,0,-0.0275516,-0.0287101,3.1178,-1928.17,-2425.54,3.88674
3637,0,-0.0316967,-0.033763,3.11756,-1928.11,-2425.43,3.89517
3638,0,-0.029895,-0.0316022,3.1177,-1928.14,-2425.48,3.89752
3639,0,-0.029032,-0.0303788,3.11775,-1928.15,-2425.51,3.896
3640,0,-0.0284268,-0.0296384,3.11777,-1928.15,-2425.52,3.8948
3641,0,-0.028259,-0.029244,3.11781,-1928.16,-2425.54,3.89827
3642,0,-0.0280776,-0.0289458,3.11779,-1928.16,-2425.54,3.89335
3643,0,-0.0273985,-0.024683,3.11967,-1927.57,-2425.14,4.64177
3644,0,-0.0182986,-0.0167848,3.1219,-1927.4,-2424.99,4.84507
3645,0,-0.00400623,-0.00448256,3.12314,-1927.63,-2425.1,4.80839
3646,0,0.00408783,0.00286013,3.12423,-1927.68,-2425.15,4.79207
3647,0,0.00964692,0.00750127,3.12447,-1927.76,-2425.19,4.7846
3648,0,0.015058,0.0126803,3.12457,-1927.87,-2425.24,4.78699
3649,0,0.016852,0.0140757,3.12464,-1927.89,-2425.23,4.79326
3650,0,0.0199604,0.017694,3.12513,-1927.89,-2425.28,4.78441
3651,0,0.0194731,0.0166653,3.12498,-1927.89,-2425.24,4.7914
3652,0,0.0195502,0.0163498,3.12495,-1927.9,-2425.24,4.7812
3653,0,0.0191344,0.01597,3.12484,-1927.89,-2425.23,4.78664
3654,0,0.0201567,0.0169409,3.12473,-1927.91,-2425.24,4.77936
3655,0,0.0193119,0.015849,3.12464,-1927.89,-2425.24,4.77751
3656,0,0.0190498,0.0155572,3.12473,-1927.88,-2425.23,4.79342
3657,0,0.0197174,0.0162267,3.12477,-1927.89,-2425.21,4.7924
3658,0,0.0177524,0.0138335,3.12525,-1927.8,-2425.18,4.79343
3659,0,0.0167159,0.0127903,3.12557,-1927.75,-2425.16,4.80449
3660,0,0.0165042,0.0123787,3.12508,-1927.79,-2425.16,4.80866
3661,0,0.0175093,0.0139842,3.12562,-1927.78,-2425.18,4.81536
3662,0,0.0181709,0.0145554,3.12527,-1927.83,-2425.2,4.82495
3663,0,0.0187287,0.015189,3.1255,-1927.81,-2425.2,4.82548
3664,0,0.0192633,0.0154089,3.12526,-1927.84,-2425.21,4.82489
3665,0,0.0178743,0.0140645,3.12545,-1927.78,-2425.2,4.83688
3666,0,0.0195568,0.0158552,3.12562,-1927.8,-2425.23,4.84622
3667,0,0.0199681,0.0165365,3.12579,-1927.79,-2425.25,4.85178
3668,0,0.0197522,0.0159651,3.12567,-1927.82,-2425.22,4.86238
3669,0,0.0214854,0.0186151,3.12633,-1927.82,-2425.26,4.88463
3670,0,0.0200173,0.016927,3.12636,-1927.77,-2425.24,4.88394
3671,0,0.0212629,0.0182045,3.12613,-1927.83,-2425.26,4.89255
3672,0,0.020506,0.0175532,3.12675,-1927.76,-2425.24,4.90112
3673,0,0.0192968,0.0156162,3.12629,-1927.8,-2425.19,4.91026
3674,0,0.0183436,0.0146418,3.12675,-1927.75,-2425.17,4.90942
3675,0,0.0180248,0.0138316,3.12645,-1927.78,-2425.15,4.9238
3676,0,0.0190751,0.0149415,3.12637,-1927.84,-2425.14,4.94706
3677,0,0.0190409,0.0152337,3.1265,-1927.84,-2425.13,4.95501
3678,0,0.019006,0.0151389,3.12686,-1927.84,-2425.09,4.9744
3679,0,0.0190054,0.0153108,3.12709,-1927.84,-2425.09,4.99441
3680,0,0.018417,0.0148362,3.12738,-1927.82,-2425.07,5.01024
3681,0,0.0183547,0.014974,3.12792,-1927.82,-2425.02,5.03313
3682,0,0.0196362,0.0170299,3.12841,-1927.83,-2425.05,5.04734
3683,0,0.0184622,0.0162967,3.12904,-1927.82,-2425.02,5.07062
3684,0,0.0179173,0.0162554,3.12992,-1927.82,-2425.01,5.1117
3685,0,0.0158019,0.0160055,3.13076,-1927.81,-2424.99,5.14121
3686,0,0.0147233,0.016587,3.13186,-1927.81,-2424.99,5.18774
3687,0,0.0149037,0.0179743,3.13291,-1927.84,-2425.02,5.24628
3688,0,0.0134623,0.0189969,3.1338,-1927.84,-2425.01,5.3198
3689,0,0.0125049,0.0212531,3.13451,-1927.85,-2425.02,5.41441
