Objects
100
,,Global Angle Tello_DC5B8B:Tello_DC5B8B,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
5821,0,-0.0102079,0.00488531,1.54856,-1875,2506.27,8.58373
5822,0,-0.0102406,0.00485298,1.54862,-1875,2506.27,8.58926
5823,0,-0.0102424,0.00487124,1.54859,-1875,2506.27,8.59156
5824,0,-0.0108429,0.00494887,1.54851,-1875,2506.26,8.60241
5825,0,-0.0105306,0.00489972,1.54851,-1874.99,2506.27,8.59094
5826,0,-0.0103066,0.00482277,1.54854,-1874.99,2506.28,8.58713
5827,0,-0.0103039,0.00480897,1.54861,-1875,2506.28,8.59034
5828,0,-0.00861931,0.00499813,1.54802,-1875.16,2506.31,8.5852
5829,0,-0.00331553,0.00554734,1.54745,-1875.34,2506.43,8.57991
5830,0,-0.00362832,0.00552489,1.54739,-1875.34,2506.41,8.57706
5831,0,-0.0031889,0.00563921,1.54741,-1875.34,2506.4,8.58071
5832,0,0.000962632,0.00611168,1.54697,-1875.5,2506.51,8.59731
5833,0,-0.000281004,0.00593073,1.54675,-1875.47,2506.49,8.58653
5834,0,-0.00164588,0.00662464,1.5464,-1875.42,2506.4,8.63325
5835,0,-0.00244941,0.00597229,1.54652,-1875.4,2506.41,8.59361
5836,0,-0.00311342,0.00584442,1.54689,-1875.4,2506.39,8.59472
5837,0,0.00101635,0.00617203,1.54682,-1875.49,2506.48,8.59032
5838,0,-0.000288744,0.00586831,1.54697,-1875.45,2506.45,8.58296
5839,0,-0.00158822,0.00564024,1.54711,-1875.41,2506.43,8.5782
5840,0,-0.00252172,0.00555981,1.54714,-1875.4,2506.41,8.58594
5841,0,-0.00328746,0.0054729,1.54724,-1875.38,2506.4,8.58849
5842,0,-0.00331329,0.00539588,1.5474,-1875.37,2506.39,8.59167
5843,0,-0.00111479,0.00576051,1.54717,-1875.44,2506.44,8.59991
5844,0,-0.00230982,0.00562041,1.54718,-1875.41,2506.42,8.60251
5845,0,-0.000304907,0.00586505,1.54716,-1875.44,2506.45,8.61097
5846,0,0.000495171,0.00579736,1.54731,-1875.44,2506.47,8.60741
5847,0,-8.06497e-05,0.00573702,1.54735,-1875.43,2506.45,8.60509
5848,0,-0.000672159,0.00566032,1.54733,-1875.42,2506.44,8.607
5849,0,0.000216392,0.00573494,1.54728,-1875.44,2506.46,8.61298
5850,0,-0.0014708,0.0054202,1.54738,-1875.39,2506.43,8.61058
5851,0,-0.0020679,0.00553514,1.54739,-1875.39,2506.42,8.61895
5852,0,0.00138666,0.00599286,1.54716,-1875.49,2506.49,8.63604
5853,0,-5.6846e-05,0.00571368,1.5473,-1875.44,2506.46,8.63415
5854,0,-0.00105466,0.0054854,1.5474,-1875.41,2506.44,8.62864
5855,0,-2.12568e-05,0.00576328,1.54746,-1875.44,2506.45,8.64602
5856,0,0.00125982,0.0058534,1.54741,-1875.48,2506.48,8.65802
5857,0,0.00180094,0.00593244,1.54724,-1875.49,2506.5,8.67664
5858,0,0.00368731,0.00635623,1.54712,-1875.55,2506.54,8.67777
5859,0,-0.000449461,0.00585941,1.5471,-1875.46,2506.47,8.68529
5860,0,-0.00203028,0.00546364,1.5473,-1875.42,2506.43,8.6874
5861,0,-0.00244586,0.00535314,1.54738,-1875.41,2506.43,8.69928
5862,0,-0.00482457,0.00511023,1.54752,-1875.34,2506.39,8.71546
5863,0,-0.00483251,0.00513669,1.54744,-1875.36,2506.4,8.72506
5864,0,-0.00189098,0.00542428,1.54761,-1875.44,2506.46,8.73308
5865,0,-0.00176323,0.00530265,1.54825,-1875.45,2506.48,8.74959
5866,0,-0.00287544,0.00522545,1.54846,-1875.45,2506.5,8.76504
5867,0,-0.00393846,0.00496674,1.5485,-1875.44,2506.54,8.76121
5868,0,-0.000453603,0.00566224,1.54825,-1875.55,2506.68,8.78586
5869,0,-0.00107615,0.00582676,1.54775,-1875.56,2506.79,8.80393
5870,0,0.000998966,0.00631595,1.54705,-1875.64,2506.94,8.83515
5871,0,0.00307876,0.0066047,1.54652,-1875.7,2507.07,8.83971
5872,0,0.000979781,0.006324,1.54618,-1875.64,2507.11,8.85154
5873,0,0.00332082,0.00656699,1.54576,-1875.72,2507.26,8.88512
5874,0,0.000480137,0.00659554,1.54566,-1875.63,2507.3,8.91362
5875,0,-0.000541894,0.00714327,1.54522,-1875.59,2507.41,8.96345
5876,0,0.00145931,0.0082952,1.5451,-1875.64,2507.57,9.04196
5877,0,-0.000542482,0.00931875,1.54492,-1875.53,2507.66,9.15964
5878,0,-0.000471586,0.0112649,1.54465,-1875.48,2507.75,9.33626
5879,0,0.00107278,0.0136228,1.54474,-1875.44,2507.89,9.54804
5880,0,0.00307132,0.0162951,1.54447,-1875.43,2508.08,9.86991
5881,0,0.00735164,0.0192222,1.54426,-1875.45,2508.33,10.2636
5882,0,0.00850711,0.0221542,1.5442,-1875.35,2508.53,10.7347
5883,0,0.0103064,0.0251523,1.54431,-1875.26,2508.8,11.3279
5884,0,0.0124683,0.0277668,1.5444,-1875.12,2509.09,12.0162
5885,0,0.0148346,0.0305655,1.54452,-1874.99,2509.38,12.8417
5886,0,0.0206488,0.0329469,1.54475,-1874.89,2509.73,13.82
5887,0,0.0223112,0.0346385,1.54498,-1874.55,2510.02,14.9483
5888,0,0.0228794,0.0362575,1.5452,-1874.2,2510.38,16.2584
5889,0,0.026354,0.0377505,1.54557,-1873.91,2510.73,17.7236
5890,0,0.0279737,0.0388269,1.54558,-1873.5,2511.19,19.3269
5891,0,0.0289078,0.0397081,1.54583,-1872.99,2511.53,21.1548
5892,0,0.0341652,0.0400872,1.54555,-1872.7,2512.21,23.2296
5893,0,0.0381205,0.039894,1.54561,-1872.16,2512.7,25.4939
5894,0,0.0388697,0.0394709,1.54557,-1871.54,2513.2,28.0493
5895,0,0.0345146,0.0377067,1.54565,-1870.61,2513.49,30.7708
5896,0,0.0325319,0.0350485,1.5458,-1869.8,2514.05,33.9047
5897,0,0.0285372,0.0323978,1.54558,-1868.93,2514.47,37.5536
5898,0,0.0251082,0.0289368,1.54554,-1868.06,2514.97,41.3715
5899,0,0.0276262,0.0234871,1.54621,-1867.28,2515.7,45.2974
5900,0,0.0234543,0.0175031,1.54653,-1866.16,2516.16,49.7714
5901,0,0.0212411,0.0117012,1.5465,-1865.29,2516.84,54.4335
5902,0,0.0192298,0.00515307,1.54711,-1864.27,2517.4,59.3911
5903,0,0.0147174,-0.00169219,1.54714,-1863.15,2517.92,64.5967
5904,0,0.0107722,-0.00834312,1.54717,-1862.15,2518.53,70.0229
5905,0,0.00809473,-0.0159765,1.54787,-1861.17,2519.24,75.6805
5906,0,0.00516261,-0.0218633,1.54754,-1860.25,2519.76,81.4516
5907,0,0.00250797,-0.027828,1.54771,-1859.29,2520.34,87.4415
5908,0,0.00113534,-0.0334743,1.54738,-1858.47,2521.1,93.5879
5909,0,-0.0014168,-0.0384371,1.54766,-1857.5,2521.51,99.9214
5910,0,-0.00248761,-0.042338,1.54788,-1856.76,2522.08,106.363
5911,0,-0.000565254,-0.04526,1.54773,-1856.16,2522.72,112.991
5912,0,-0.00200341,-0.048259,1.54767,-1855.32,2523.09,119.706
5913,0,-0.00208731,-0.0508582,1.54793,-1854.66,2523.58,126.513
5914,0,-0.000254589,-0.0525526,1.54792,-1854.15,2524.1,133.484
5915,0,0.00174212,-0.0538023,1.54791,-1853.63,2524.5,140.488
5916,0,0.000897117,-0.054151,1.54761,-1853.06,2524.8,147.712
5917,0,0.00202609,-0.0543353,1.54774,-1852.63,2525.15,154.85
5918,0,0.00471399,-0.0548217,1.54827,-1852.3,2525.67,162.233
5919,0,0.00564731,-0.0546951,1.54832,-1851.91,2526.02,169.594
5920,0,0.00547953,-0.0532057,1.54804,-1851.51,2525.98,176.885
5921,0,0.00633992,-0.0516793,1.54801,-1851.22,2526.18,184.315
5922,0,0.00545923,-0.0493566,1.54777,-1850.94,2526.33,191.927
5923,0,0.00715888,-0.0466114,1.54749,-1850.8,2526.58,199.478
5924,0,0.00827452,-0.0439584,1.5475,-1850.57,2526.6,207.047
5925,0,0.0101837,-0.0417612,1.54768,-1850.46,2526.82,214.619
5926,0,0.00853092,-0.0392088,1.54715,-1850.28,2526.96,222.351
5927,0,0.0083457,-0.0365868,1.5474,-1850.1,2526.93,230.026
5928,0,0.00649354,-0.0345068,1.54759,-1849.91,2526.85,237.649
5929,0,0.00415522,-0.0319703,1.5474,-1849.85,2526.94,245.418
5930,0,0.00188214,-0.0296506,1.54731,-1849.69,2526.93,253.195
5931,0,0.00177503,-0.0276876,1.54709,-1849.68,2526.99,260.901
5932,0,0.00262984,-0.0259372,1.54711,-1849.63,2526.98,268.59
5933,0,0.00311056,-0.0245359,1.54742,-1849.57,2526.97,276.302
5934,0,0.00418049,-0.0224625,1.54678,-1849.71,2527.1,284.188
5935,0,0.00603059,-0.0209427,1.54705,-1849.76,2527.13,291.948
5936,0,0.004934,-0.0197536,1.54704,-1849.68,2527.01,299.686
5937,0,0.00410961,-0.0188232,1.54698,-1849.68,2526.97,307.387
5938,0,0.00288655,-0.0180375,1.54688,-1849.63,2526.93,315.107
5939,0,0.0021685,-0.0175133,1.54689,-1849.56,2526.82,322.75
5940,0,0.00140155,-0.0170335,1.54668,-1849.59,2526.82,330.402
5941,0,0.000137761,-0.0167105,1.54628,-1849.68,2526.91,338.114
5942,0,0.000298348,-0.0165989,1.5462,-1849.84,2526.99,345.667
5943,0,0.0023536,-0.0164768,1.54648,-1849.98,2526.96,353.23
5944,0,0.00354702,-0.0165419,1.54673,-1850.07,2526.96,360.746
5945,0,0.00301416,-0.0165048,1.54665,-1850.09,2526.89,368.277
5946,0,0.00338739,-0.0168746,1.54687,-1850.18,2526.86,375.602
5947,0,0.00140378,-0.0167938,1.54673,-1850.27,2526.78,383.104
5948,0,-0.000514317,-0.0168236,1.54665,-1850.35,2526.71,390.43
5949,0,0.00156598,-0.016591,1.54661,-1850.69,2526.89,397.754
5950,0,0.0023814,-0.0164901,1.54673,-1850.77,2526.82,404.968
5951,0,0.00215522,-0.0164263,1.54673,-1850.91,2526.79,412.17
5952,0,9.75195e-06,-0.0165821,1.54673,-1850.96,2526.73,419.285
5953,0,0.000603297,-0.0160921,1.54672,-1851.34,2526.84,426.398
5954,0,0.00190735,-0.0161121,1.54694,-1851.54,2526.76,433.275
5955,0,1.83959e-05,-0.0157163,1.54668,-1851.63,2526.68,440.303
5956,0,0.00239709,-0.0155041,1.5469,-1851.93,2526.8,447.061
5957,0,0.00206645,-0.0149841,1.54669,-1852.12,2526.74,453.867
5958,0,1.02854e-05,-0.0158201,1.54712,-1852.18,2526.61,460.567
5959,0,0.00252284,-0.0147964,1.54683,-1852.73,2526.85,467.217
5960,0,0.00308655,-0.0139537,1.54649,-1852.94,2526.79,473.677
5961,0,0.00415118,-0.0136771,1.54657,-1853.15,2526.77,480.028
5962,0,0.0020563,-0.0135357,1.54643,-1853.27,2526.66,486.391
5963,0,0.00420037,-0.0130482,1.54646,-1853.71,2526.78,492.68
5964,0,0.00592225,-0.0132384,1.54665,-1853.98,2526.74,498.761
5965,0,0.00482861,-0.0132749,1.54642,-1854.23,2526.75,504.921
5966,0,0.00851736,-0.013343,1.54658,-1854.67,2526.88,510.831
5967,0,0.00839526,-0.0135157,1.54644,-1854.85,2526.81,516.772
5968,0,0.0117281,-0.0138192,1.54684,-1855.18,2526.81,522.513
5969,0,0.0129225,-0.0148446,1.54717,-1855.45,2526.85,528.314
5970,0,0.013578,-0.0147298,1.54697,-1855.77,2526.73,533.868
5971,0,0.0164254,-0.0146411,1.54678,-1856.18,2526.82,539.333
5972,0,0.0181186,-0.0149793,1.5471,-1856.38,2526.72,544.677
5973,0,0.0175282,-0.0150727,1.54687,-1856.63,2526.69,550.067
5974,0,0.0193497,-0.0143383,1.54664,-1857.1,2526.7,555.361
5975,0,0.020271,-0.0144572,1.54661,-1857.37,2526.67,560.426
5976,0,0.0176266,-0.0143453,1.54678,-1857.54,2526.49,565.482
5977,0,0.0159134,-0.0133447,1.54633,-1857.94,2526.46,570.539
5978,0,0.0162924,-0.0132368,1.54655,-1858.23,2526.43,575.2
5979,0,0.0167854,-0.0126123,1.54638,-1858.61,2526.45,580.026
5980,0,0.0148772,-0.011731,1.54629,-1858.82,2526.3,584.692
5981,0,0.0151324,-0.0107583,1.54611,-1859.28,2526.28,589.232
5982,0,0.0155445,-0.00991294,1.54628,-1859.53,2526.22,593.598
5983,0,0.0127318,-0.00892991,1.54622,-1859.77,2526.08,598.038
5984,0,0.013055,-0.00791344,1.54622,-1860.1,2526.08,602.221
5985,0,0.0120999,-0.00709738,1.54624,-1860.38,2526.01,606.4
5986,0,0.0137501,-0.00643042,1.54624,-1860.77,2526.04,610.362
5987,0,0.0136196,-0.00560056,1.54628,-1861.05,2525.95,614.36
5988,0,0.0105954,-0.00516667,1.54609,-1861.23,2525.86,618.263
5989,0,0.0072361,-0.00371379,1.54587,-1861.55,2525.75,622.229
5990,0,0.00665158,-0.0035553,1.54582,-1861.83,2525.77,625.721
5991,0,0.00914375,-0.0034583,1.54602,-1862.21,2525.85,629.245
5992,0,0.00885419,-0.0033891,1.54608,-1862.47,2525.77,632.736
5993,0,0.0064904,-0.00345263,1.54595,-1862.65,2525.74,636.226
5994,0,0.00802659,-0.00342949,1.54601,-1863.08,2525.76,639.453
5995,0,0.00720515,-0.00355647,1.54597,-1863.3,2525.75,642.708
5996,0,0.00870601,-0.00359393,1.54608,-1863.64,2525.85,645.888
5997,0,0.00813769,-0.00366061,1.54602,-1863.87,2525.82,649.005
5998,0,0.00718747,-0.00418279,1.54612,-1864.08,2525.83,651.953
5999,0,0.0100498,-0.00412275,1.5461,-1864.56,2525.97,654.858
6000,0,0.00965378,-0.00431194,1.54607,-1864.71,2525.93,657.691
6001,0,0.0108338,-0.00502825,1.54635,-1865.05,2526.09,660.512
6002,0,0.011851,-0.00474336,1.54618,-1865.34,2526.09,663.136
6003,0,0.0116951,-0.00473078,1.54623,-1865.55,2526.09,665.728
6004,0,0.0135273,-0.00437593,1.54625,-1865.93,2526.24,668.293
6005,0,0.0138591,-0.00428369,1.54628,-1866.14,2526.31,670.82
6006,0,0.0129435,-0.00456627,1.54642,-1866.31,2526.28,673.189
6007,0,0.0141718,-0.0045393,1.5463,-1866.66,2526.46,675.534
6008,0,0.0142046,-0.00437325,1.54634,-1866.91,2526.52,677.858
6009,0,0.0127511,-0.00418526,1.5463,-1867.12,2526.5,680.107
6010,0,0.00870319,-0.00436899,1.54617,-1867.24,2526.51,682.303
6011,0,0.0097991,-0.00361522,1.54631,-1867.69,2526.74,684.4
6012,0,0.010419,-0.00351325,1.54659,-1867.91,2526.82,686.44
6013,0,0.00717192,-0.0036235,1.54655,-1868.02,2526.84,688.485
6014,0,0.00920356,-0.00353092,1.54674,-1868.4,2527.08,690.324
6015,0,0.010333,-0.00337507,1.54706,-1868.66,2527.22,692.228
6016,0,0.00715677,-0.00290417,1.54661,-1868.87,2527.3,694.165
6017,0,0.00791539,-0.00230318,1.54646,-1869.2,2527.49,695.963
6018,0,0.00875912,-0.00238691,1.54644,-1869.47,2527.66,697.622
6019,0,0.00670967,-0.00221605,1.54642,-1869.62,2527.74,699.417
6020,0,0.00814736,-0.00246914,1.54655,-1869.97,2528,700.983
6021,0,0.00931775,-0.00226217,1.54668,-1870.21,2528.22,702.627
6022,0,0.00779337,-0.00194135,1.54669,-1870.42,2528.32,704.291
6023,0,0.00626819,-0.00213562,1.54665,-1870.64,2528.5,705.785
6024,0,0.00769531,-0.00222802,1.54682,-1870.94,2528.82,707.284
6025,0,0.0082251,-0.00197286,1.54688,-1871.19,2529.01,708.754
6026,0,0.00802676,-0.00203883,1.54688,-1871.43,2529.19,710.204
6027,0,0.00626983,-0.00217977,1.54686,-1871.6,2529.4,711.632
6028,0,0.00640197,-0.00266129,1.54701,-1871.82,2529.71,712.915
6029,0,0.00935691,-0.00257224,1.54707,-1872.3,2530.12,714.305
6030,0,0.00972732,-0.00286069,1.54682,-1872.5,2530.34,715.584
6031,0,0.0099762,-0.0030147,1.54682,-1872.71,2530.54,716.892
6032,0,0.00882421,-0.00334715,1.54681,-1872.89,2530.75,718.168
6033,0,0.00859605,-0.00375544,1.54691,-1873.14,2531.03,719.368
6034,0,0.0103346,-0.00383222,1.54675,-1873.5,2531.4,720.603
6035,0,0.0122265,-0.00402496,1.54687,-1873.74,2531.72,721.78
6036,0,0.0127627,-0.00425551,1.54707,-1873.99,2532.03,722.926
6037,0,0.013938,-0.00488391,1.54745,-1874.22,2532.34,724.01
6038,0,0.012558,-0.0047155,1.54717,-1874.39,2532.53,725.221
