1574779955,0.0,0.0,0.0
1574779958,71.0,0.0,0.0
1574779961,71.0,0.0,0.0
1574779966,71.0,0.0,0.0
1574779971,71.0,0.0,0.0
1574779975,71.0,0.0,0.0
1574779978,71.0,0.0,0.0
1574779982,71.0,0.0,0.0
1574779985,0.0,71.0,0.0
1574779988,-71.0,0.0,0.0
1574779991,-71.0,0.0,0.0
1574779994,-71.0,0.0,0.0
1574779998,-71.0,0.0,0.0
1574780001,-71.0,0.0,0.0
1574780004,-71.0,0.0,0.0
1574780007,-71.0,0.0,0.0
1574780010,0.0,71.0,0.0
1574780013,71.0,0.0,0.0
1574780016,71.0,0.0,0.0
1574780020,71.0,0.0,0.0
1574780023,71.0,0.0,0.0
1574780026,71.0,0.0,0.0
1574780029,71.0,0.0,0.0
1574780032,71.0,0.0,0.0
1574780035,0.0,71.0,0.0
1574780038,-71.0,0.0,0.0
1574780042,-71.0,0.0,0.0
1574780045,-71.0,0.0,0.0
1574780048,-71.0,0.0,0.0
1574780051,-71.0,0.0,0.0
1574780054,-71.0,0.0,0.0
1574780058,-71.0,0.0,0.0
1574780061,0.0,71.0,0.0
1574780064,71.0,0.0,0.0
1574780067,71.0,0.0,0.0
1574780070,71.0,0.0,0.0
1574780073,71.0,0.0,0.0
1574780076,71.0,0.0,0.0
1574780080,71.0,0.0,0.0
1574780083,71.0,0.0,0.0
1574780086,0.0,71.0,0.0
1574780089,-71.0,0.0,0.0
1574780093,-71.0,0.0,0.0
1574780096,-71.0,0.0,0.0
1574780099,-71.0,0.0,0.0
1574780103,-71.0,0.0,0.0
1574780106,-71.0,0.0,0.0
1574780110,-71.0,0.0,0.0
1574780114,0.0,71.0,0.0
1574780117,71.0,0.0,0.0
1574780120,71.0,0.0,0.0
1574780123,71.0,0.0,0.0
1574780126,71.0,0.0,0.0
1574780130,71.0,0.0,0.0
1574780133,71.0,0.0,0.0
1574780136,71.0,0.0,0.0
1574780139,0.0,71.0,0.0
1574780142,-71.0,0.0,0.0
1574780145,-71.0,0.0,0.0
1574780148,-71.0,0.0,0.0
1574780151,-71.0,0.0,0.0
1574780155,-71.0,0.0,0.0
1574780158,-71.0,0.0,0.0
1574780161,-71.0,0.0,0.0
1574780164,0.0,71.0,0.0
1574780168,0.0,0.0,0.0
,,,
1574780303,0.0,0.0,0.0
1574780306,71.0,0.0,0.0
1574780310,71.0,0.0,0.0
1574780313,71.0,0.0,0.0
1574780316,71.0,0.0,0.0
1574780319,71.0,0.0,0.0
1574780323,71.0,0.0,0.0
1574780326,71.0,0.0,0.0
1574780329,0.0,71.0,0.0
1574780332,-71.0,0.0,0.0
1574780335,-71.0,0.0,0.0
1574780339,-71.0,0.0,0.0
1574780342,-71.0,0.0,0.0
1574780345,-71.0,0.0,0.0
1574780349,-71.0,0.0,0.0
1574780352,-71.0,0.0,0.0
1574780355,0.0,71.0,0.0
1574780359,71.0,0.0,0.0
1574780361,71.0,0.0,0.0
1574780365,71.0,0.0,0.0
1574780368,71.0,0.0,0.0
1574780371,71.0,0.0,0.0
1574780374,71.0,0.0,0.0
1574780377,71.0,0.0,0.0
1574780380,0.0,71.0,0.0
1574780383,-71.0,0.0,0.0
1574780386,-71.0,0.0,0.0
1574780390,-71.0,0.0,0.0
1574780393,-71.0,0.0,0.0
1574780396,-71.0,0.0,0.0
1574780403,-71.0,0.0,0.0
1574780406,-71.0,0.0,0.0
1574780409,0.0,71.0,0.0
1574780412,71.0,0.0,0.0
1574780415,71.0,0.0,0.0
1574780419,71.0,0.0,0.0
1574780422,71.0,0.0,0.0
1574780426,71.0,0.0,0.0
1574780429,71.0,0.0,0.0
1574780432,71.0,0.0,0.0
1574780435,0.0,71.0,0.0
1574780438,-71.0,0.0,0.0
1574780441,-71.0,0.0,0.0
1574780444,-71.0,0.0,0.0
1574780447,-71.0,0.0,0.0
1574780450,-71.0,0.0,0.0
1574780453,-71.0,0.0,0.0
1574780457,-71.0,0.0,0.0
1574780459,0.0,71.0,0.0
1574780462,71.0,0.0,0.0
1574780465,71.0,0.0,0.0
1574780468,71.0,0.0,0.0
1574780472,71.0,0.0,0.0
1574780475,71.0,0.0,0.0
1574780478,71.0,0.0,0.0
1574780482,71.0,0.0,0.0
1574780485,0.0,71.0,0.0
1574780488,-71.0,0.0,0.0
1574780490,-71.0,0.0,0.0
1574780493,-71.0,0.0,0.0
1574780496,-71.0,0.0,0.0
1574780499,-71.0,0.0,0.0
1574780502,-71.0,0.0,0.0
1574780505,-71.0,0.0,0.0
1574780508,0.0,71.0,0.0
1574780512,0.0,0.0,0.0
,,,
1574780729,0.0,0.0,0.0
1574780732,71.0,0.0,0.0
1574780735,71.0,0.0,0.0
1574780738,71.0,0.0,0.0
1574780741,71.0,0.0,0.0
1574780745,71.0,0.0,0.0
1574780748,71.0,0.0,0.0
1574780751,71.0,0.0,0.0
1574780754,0.0,71.0,0.0
1574780757,-71.0,0.0,0.0
1574780761,-71.0,0.0,0.0
1574780764,-71.0,0.0,0.0
1574780767,-71.0,0.0,0.0
