Objects
100
,,Global Angle Racer400:Racer400,,,,,,Global Angle Tello_FCF6BF:Tello_FCF6BF,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
198,0,0.0183032,-0.0322185,3.1111,-3113.06,6266.54,755.194,,,,,,
199,0,0.0181611,-0.0319492,3.11108,-3112.94,6266.51,755.254,,,,,,
200,0,0.0183196,-0.0322413,3.11107,-3113.07,6266.55,755.192,,,,,,
201,0,0.0188993,-0.032489,3.11113,-3113.11,6266.55,755.227,,,,,,
202,0,0.0178017,-0.0316783,3.11139,-3113.1,6266.48,755.17,,,,,,
203,0,0.0182845,-0.0316291,3.11119,-3112.98,6266.5,755.199,,,,,,
204,0,0.0180525,-0.0313351,3.1113,-3112.97,6266.49,755.178,,,,,,
205,0,0.0181319,-0.0321508,3.11106,-3112.99,6266.55,755.232,,,,,,
206,0,0.0182568,-0.0317225,3.1112,-3113.05,6266.52,755.188,,,,,,
207,0,0.0184384,-0.0322822,3.11121,-3112.99,6266.54,755.234,,,,,,
208,0,0.0184169,-0.0313458,3.11136,-3113.02,6266.46,755.227,,,,,,
209,0,0.0183249,-0.0320764,3.11103,-3113.01,6266.53,755.227,,,,,,
210,0,0.018696,-0.0320876,3.11112,-3113.03,6266.54,755.32,,,,,,
211,0,0.0184399,-0.032139,3.11118,-3113,6266.52,755.271,,,,,,
212,0,0.0180577,-0.0316612,3.11111,-3112.94,6266.5,755.223,,,,,,
213,0,0.0185227,-0.0317459,3.11131,-3112.97,6266.47,755.234,,,,,,
214,0,0.0182438,-0.0313354,3.11125,-3113.02,6266.46,755.209,,,,,,
215,0,0.0178181,-0.0318277,3.1112,-3113.08,6266.54,755.172,,,,,,
216,0,0.0186371,-0.0317803,3.11113,-3112.95,6266.52,755.297,,,,,,
217,0,0.0181379,-0.0322543,3.11109,-3112.99,6266.53,755.202,,,,,,
218,0,0.0183453,-0.032458,3.11098,-3112.99,6266.56,755.226,,,,,,
219,0,0.017728,-0.031857,3.11124,-3112.92,6266.49,755.248,,,,,,
220,0,0.0180724,-0.0317203,3.11107,-3113.03,6266.51,755.188,,,,,,
221,0,0.0184825,-0.0324166,3.11102,-3113.05,6266.56,755.239,,,,,,
222,0,0.0180537,-0.0320738,3.11123,-3113.04,6266.53,755.229,,,,,,
223,0,0.0181966,-0.0321367,3.11104,-3113,6266.55,755.197,,,,,,
224,0,0.0182775,-0.0319911,3.11133,-3113.07,6266.5,755.225,,,,,,
225,0,0.01871,-0.0319585,3.11099,-3112.94,6266.52,755.3,,,,,,
226,0,0.0183376,-0.0318122,3.11106,-3112.98,6266.51,755.238,,,,,,
227,0,0.0179715,-0.0316087,3.11113,-3112.97,6266.5,755.173,,,,,,
228,0,0.0181665,-0.031743,3.11123,-3113.1,6266.51,755.179,,,,,,
229,0,0.017906,-0.0318307,3.11134,-3113.04,6266.49,755.186,,,,,,
230,0,0.0179276,-0.031966,3.11116,-3112.98,6266.51,755.19,,,,,,
231,0,0.0183908,-0.0321669,3.11111,-3113.01,6266.52,755.226,,,,,,
232,0,0.0189168,-0.0317278,3.11129,-3113.09,6266.49,755.311,,,,,,
233,0,0.0178981,-0.0313465,3.11132,-3112.95,6266.49,755.218,,,,,,
234,0,0.0179411,-0.0318414,3.11105,-3112.99,6266.51,755.224,,,,,,
235,0,0.0181418,-0.0319769,3.11136,-3112.97,6266.5,755.209,,,,,,
236,0,0.0180504,-0.0321521,3.11108,-3112.88,6266.51,755.252,,,,,,
237,0,0.0184433,-0.0317843,3.11119,-3113.04,6266.51,755.243,,,,,,
238,0,0.0180361,-0.0317236,3.11124,-3112.98,6266.49,755.214,,,,,,
239,0,0.0180289,-0.0314123,3.11115,-3113.03,6266.49,755.191,,,,,,
240,0,0.0196246,-0.0343101,3.11063,-3112.96,6266.65,755.42,,,,,,
241,0,0.0178191,-0.031857,3.11117,-3112.99,6266.51,755.188,,,,,,
242,0,0.018579,-0.0321607,3.11106,-3112.99,6266.53,755.237,,,,,,
243,0,0.0178582,-0.0313902,3.1114,-3113.05,6266.48,755.179,,,,,,
244,0,0.0178519,-0.0320977,3.1111,-3112.91,6266.52,755.229,,,,,,
245,0,0.0187054,-0.0323384,3.11105,-3113.05,6266.54,755.233,,,,,,
246,0,0.0184987,-0.0317832,3.11132,-3113.04,6266.49,755.23,,,,,,
247,0,0.0182019,-0.0318169,3.11126,-3113,6266.5,755.185,,,,,,
248,0,0.01818,-0.0316789,3.11113,-3112.97,6266.52,755.231,,,,,,
249,0,0.0182158,-0.0319008,3.11115,-3112.93,6266.52,755.215,,,,,,
250,0,0.0181185,-0.0320471,3.11126,-3113,6266.49,755.227,,,,,,
251,0,0.0182071,-0.0321984,3.11105,-3112.95,6266.54,755.28,,,,,,
252,0,0.018007,-0.0317448,3.11137,-3112.99,6266.48,755.232,,,,,,
253,0,0.0186974,-0.0319925,3.11127,-3113.04,6266.52,755.269,,,,,,
254,0,0.0179503,-0.0315954,3.11115,-3113.03,6266.53,755.205,,,,,,
255,0,0.018585,-0.0323662,3.11116,-3113,6266.52,755.247,,,,,,
256,0,0.018203,-0.0318237,3.11117,-3112.99,6266.51,755.218,,,,,,
257,0,0.0182829,-0.0321867,3.1113,-3113,6266.52,755.248,,,,,,
258,0,0.0181411,-0.0319307,3.11124,-3113.05,6266.51,755.184,,,,,,
259,0,0.0187906,-0.0323535,3.11093,-3112.95,6266.55,755.253,,,,,,
260,0,0.0181293,-0.0316097,3.11122,-3113.06,6266.52,755.208,,,,,,
261,0,0.0186564,-0.0322463,3.11135,-3113.01,6266.51,755.383,,,,,,
262,0,0.0181611,-0.0314972,3.11123,-3112.91,6266.48,755.224,,,,,,
263,0,0.0184277,-0.0320563,3.11124,-3113.04,6266.5,755.223,,,,,,
264,0,0.0181601,-0.0320739,3.1111,-3113.01,6266.52,755.221,,,,,,
265,0,0.0181106,-0.0320057,3.11099,-3112.87,6266.51,755.228,,,,,,
266,0,0.018089,-0.0317055,3.11122,-3113.08,6266.51,755.195,,,,,,
267,0,0.0179259,-0.0318151,3.11121,-3112.97,6266.51,755.184,,,,,,
268,0,0.0181147,-0.0319055,3.1113,-3113.05,6266.5,755.215,,,,,,
269,0,0.017883,-0.0317555,3.11127,-3112.94,6266.51,755.214,,,,,,
