Objects
100
,,Global Angle Racer400:Racer400,,,,,,Global Angle Tello_FCF6BF:Tello_FCF6BF,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
5476,0,0.0184524,-0.0314292,3.11123,-3113.05,6266.43,755.169,0.0408962,0.0288831,-1.63152,3038.61,-2508.1,17.2457
5477,0,0.0187884,-0.0316223,3.11126,-3113.09,6266.43,755.35,0.0394766,0.0287344,-1.63201,3038.56,-2508.12,17.2559
5478,0,0.0180181,-0.0313988,3.11125,-3112.97,6266.43,755.22,0.0405874,0.0289837,-1.63167,3038.7,-2508.17,17.2235
5479,0,0.0181304,-0.0319533,3.11124,-3112.96,6266.42,755.255,0.0398961,0.0286534,-1.63202,3038.54,-2508.04,17.2943
5480,0,0.018196,-0.0315945,3.11119,-3112.99,6266.44,755.235,0.041062,0.0288349,-1.63185,3038.6,-2508.11,17.2132
5481,0,0.0180373,-0.0317733,3.11125,-3113.02,6266.43,755.213,0.040776,0.0290191,-1.63139,3038.58,-2508.13,17.2489
5482,0,0.0187834,-0.0323677,3.11094,-3113.03,6266.5,755.258,0.0397824,0.0281447,-1.63162,3038.57,-2508.09,17.3252
5483,0,0.018804,-0.0318348,3.11127,-3113.02,6266.45,755.282,0.0403254,0.0283671,-1.63154,3038.61,-2508.12,17.2992
5484,0,0.0177854,-0.0316299,3.11124,-3113,6266.44,755.202,0.0407517,0.029268,-1.63147,3038.56,-2508.04,17.2631
5485,0,0.0171413,-0.0313292,3.11131,-3112.86,6266.42,755.308,0.0402574,0.0287542,-1.63199,3038.64,-2508.12,17.2327
5486,0,0.0180141,-0.0312256,3.11137,-3112.93,6266.4,755.207,0.0412801,0.0289126,-1.63072,3038.67,-2508.12,17.201
5487,0,0.0183826,-0.0321208,3.11124,-3113.06,6266.46,755.264,0.0399784,0.027722,-1.63099,3038.59,-2508.07,17.309
5488,0,0.0183504,-0.0320515,3.11103,-3112.99,6266.47,755.241,0.0407197,0.0289675,-1.63227,3038.59,-2508.09,17.1928
5489,0,0.0185205,-0.0322135,3.11113,-3112.93,6266.47,755.369,0.0404435,0.0288882,-1.63212,3038.62,-2508.11,17.2014
5490,0,0.0166698,-0.0313305,3.11121,-3112.92,6266.42,755.275,0.0405616,0.0283193,-1.63202,3038.58,-2508.12,17.265
5491,0,0.0180588,-0.0319416,3.11113,-3113.02,6266.44,755.231,0.0409051,0.0292432,-1.63082,3038.6,-2508.1,17.2219
5492,0,0.0184155,-0.0323071,3.11114,-3113.03,6266.46,755.235,0.0409052,0.0294581,-1.63216,3038.56,-2508.09,17.1969
5493,0,0.0179879,-0.0318064,3.11098,-3113.04,6266.47,755.22,0.0409959,0.0283422,-1.63113,3038.64,-2508.1,17.2159
5494,0,0.0181047,-0.0316749,3.11123,-3112.93,6266.41,755.253,0.0407523,0.0290746,-1.63169,3038.5,-2508.07,17.2709
5495,0,0.0184398,-0.0322888,3.1112,-3112.9,6266.45,755.264,0.0398447,0.0288904,-1.63197,3038.59,-2508.09,17.2392
5496,0,0.0183271,-0.0317507,3.11126,-3112.99,6266.44,755.223,0.0406511,0.0284942,-1.63131,3038.59,-2508.07,17.2705
5497,0,0.018328,-0.0320754,3.11124,-3113.12,6266.44,755.232,0.0412123,0.0291362,-1.63208,3038.61,-2508.1,17.1991
5498,0,0.0181851,-0.0318056,3.11123,-3112.96,6266.44,755.222,0.0404515,0.028937,-1.63213,3038.56,-2508.12,17.2298
5499,0,0.0186178,-0.0320326,3.11112,-3112.95,6266.46,755.273,0.0408136,0.0290602,-1.63195,3038.59,-2508.09,17.2363
5500,0,0.0178592,-0.03197,3.11125,-3112.97,6266.43,755.232,0.0397445,0.0283273,-1.6313,3038.67,-2508.13,17.2573
5501,0,0.0184136,-0.0317361,3.11129,-3112.97,6266.41,755.232,0.0406961,0.0287516,-1.63109,3038.62,-2508.12,17.25
5502,0,0.0180563,-0.0314813,3.11116,-3112.99,6266.44,755.182,0.0401406,0.0279468,-1.63164,3038.61,-2508.11,17.2476
5503,0,0.017859,-0.0319488,3.11112,-3112.96,6266.46,755.216,0.041162,0.0300229,-1.63192,3038.6,-2508.09,17.1806
5504,0,0.0182595,-0.0316676,3.1113,-3113,6266.42,755.25,0.0405365,0.0284504,-1.63121,3038.64,-2508.14,17.2704
5505,0,0.0185791,-0.0321891,3.11106,-3113.01,6266.47,755.24,0.0408493,0.0289805,-1.63135,3038.65,-2508.13,17.1987
5506,0,0.0179834,-0.0318038,3.11114,-3112.92,6266.43,755.217,0.0404839,0.028571,-1.63172,3038.67,-2508.16,17.2075
5507,0,0.0181777,-0.0321216,3.11112,-3113.03,6266.46,755.218,0.0412455,0.0290843,-1.63168,3038.51,-2508.04,17.2637
5508,0,0.0178396,-0.0315552,3.11128,-3113.02,6266.43,755.193,0.0413912,0.0296661,-1.63184,3038.58,-2508.08,17.2415
5509,0,0.0183858,-0.0321051,3.11111,-3113.01,6266.46,755.239,0.0398726,0.0270623,-1.63223,3038.61,-2508.14,17.3229
5510,0,0.0185422,-0.0319489,3.11102,-3113.07,6266.46,755.222,0.040209,0.0284629,-1.63228,3038.68,-2508.09,17.3032
5511,0,0.0184656,-0.0317899,3.11118,-3113.02,6266.45,755.218,0.0401313,0.0281649,-1.63139,3038.7,-2508.14,17.2458
5512,0,0.0180887,-0.0318775,3.1112,-3112.96,6266.42,755.249,0.0404064,0.0292362,-1.63199,3038.65,-2508.15,17.2869
5513,0,0.0185061,-0.0318893,3.11124,-3112.9,6266.41,755.294,0.040393,0.0282538,-1.63108,3038.65,-2508.17,17.2245
5514,0,0.0183232,-0.0320656,3.11103,-3113,6266.47,755.267,0.040304,0.0283025,-1.63196,3038.56,-2508.09,17.3165
5515,0,0.0184572,-0.0320051,3.11101,-3112.95,6266.46,755.264,0.0404558,0.0282227,-1.63079,3039.08,-2508.12,17.1905
5516,0,0.0181908,-0.0314792,3.11119,-3113.01,6266.44,755.189,0.0400534,0.0285139,-1.63245,3038.67,-2508.14,17.265
5517,0,0.0184515,-0.0324621,3.11105,-3112.99,6266.5,755.266,0.0406788,0.0284353,-1.63138,3038.63,-2508.09,17.2947
5518,0,0.0184599,-0.0324604,3.11119,-3112.89,6266.46,755.311,0.0405062,0.0281647,-1.63175,3038.72,-2508.09,17.2685
5519,0,0.0182239,-0.0319416,3.11106,-3112.9,6266.45,755.256,0.0396384,0.0274172,-1.63232,3038.68,-2508.18,17.4082
5520,0,0.0189606,-0.032075,3.11124,-3113.05,6266.45,755.347,0.0408667,0.028549,-1.63147,3038.74,-2508.13,17.3339
5521,0,0.0184679,-0.0319549,3.11135,-3113.03,6266.44,755.246,0.0398198,0.0278186,-1.63208,3038.71,-2508.13,17.3702
5522,0,0.017742,-0.0313138,3.1111,-3112.89,6266.44,755.242,0.0404453,0.0292175,-1.63235,3038.61,-2508.09,17.3135
5523,0,0.0180214,-0.0314261,3.11145,-3112.98,6266.38,755.171,0.0396548,0.0281905,-1.63268,3038.47,-2508.24,17.3099
5524,0,0.0190787,-0.0320635,3.11118,-3113.01,6266.45,755.384,0.0409641,0.0286483,-1.63148,3038.62,-2508.1,17.2826
5525,0,0.017973,-0.0317192,3.11123,-3113.06,6266.44,755.213,0.0403698,0.0290966,-1.63148,3038.77,-2508.12,17.3664
5526,0,0.0180983,-0.0317649,3.11142,-3112.91,6266.43,755.238,0.0410534,0.0292741,-1.63224,3038.59,-2508.15,17.2994
5527,0,0.0183612,-0.0322235,3.11112,-3112.98,6266.46,755.291,0.0407402,0.0281743,-1.63152,3038.61,-2508.14,17.3704
5528,0,0.0184973,-0.0320488,3.11107,-3113.03,6266.46,755.248,0.0397613,0.0293206,-1.63235,3038.63,-2508.15,17.3104
5529,0,0.0180645,-0.0320822,3.11116,-3113.05,6266.46,755.178,0.0409053,0.0283405,-1.6323,3038.7,-2508.09,17.3998
5530,0,0.018379,-0.0317969,3.11109,-3112.92,6266.43,755.253,0.0403239,0.0294154,-1.63272,3038.61,-2508.12,17.3
5531,0,0.0180884,-0.0317832,3.11122,-3112.96,6266.43,755.24,0.0405349,0.0282866,-1.63256,3038.6,-2508.15,17.4068
5532,0,0.0182044,-0.0317084,3.11124,-3112.96,6266.42,755.231,0.0410089,0.0287559,-1.63196,3038.67,-2508.16,17.3239
5533,0,0.0179369,-0.0317645,3.11134,-3112.97,6266.41,755.229,0.0405272,0.0286334,-1.63209,3038.78,-2508.15,17.3675
5534,0,0.0181156,-0.0316601,3.1113,-3112.96,6266.43,755.229,0.0400805,0.0282832,-1.6323,3038.62,-2508.15,17.3925
5535,0,0.0188264,-0.0319365,3.111,-3113.05,6266.46,755.278,0.0400615,0.0291148,-1.63266,3038.56,-2508.09,17.3657
5536,0,0.0180542,-0.0316627,3.11124,-3112.95,6266.43,755.225,0.039552,0.027657,-1.63272,3038.57,-2508.11,17.4221
5537,0,0.0181066,-0.0323316,3.11094,-3112.97,6266.47,755.258,0.0399617,0.0294257,-1.63242,3038.46,-2508.08,17.4545
5538,0,0.0181207,-0.0316917,3.11121,-3112.96,6266.43,755.192,0.0406162,0.0288417,-1.63247,3038.73,-2508.14,17.3625
5539,0,0.0164588,-0.0319325,3.11119,-3112.9,6266.44,755.216,0.0405269,0.0289259,-1.63316,3038.71,-2508.13,17.4313
5540,0,0.0184159,-0.0318878,3.11122,-3112.97,6266.44,755.232,0.0393607,0.0288648,-1.63245,3038.69,-2508.08,17.3826
5541,0,0.0183334,-0.0322855,3.1111,-3112.97,6266.47,755.255,0.0397093,0.0291421,-1.63252,3038.7,-2508.09,17.4005
5542,0,0.0180603,-0.032063,3.11116,-3112.93,6266.45,755.25,0.0408031,0.030409,-1.63328,3038.76,-2508.11,17.3703
5543,0,0.0182021,-0.0318111,3.11122,-3112.99,6266.44,755.211,0.0423411,0.0314935,-1.63335,3038.75,-2508.14,17.3023
5544,0,0.0182338,-0.0320772,3.11123,-3112.97,6266.43,755.23,0.0402472,0.0291546,-1.63385,3038.8,-2508.14,17.3876
5545,0,0.0182579,-0.0324677,3.11102,-3112.88,6266.47,755.272,0.0395768,0.0296382,-1.63405,3038.85,-2508.18,17.4445
5546,0,0.0164205,-0.031386,3.11127,-3112.83,6266.43,755.272,0.0400282,0.0296233,-1.63507,3038.91,-2508.14,17.4902
5547,0,0.018184,-0.0318544,3.11128,-3113,6266.44,755.26,0.0399118,0.0300157,-1.63534,3039.08,-2508.27,17.4886
5548,0,0.0178148,-0.0319677,3.11112,-3112.93,6266.45,755.232,0.0404345,0.0314031,-1.63638,3038.88,-2508.17,17.4643
5549,0,0.0180685,-0.0317631,3.11125,-3112.91,6266.44,755.233,0.0398458,0.0308561,-1.63696,3039.1,-2508.29,17.5033
5550,0,0.0184954,-0.0318672,3.11124,-3112.96,6266.42,755.246,0.0396375,0.0316121,-1.63746,3039.05,-2508.27,17.4835
5551,0,0.0178663,-0.0323872,3.11093,-3112.85,6266.47,755.238,0.0402184,0.031886,-1.63701,3039.01,-2508.27,17.5264
5552,0,0.017925,-0.0315037,3.11123,-3112.94,6266.42,755.243,0.0398131,0.0330385,-1.6379,3039.06,-2508.31,17.4374
5553,0,0.0189029,-0.0317615,3.11127,-3113,6266.45,755.332,0.0389863,0.032823,-1.63796,3038.84,-2508.34,17.5766
5554,0,0.0185511,-0.032185,3.11121,-3112.95,6266.44,755.242,0.0402461,0.0326957,-1.63832,3039.19,-2508.34,17.5982
5555,0,0.0184464,-0.0316479,3.11115,-3113.09,6266.45,755.215,0.0401946,0.0307064,-1.6397,3039.21,-2508.32,17.7265
5556,0,0.01793,-0.031648,3.11111,-3112.91,6266.45,755.258,0.0409027,0.0305151,-1.64115,3039.23,-2508.34,17.92
5557,0,0.0188094,-0.0322003,3.111,-3112.98,6266.48,755.257,0.0414035,0.0289633,-1.64116,3039.47,-2508.34,18.043
5558,0,0.0181913,-0.031584,3.11139,-3113.01,6266.41,755.193,0.0423812,0.0241689,-1.64127,3039.69,-2508.46,18.3147
5559,0,0.0186175,-0.0320416,3.11112,-3113.02,6266.46,755.235,0.0441895,0.0222429,-1.6426,3039.36,-2508.35,18.8528
5560,0,0.0181901,-0.0314611,3.11115,-3112.84,6266.4,755.259,0.0458927,0.0154708,-1.64256,3039.78,-2508.33,19.4459
5561,0,0.018099,-0.031317,3.11118,-3113.05,6266.43,755.163,0.0461033,0.0111396,-1.6437,3039.77,-2508.37,19.9602
5562,0,0.0180646,-0.0312827,3.11143,-3112.99,6266.4,755.223,0.0484553,0.00316533,-1.64283,3039.96,-2508.39,20.7662
5563,0,0.0182263,-0.0316801,3.11136,-3112.98,6266.42,755.247,0.0492432,-0.00383149,-1.64359,3039.94,-2508.35,21.6708
5564,0,0.0182726,-0.0314767,3.11134,-3113.05,6266.41,755.186,0.0524178,-0.00848285,-1.64355,3039.93,-2508.38,22.5624
5565,0,0.0185286,-0.0321774,3.11104,-3113.01,6266.47,755.243,0.0554823,-0.0122282,-1.64301,3040.11,-2508.26,23.7678
5566,0,0.0183918,-0.0319442,3.11119,-3112.98,6266.43,755.22,0.058067,-0.0167353,-1.64379,3039.8,-2508.35,25.223
5567,0,0.0179384,-0.0321916,3.1112,-3112.98,6266.46,755.219,0.0582144,-0.0215473,-1.64372,3039.95,-2508.29,26.6773
5568,0,0.0183856,-0.0318928,3.11126,-3112.89,6266.44,755.279,0.06027,-0.0243828,-1.64288,3039.83,-2508.19,28.4204
5569,0,0.0181009,-0.0321404,3.11122,-3113,6266.44,755.216,0.0584501,-0.028594,-1.64349,3039.78,-2508.08,30.1894
5570,0,0.0176623,-0.0316212,3.11124,-3112.9,6266.43,755.188,0.058752,-0.0278364,-1.64355,3039.76,-2507.89,32.2456
5571,0,0.0176237,-0.0317981,3.11113,-3112.95,6266.43,755.167,0.0557847,-0.0263757,-1.64506,3039.37,-2507.73,34.389
5572,0,0.0184483,-0.0317696,3.11127,-3113.01,6266.45,755.226,0.0522932,-0.0246841,-1.64531,3039.21,-2507.65,36.9432
5573,0,0.0183771,-0.0319185,3.11117,-3112.98,6266.42,755.226,0.0531243,-0.0189187,-1.64581,3038.83,-2507.56,39.5558
5574,0,0.0180051,-0.0317802,3.1111,-3112.88,6266.42,755.246,0.0493088,-0.0165289,-1.64517,3038.44,-2507.34,42.6432
5575,0,0.0180307,-0.0319395,3.1111,-3112.93,6266.46,755.246,0.0460539,-0.012702,-1.64518,3038.19,-2507.17,45.9076
5576,0,0.0195525,-0.0340703,3.11089,-3113.11,6266.56,755.357,0.043933,-0.00780787,-1.64522,3037.87,-2506.89,49.5973
5577,0,0.0183419,-0.031691,3.11125,-3112.98,6266.41,755.221,0.0423187,-0.00432066,-1.64612,3037.44,-2506.68,53.7289
5578,0,0.0183134,-0.0317854,3.1113,-3113.09,6266.43,755.188,0.0416181,0.000381692,-1.64702,3036.84,-2506.38,57.9994
5579,0,0.0185259,-0.0321783,3.11113,-3112.92,6266.46,755.264,0.0402526,0.00491301,-1.6451,3036.4,-2506.1,62.6352
5580,0,0.0180921,-0.0323705,3.11114,-3113.02,6266.49,755.23,0.0403987,0.0077235,-1.64481,3036.1,-2505.76,67.6103
5581,0,0.018287,-0.0319112,3.11124,-3113,6266.44,755.225,0.0433047,0.0129617,-1.64319,3035.7,-2505.38,72.6777
5582,0,0.0181882,-0.0320023,3.11128,-3113.1,6266.45,755.192,0.0440615,0.0151738,-1.64324,3035.29,-2504.91,78.2058
5583,0,0.0182646,-0.031698,3.11142,-3112.99,6266.44,755.207,0.0451766,0.0169967,-1.64278,3034.73,-2504.45,83.8207
5584,0,0.0179455,-0.0308191,3.11135,-3112.99,6266.37,755.187,0.0510811,0.0211397,-1.64236,3034.67,-2504.23,89.543
5585,0,0.0176582,-0.0315738,3.11122,-3113.04,6266.44,755.198,0.0495862,0.0215057,-1.64273,3033.83,-2504.04,95.7269
5586,0,0.0181291,-0.0318764,3.11102,-3112.99,6266.44,755.245,0.0544665,0.0244249,-1.64353,3033.49,-2503.57,102.014
5587,0,0.0184821,-0.031814,3.11119,-3113.03,6266.44,755.225,0.0548996,0.026134,-1.64305,3033.06,-2503.4,108.425
5588,0,0.0184674,-0.0320308,3.11107,-3112.93,6266.45,755.231,0.0587582,0.0289608,-1.64369,3032.56,-2503.01,115.1
5589,0,0.0184697,-0.0319882,3.11119,-3113.05,6266.44,755.24,0.0609202,0.0328259,-1.6417,3032.23,-2502.67,121.799
5590,0,0.0179049,-0.0319269,3.11126,-3113.03,6266.44,755.187,0.0609422,0.0335453,-1.64275,3031.66,-2502.39,128.713
5591,0,0.018442,-0.0322953,3.11116,-3113,6266.48,755.267,0.0621084,0.034762,-1.64127,3030.98,-2502.19,135.817
5592,0,0.0182163,-0.0316111,3.11115,-3113,6266.44,755.206,0.0626984,0.0357073,-1.64203,3030.99,-2502.09,143.045
5593,0,0.0166987,-0.0314311,3.11139,-3112.88,6266.41,755.278,0.0639978,0.0388465,-1.64122,3030.53,-2501.95,150.182
5594,0,0.0189858,-0.0322388,3.11122,-3112.94,6266.45,755.405,0.0635033,0.0398725,-1.64235,3029.97,-2501.99,157.552
5595,0,0.0180109,-0.0315854,3.11118,-3112.89,6266.39,755.208,0.0655962,0.0443294,-1.64309,3029.49,-2501.97,164.792
5596,0,0.0181197,-0.0319014,3.11123,-3112.98,6266.45,755.197,0.0619808,0.0438815,-1.64269,3028.99,-2502.01,172.432
5597,0,0.0182854,-0.0323245,3.11119,-3112.99,6266.43,755.224,0.0606378,0.0424571,-1.64326,3028.57,-2501.91,180.035
5598,0,0.0180577,-0.0317269,3.1111,-3112.96,6266.43,755.218,0.0602179,0.0460661,-1.64195,3028.15,-2502.02,187.738
5599,0,0.0188578,-0.0326921,3.11105,-3112.84,6266.46,755.371,0.0552515,0.0443066,-1.64249,3027.78,-2502.15,195.471
5600,0,0.018274,-0.0320623,3.1111,-3113.01,6266.47,755.211,0.052686,0.0439724,-1.6434,3027.45,-2502.27,203.236
5601,0,0.0179025,-0.0315596,3.11138,-3112.84,6266.41,755.23,0.0502064,0.0451238,-1.64399,3027.17,-2502.43,210.97
5602,0,0.0179072,-0.0316978,3.11115,-3112.92,6266.44,755.239,0.0474515,0.0450255,-1.64384,3026.69,-2502.64,218.88
5603,0,0.018461,-0.0320272,3.11123,-3112.99,6266.45,755.332,0.0457759,0.0467965,-1.64387,3026.22,-2502.76,226.559
5604,0,0.017985,-0.0317706,3.11139,-3113.03,6266.42,755.199,0.0438054,0.0452873,-1.64315,3026.09,-2503,234.663
5605,0,0.0181121,-0.0316046,3.11113,-3112.93,6266.43,755.244,0.0434944,0.0476261,-1.64403,3025.69,-2503.06,242.623
5606,0,0.0180737,-0.0312521,3.11132,-3113.02,6266.37,755.221,0.0384349,0.0438777,-1.64492,3025.37,-2503.36,250.81
5607,0,0.0179351,-0.0319081,3.11102,-3112.95,6266.46,755.21,0.0363697,0.0421712,-1.6451,3025.35,-2503.82,258.838
5608,0,0.0178827,-0.0318245,3.1113,-3112.93,6266.43,755.262,0.0354171,0.0405901,-1.64463,3025.05,-2504.08,267.083
5609,0,0.0180319,-0.0319969,3.11098,-3113.03,6266.46,755.202,0.0362226,0.0423212,-1.64405,3024.77,-2504.36,275.078
5610,0,0.0186082,-0.0320332,3.11119,-3112.96,6266.44,755.255,0.0361918,0.0426065,-1.64307,3024.55,-2504.58,283.137
5611,0,0.0182853,-0.0315996,3.11128,-3113.01,6266.42,755.236,0.0362375,0.0411112,-1.64375,3024.44,-2504.96,291.286
5612,0,0.0183297,-0.0325204,3.11113,-3113.02,6266.47,755.269,0.0351407,0.0393925,-1.64451,3024.29,-2505.43,299.448
5613,0,0.0168485,-0.0318119,3.11132,-3112.93,6266.44,755.294,0.0356958,0.0385236,-1.64404,3024.16,-2505.82,307.59
5614,0,0.0180385,-0.0312719,3.11121,-3113,6266.4,755.215,0.0363195,0.0353736,-1.64592,3024.07,-2506.26,315.784
5615,0,0.0181997,-0.031588,3.1112,-3113.07,6266.43,755.197,0.0381075,0.0362091,-1.6455,3023.95,-2506.59,323.773
5616,0,0.0180228,-0.0318104,3.11126,-3112.98,6266.43,755.227,0.0389804,0.0353854,-1.64559,3023.64,-2506.97,331.934
5617,0,0.0185257,-0.0319385,3.11116,-3113,6266.43,755.22,0.0381615,0.0314072,-1.64456,3023.9,-2507.41,340.055
5618,0,0.0180549,-0.0317483,3.11126,-3112.95,6266.41,755.196,0.0380065,0.029973,-1.64464,3023.95,-2507.83,348.2
5619,0,0.0180984,-0.0317486,3.11127,-3112.97,6266.43,755.218,0.0398709,0.0300172,-1.64476,3023.8,-2508.25,356.255
5620,0,0.0183655,-0.0319366,3.11121,-3113.01,6266.44,755.222,0.041161,0.0287076,-1.6446,3023.81,-2508.75,364.296
5621,0,0.0184204,-0.0322125,3.1111,-3112.97,6266.45,755.241,0.0418609,0.0285584,-1.64424,3023.68,-2509.11,372.262
5622,0,0.018955,-0.031886,3.11121,-3113.03,6266.45,755.334,0.0401977,0.026866,-1.64441,3023.72,-2509.64,380.223
5623,0,0.017637,-0.0314453,3.11134,-3113.05,6266.39,755.183,0.0411414,0.0257501,-1.64447,3023.52,-2510.1,388.124
5624,0,0.0180311,-0.032221,3.11125,-3112.99,6266.47,755.193,0.0406219,0.0234101,-1.64463,3023.55,-2510.61,396.024
5625,0,0.0184543,-0.0318505,3.11124,-3112.96,6266.43,755.239,0.0445667,0.0252861,-1.6431,3023.87,-2511.03,403.696
5626,0,0.0181812,-0.0323547,3.11109,-3113.08,6266.49,755.208,0.0424849,0.0223486,-1.64271,3023.91,-2511.59,411.587
5627,0,0.017837,-0.0319408,3.11115,-3112.94,6266.45,755.202,0.0436394,0.0236678,-1.6424,3024,-2512.12,419.234
5628,0,0.0182036,-0.0320519,3.11121,-3112.94,6266.44,755.271,0.0446951,0.0251492,-1.64278,3024.07,-2512.58,426.788
5629,0,0.0188019,-0.0316703,3.11128,-3113.01,6266.41,755.234,0.0428879,0.0242584,-1.64434,3024.06,-2513.12,434.398
5630,0,0.0180569,-0.0319552,3.11125,-3113.03,6266.44,755.196,0.044457,0.0255241,-1.64432,3024.09,-2513.6,441.915
5631,0,0.0177801,-0.0318262,3.1112,-3113.02,6266.44,755.194,0.0439112,0.024774,-1.64404,3024.15,-2514.16,449.395
5632,0,0.0181763,-0.0317932,3.11117,-3112.98,6266.43,755.202,0.0436755,0.0253846,-1.64466,3023.97,-2514.65,456.776
5633,0,0.0183249,-0.0320748,3.11124,-3112.98,6266.45,755.227,0.043666,0.0257706,-1.64466,3024.18,-2515.17,463.998
