Objects
100
,,Global Angle Racer400:Racer400,,,,,,Global Angle Tello_FCF6BF:Tello_FCF6BF,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
5515,0,0.0183532,-0.0318404,3.11117,-3112.98,6266.44,755.282,0.0124537,0.0331108,-0.0477667,2994.97,2592.1,42.8917
5516,0,0.0184284,-0.0322689,3.11108,-3112.95,6266.43,755.276,0.0112848,0.0338237,-0.0479853,2995.09,2591.88,42.6907
5517,0,0.0183734,-0.0320923,3.11104,-3113.02,6266.46,755.311,0.0119589,0.0330537,-0.0475406,2995.25,2592.1,42.8393
5518,0,0.0179146,-0.031945,3.11129,-3112.9,6266.39,755.269,0.0116658,0.0328874,-0.0481911,2995.11,2592.13,42.8606
5519,0,0.0187235,-0.0317459,3.11116,-3113.03,6266.42,755.291,0.0124187,0.0327966,-0.0480096,2995.08,2592.23,42.8993
5520,0,0.0182694,-0.0319471,3.11108,-3112.88,6266.42,755.303,0.0119564,0.0314062,-0.0482571,2995.06,2592.06,43.1579
5521,0,0.0183283,-0.0316915,3.1112,-3112.97,6266.42,755.28,0.0122503,0.0332077,-0.0480204,2995.09,2592.19,42.8982
5522,0,0.018015,-0.0321157,3.11111,-3112.83,6266.43,755.294,0.0122971,0.0319143,-0.0481158,2995.21,2592.18,42.945
5523,0,0.0180857,-0.0317263,3.11118,-3112.95,6266.42,755.263,0.0119562,0.0329213,-0.0484515,2995.17,2592.17,42.9267
5524,0,0.019038,-0.0322838,3.11109,-3113.04,6266.45,755.368,0.0118013,0.0330374,-0.048864,2995.11,2592.2,42.9288
5525,0,0.0183814,-0.0318017,3.11112,-3112.99,6266.4,755.25,0.0120212,0.0326535,-0.0479763,2995.15,2592.16,42.9217
5526,0,0.0171521,-0.0318654,3.1113,-3112.86,6266.4,755.372,0.0123721,0.0327925,-0.0475586,2995.01,2592.18,42.9768
5527,0,0.0183776,-0.0321235,3.11116,-3113.02,6266.44,755.257,0.0120523,0.0325492,-0.0481325,2995.12,2592.13,43.0524
5528,0,0.0179564,-0.0316357,3.11131,-3112.98,6266.4,755.235,0.0129767,0.0326372,-0.0477648,2995.1,2592.43,43.0308
5529,0,0.0182199,-0.0323116,3.1112,-3112.98,6266.44,755.263,0.0114288,0.0325048,-0.0482194,2995,2592.2,43.0121
5530,0,0.0180872,-0.0320012,3.1113,-3112.95,6266.44,755.279,0.0110364,0.0336664,-0.0487058,2995.12,2591.83,42.8089
5531,0,0.0185333,-0.031658,3.11103,-3113,6266.43,755.269,0.011712,0.032274,-0.0487522,2995.06,2592.17,43.0418
5532,0,0.0183716,-0.0321128,3.11113,-3112.91,6266.43,755.299,0.0123365,0.0322058,-0.0483121,2995.07,2592.24,43.0217
5533,0,0.0187563,-0.0321475,3.11115,-3112.96,6266.45,755.396,0.0116426,0.0315799,-0.048831,2995.22,2592.18,43.1057
5534,0,0.0190772,-0.0322127,3.11122,-3113.12,6266.44,755.352,0.0117986,0.03217,-0.0479967,2995.07,2592.19,43.08
5535,0,0.0178985,-0.0316124,3.11119,-3113.01,6266.41,755.23,0.0121095,0.0318501,-0.0474228,2995.06,2592.19,43.0766
5536,0,0.0182304,-0.0322002,3.11113,-3113.02,6266.41,755.269,0.0119213,0.0315232,-0.0473457,2995.21,2592.24,43.0299
5537,0,0.018352,-0.0315974,3.11119,-3112.85,6266.41,755.325,0.0131222,0.0312646,-0.0470469,2995.01,2592.31,43.1303
5538,0,0.0183897,-0.0315435,3.11129,-3113.12,6266.41,755.234,0.0126801,0.0309879,-0.0468225,2995.13,2592.38,43.0975
5539,0,0.0182184,-0.0321273,3.11116,-3112.98,6266.43,755.254,0.0123838,0.0311662,-0.0464822,2995.11,2592.37,43.0909
5540,0,0.0184784,-0.0317958,3.1112,-3113.04,6266.42,755.264,0.0123969,0.0314069,-0.0460591,2995.1,2592.42,43.1259
5541,0,0.0182286,-0.0321484,3.11107,-3112.93,6266.42,755.301,0.0129161,0.0319087,-0.0456602,2994.94,2592.44,43.181
5542,0,0.0187767,-0.0321391,3.11131,-3113.07,6266.44,755.334,0.0134027,0.0308453,-0.0453525,2994.92,2592.49,43.236
5543,0,0.0185459,-0.0315016,3.11129,-3112.94,6266.38,755.277,0.012711,0.0319155,-0.0451322,2994.94,2592.48,43.2157
5544,0,0.0184656,-0.0321498,3.11104,-3112.96,6266.45,755.304,0.0131137,0.0324386,-0.0440753,2994.89,2592.65,43.2279
5545,0,0.0185924,-0.0314495,3.11141,-3113.03,6266.37,755.271,0.01312,0.0325766,-0.0441354,2994.9,2592.55,43.319
5546,0,0.0183355,-0.0319023,3.11115,-3112.96,6266.41,755.292,0.0141156,0.0305393,-0.0439005,2994.93,2592.59,43.5775
5547,0,0.0177986,-0.0319017,3.11124,-3113.03,6266.43,755.273,0.015582,0.031411,-0.0434799,2994.92,2592.66,43.46
5548,0,0.0189914,-0.032123,3.11123,-3113.05,6266.43,755.388,0.0174786,0.0292961,-0.0427711,2994.79,2592.65,43.7834
5549,0,0.018099,-0.0319853,3.11114,-3112.98,6266.44,755.259,0.019925,0.0263865,-0.0427154,2994.92,2592.69,43.902
5550,0,0.0181107,-0.0319909,3.11121,-3112.96,6266.41,755.293,0.0226409,0.0235037,-0.0427662,2994.82,2592.67,44.4906
5551,0,0.0185885,-0.0317073,3.11125,-3113.05,6266.39,755.244,0.0243575,0.021745,-0.0428553,2994.75,2592.48,44.7397
5552,0,0.0184931,-0.0321675,3.11106,-3112.91,6266.44,755.361,0.0286119,0.0185311,-0.0416637,2994.53,2592.83,45.6067
5553,0,0.0180924,-0.0319419,3.1111,-3112.92,6266.43,755.243,0.0320464,0.0156992,-0.040882,2994.55,2592.83,46.3436
5554,0,0.0180189,-0.0320334,3.11104,-3112.94,6266.43,755.238,0.0336082,0.0136566,-0.0403411,2994.43,2592.86,47.1489
5555,0,0.0188423,-0.0322028,3.11111,-3113.03,6266.45,755.289,0.0357945,0.012201,-0.0398489,2994.22,2592.91,48.1266
5556,0,0.0179896,-0.0320377,3.11124,-3113.02,6266.43,755.252,0.0382632,0.00920321,-0.0387592,2994.04,2592.95,49.3784
5557,0,0.0185311,-0.0321968,3.11103,-3113.01,6266.45,755.3,0.0431067,0.00449491,-0.0411751,2994.35,2593.21,50.4343
5558,0,0.017938,-0.0315508,3.11111,-3112.9,6266.42,755.283,0.0421596,0.0054301,-0.038512,2993.71,2592.77,51.951
5559,0,0.0178286,-0.0316293,3.11122,-3113.01,6266.42,755.254,0.0432811,0.00403675,-0.0387692,2993.41,2592.82,53.7158
5560,0,0.0179694,-0.0320612,3.11129,-3112.89,6266.4,755.281,0.0443676,0.00171665,-0.0389548,2993.2,2592.53,55.5155
5561,0,0.0186785,-0.0319449,3.11126,-3112.96,6266.41,755.265,0.0415779,0.000359051,-0.0396223,2992.84,2592.65,57.2791
5562,0,0.0184485,-0.0319391,3.11118,-3112.94,6266.42,755.313,0.0451806,0.000806332,-0.0392118,2992.55,2592.41,59.7148
5563,0,0.0184941,-0.032306,3.11096,-3113.01,6266.47,755.283,0.0432721,0.00271089,-0.0402386,2992.1,2592.36,62.1983
5564,0,0.0180697,-0.0316005,3.1112,-3113.02,6266.41,755.247,0.0426967,0.00238974,-0.041037,2991.6,2592.06,64.9097
5565,0,0.0183847,-0.032522,3.11119,-3113.01,6266.46,755.273,0.042297,0.0043841,-0.0417066,2991.15,2591.95,67.8882
5566,0,0.0184184,-0.0317485,3.11116,-3112.99,6266.41,755.289,0.041218,0.0060814,-0.0416485,2990.81,2591.82,71.1716
5567,0,0.0183123,-0.0311504,3.11142,-3112.95,6266.37,755.269,0.0409334,0.00621604,-0.0407708,2990.41,2591.79,74.8306
5568,0,0.0184748,-0.0324044,3.1111,-3112.97,6266.45,755.273,0.0401596,0.0058956,-0.0429199,2990.24,2591.79,78.674
5569,0,0.0185761,-0.0318025,3.11108,-3113.05,6266.41,755.268,0.0362786,0.0143926,-0.0401629,2989.08,2591.17,83.1037
5570,0,0.0183656,-0.031889,3.11138,-3113.07,6266.41,755.21,0.0342315,0.0189749,-0.0401575,2988.32,2590.82,87.6836
5571,0,0.0181273,-0.0318911,3.11131,-3113.02,6266.42,755.24,0.0317147,0.0246961,-0.0409037,2987.52,2590.52,92.6099
5572,0,0.018308,-0.0319396,3.11123,-3112.98,6266.42,755.292,0.0318343,0.0287012,-0.0412916,2986.92,2590.2,97.7618
5573,0,0.0182375,-0.0323221,3.11104,-3112.97,6266.46,755.264,0.0309526,0.034479,-0.040861,2986.02,2589.76,103.088
5574,0,0.0188145,-0.032454,3.11101,-3113.03,6266.47,755.378,0.0326349,0.0345816,-0.0422446,2985.67,2589.93,108.599
5575,0,0.0179453,-0.0315646,3.11126,-3112.93,6266.4,755.274,0.0275175,0.0421216,-0.0400092,2984.7,2588.95,114.715
5576,0,0.0183398,-0.0323992,3.11103,-3112.9,6266.46,755.32,0.0287411,0.0476944,-0.0392396,2983.76,2588.77,120.763
5577,0,0.0182297,-0.0316814,3.11121,-3113.08,6266.42,755.222,0.0235954,0.0504819,-0.0403752,2983.25,2587.95,126.934
5578,0,0.0182973,-0.0319792,3.11118,-3112.98,6266.4,755.253,0.0234608,0.0558365,-0.0408745,2982.56,2587.61,133.435
5579,0,0.0181567,-0.0317062,3.11109,-3112.97,6266.44,755.26,0.0237363,0.0574987,-0.0398524,2981.84,2587.9,140.333
5580,0,0.0182084,-0.0320247,3.11127,-3112.97,6266.41,755.266,0.0208406,0.0598407,-0.0394957,2981.6,2587.3,146.972
5581,0,0.0183381,-0.0319546,3.11127,-3112.95,6266.43,755.292,0.0179325,0.0664167,-0.0403368,2980.86,2586.55,153.844
5582,0,0.0183372,-0.0321661,3.111,-3112.92,6266.45,755.293,0.0176251,0.0665749,-0.0395773,2980.32,2586.34,161.304
5583,0,0.0184944,-0.0321914,3.11099,-3112.97,6266.47,755.329,0.0162188,0.0665778,-0.0402728,2980.01,2585.88,168.467
5584,0,0.0184045,-0.0318696,3.11113,-3113,6266.43,755.258,0.0147482,0.0664264,-0.0397398,2979.29,2585.57,175.847
5585,0,0.0182048,-0.03192,3.11127,-3113,6266.41,755.308,0.0107583,0.0679662,-0.0398028,2978.99,2584.93,183.202
5586,0,0.0189532,-0.0324822,3.11097,-3112.89,6266.45,755.374,0.0109447,0.0674787,-0.0402492,2978.71,2584.71,190.66
5587,0,0.0180272,-0.0322934,3.11097,-3112.94,6266.47,755.282,0.00973483,0.0664827,-0.0397593,2978.61,2584.54,198.409
5588,0,0.0188806,-0.03193,3.11128,-3113.01,6266.41,755.394,0.00623016,0.0640412,-0.0412297,2978.25,2584.22,206.226
5589,0,0.0190346,-0.032425,3.11107,-3113.06,6266.47,755.359,0.00744208,0.0627573,-0.040405,2977.89,2583.87,214.077
5590,0,0.0188278,-0.0319888,3.11118,-3112.97,6266.44,755.397,0.00572399,0.060027,-0.040566,2977.97,2583.45,221.925
5591,0,0.0184779,-0.0324573,3.11096,-3112.91,6266.46,755.302,0.00504532,0.0565611,-0.0402481,2978.12,2583.3,230.009
5592,0,0.0184797,-0.0318771,3.11116,-3113.05,6266.44,755.346,0.00351126,0.0556981,-0.0395745,2977.95,2583.09,237.877
5593,0,0.0182348,-0.0314618,3.11121,-3112.93,6266.42,755.289,0.00181824,0.0548347,-0.0395119,2977.58,2582.71,246.067
5594,0,0.0180915,-0.0314921,3.11122,-3112.88,6266.39,755.274,0.000216503,0.051054,-0.0410249,2977.49,2582.4,254.314
5595,0,0.0182879,-0.0317839,3.11134,-3113.01,6266.41,755.247,-0.000462618,0.0509167,-0.0407102,2977.18,2582.43,262.537
5596,0,0.0181788,-0.0317734,3.11128,-3113.01,6266.4,755.273,-0.00116754,0.0487273,-0.0411916,2977.01,2582.02,270.745
5597,0,0.0181464,-0.0315249,3.11119,-3113.01,6266.4,755.256,-0.00261902,0.0451134,-0.041122,2977.41,2581.82,278.93
5598,0,0.0186303,-0.0328142,3.11096,-3112.95,6266.49,755.321,-0.00119725,0.0453433,-0.0420556,2977.55,2581.55,286.978
5599,0,0.0181954,-0.0316426,3.1111,-3113.04,6266.44,755.259,-0.000818635,0.0458005,-0.0415517,2977.4,2581.64,295.443
5600,0,0.0187582,-0.0317185,3.1112,-3113.05,6266.41,755.253,-0.000258359,0.0445831,-0.0404153,2977.04,2581.58,304.062
5601,0,0.0182182,-0.0318163,3.11117,-3112.94,6266.45,755.263,-0.000934441,0.0446673,-0.040278,2977.35,2581.15,312.298
5602,0,0.0182656,-0.0319967,3.1112,-3112.96,6266.43,755.273,-0.000571945,0.0423177,-0.0404528,2977.98,2581.12,320.504
5603,0,0.0182759,-0.031991,3.11091,-3112.9,6266.47,755.288,0.00010722,0.0413233,-0.0407781,2978.02,2581,329.095
5604,0,0.0189797,-0.0319206,3.11121,-3113.11,6266.45,755.373,0.00312177,0.0419207,-0.0402273,2977.36,2581.46,337.76
5605,0,0.0181424,-0.031995,3.11112,-3112.95,6266.44,755.262,0.00293305,0.0425545,-0.0398764,2977.74,2581.4,346.107
5606,0,0.0186704,-0.0322899,3.11111,-3113.04,6266.45,755.283,0.00366092,0.0433314,-0.040729,2977.76,2581.42,354.73
5607,0,0.0181596,-0.0320122,3.11117,-3112.99,6266.44,755.295,0.00406055,0.0379976,-0.0405483,2978.56,2581.3,363.052
5608,0,0.0185616,-0.0324132,3.11104,-3112.96,6266.46,755.326,0.00574317,0.043299,-0.0408017,2978.41,2581.32,371.336
5609,0,0.0182055,-0.0316015,3.11121,-3112.95,6266.42,755.274,0.0089911,0.0410572,-0.0397655,2978.34,2581.76,379.996
5610,0,0.0182227,-0.0319286,3.11117,-3113.07,6266.44,755.222,0.0100552,0.0410891,-0.0401125,2978.31,2581.59,388.367
5611,0,0.0184323,-0.0319281,3.11115,-3112.96,6266.43,755.268,0.0109186,0.0401736,-0.0401335,2978.93,2581.87,396.703
5612,0,0.0185524,-0.032058,3.11116,-3112.99,6266.43,755.251,0.0140358,0.0380777,-0.041978,2979.27,2582.28,404.893
5613,0,0.0186745,-0.0322213,3.11109,-3113.01,6266.46,755.306,0.0129962,0.041119,-0.0399146,2978.93,2582.09,413.577
5614,0,0.0181657,-0.032312,3.11113,-3112.96,6266.45,755.264,0.0138989,0.0407785,-0.0398555,2978.99,2582.09,422.029
5615,0,0.0180942,-0.0320703,3.11104,-3112.91,6266.43,755.273,0.0148435,0.0387439,-0.0401987,2979.13,2582.16,430.234
5616,0,0.0179008,-0.0319232,3.11106,-3112.93,6266.44,755.212,0.0150421,0.0326966,-0.0396285,2979.65,2582.31,438.242
5617,0,0.0177837,-0.0317554,3.11115,-3112.89,6266.43,755.262,0.015789,0.0372573,-0.0401262,2980.18,2582.46,446.097
5618,0,0.0179118,-0.0316915,3.11124,-3112.89,6266.4,755.262,0.0183097,0.0358029,-0.0393176,2979.97,2583.1,454.512
5619,0,0.0185028,-0.0323859,3.11109,-3113,6266.46,755.276,0.0183059,0.0360473,-0.0394468,2979.91,2583.34,462.631
5620,0,0.0181024,-0.0318965,3.11125,-3112.92,6266.42,755.282,0.0171614,0.0359357,-0.0400372,2980.69,2582.94,470.438
5621,0,0.018484,-0.031521,3.11131,-3113.06,6266.39,755.248,0.0187943,0.0352712,-0.039192,2980.94,2583.61,478.457
5622,0,0.0185268,-0.0321263,3.11116,-3113.02,6266.43,755.281,0.0188298,0.0349247,-0.0397329,2981.04,2583.81,486.376
5623,0,0.0184224,-0.0319368,3.11116,-3112.97,6266.43,755.273,0.0183759,0.0348116,-0.039843,2981.01,2583.96,494.23
5624,0,0.0183552,-0.0317004,3.11116,-3112.97,6266.43,755.273,0.0196566,0.0347382,-0.0397151,2981.16,2584.16,502
5625,0,0.018483,-0.0319448,3.11118,-3113,6266.45,755.32,0.0185677,0.0341416,-0.0402656,2981.83,2583.87,509.469
5626,0,0.0182868,-0.0320333,3.11124,-3112.99,6266.42,755.252,0.019156,0.03382,-0.0408848,2982.14,2584.14,516.994
5627,0,0.0181055,-0.0316762,3.11107,-3112.93,6266.44,755.269,0.0190876,0.0341114,-0.0410458,2982.2,2584.42,524.5
5628,0,0.0181689,-0.0315247,3.11124,-3112.98,6266.39,755.246,0.0207547,0.0333036,-0.0409103,2982.24,2584.82,531.969
5629,0,0.0180928,-0.0316056,3.11116,-3113.04,6266.41,755.189,0.0209657,0.0329889,-0.041615,2982.23,2584.98,539.52
5630,0,0.018261,-0.0319595,3.11112,-3112.91,6266.41,755.298,0.0212191,0.0325837,-0.0418239,2982.59,2585.19,546.652
5631,0,0.0182028,-0.0318285,3.11116,-3113,6266.44,755.251,0.0204508,0.0309294,-0.0426307,2983.27,2585.64,553.735
5632,0,0.0183992,-0.0323168,3.1112,-3113,6266.45,755.286,0.0195495,0.0312583,-0.0426722,2983.34,2585.45,560.578
5633,0,0.0179853,-0.0317388,3.11123,-3112.96,6266.41,755.244,0.0213029,0.032031,-0.0428466,2983.49,2585.75,567.757
5634,0,0.018079,-0.0313116,3.11133,-3112.99,6266.4,755.265,0.0226837,0.0310718,-0.0414017,2983.42,2586.26,574.875
5635,0,0.0183272,-0.0319491,3.11103,-3112.96,6266.45,755.263,0.0231436,0.0307974,-0.0424177,2983.8,2586.48,581.451
5636,0,0.017996,-0.0317344,3.11139,-3113.11,6266.43,755.189,0.0239493,0.0290507,-0.0428574,2984.71,2586.65,587.903
5637,0,0.0183983,-0.0318984,3.11112,-3113.03,6266.45,755.272,0.0236141,0.0294582,-0.0424661,2984.39,2586.98,594.708
5638,0,0.0182995,-0.0319382,3.11122,-3113.05,6266.42,755.265,0.023562,0.0303899,-0.0419358,2984.92,2587.24,601.06
5639,0,0.0182347,-0.0321601,3.11117,-3113.08,6266.45,755.21,0.0252,0.0340862,-0.0373925,2984.8,2587.79,607.336
5640,0,0.0184207,-0.0317849,3.11129,-3113.02,6266.43,755.248,0.0243187,0.0233705,-0.0414733,2985.04,2587.85,614.018
5641,0,0.0185122,-0.0315767,3.1112,-3113.05,6266.42,755.275,0.0228812,0.0326076,-0.0419347,2985.18,2587.55,619.706
5642,0,0.0184366,-0.0316037,3.11123,-3113,6266.4,755.253,0.024554,0.02997,-0.0411855,2985.82,2587.82,625.876
5643,0,0.018383,-0.0316669,3.11116,-3112.92,6266.42,755.274,0.0236244,0.0298557,-0.0416504,2985.81,2587.95,632.039
5644,0,0.0185828,-0.0321793,3.11114,-3113.04,6266.45,755.315,0.0248603,0.0315854,-0.0409654,2986.17,2588.38,637.61
5645,0,0.0186603,-0.0324488,3.11105,-3112.89,6266.46,755.324,0.024946,0.0308521,-0.041107,2985.91,2588.5,643.492
5646,0,0.0180336,-0.0319193,3.11135,-3113.03,6266.42,755.235,0.0265442,0.0281365,-0.0426344,2986.51,2588.91,648.871
5647,0,0.0186832,-0.0321005,3.11104,-3112.95,6266.43,755.307,0.0247449,0.0337238,-0.0402021,2986.21,2588.84,654.385
5648,0,0.0181809,-0.0322311,3.11106,-3112.95,6266.43,755.243,0.0252381,0.031897,-0.0395939,2986.91,2589,659.625
5649,0,0.0184559,-0.0318865,3.1112,-3112.97,6266.41,755.278,0.0241676,0.0357593,-0.039215,2986.65,2589.21,664.957
5650,0,0.0188392,-0.0322006,3.11107,-3113.05,6266.43,755.273,0.0257911,0.0316886,-0.0405236,2987.07,2589.47,670.019
5651,0,0.017733,-0.0319307,3.11119,-3112.91,6266.42,755.226,0.0235429,0.0320376,-0.0415489,2987.15,2589.16,674.985
5652,0,0.0184323,-0.0318826,3.11134,-3112.97,6266.41,755.237,0.0237652,0.0352673,-0.0413321,2987.33,2589.42,679.789
5653,0,0.0180406,-0.0319791,3.11127,-3112.96,6266.42,755.255,0.0250145,0.0315951,-0.0404024,2987.26,2589.68,684.917
5654,0,0.0185036,-0.0320408,3.11117,-3112.9,6266.43,755.319,0.0246977,0.0311872,-0.0404202,2987.47,2589.83,689.438
5655,0,0.0183653,-0.031896,3.11115,-3113.04,6266.44,755.255,0.0248049,0.0293454,-0.041032,2988.1,2589.93,694.083
5656,0,0.018338,-0.0316944,3.11114,-3113.03,6266.42,755.238,0.0245211,0.0309914,-0.0410872,2988.43,2589.98,698.294
5657,0,0.018176,-0.0320467,3.11112,-3112.92,6266.45,755.27,0.0245463,0.0324531,-0.0412885,2987.92,2590.18,702.716
5658,0,0.0178757,-0.0316141,3.11127,-3113,6266.41,755.229,0.0211555,0.0318061,-0.0415709,2988.11,2589.93,706.536
5659,0,0.0182288,-0.0316123,3.11129,-3112.92,6266.41,755.258,0.0234384,0.0292428,-0.0426086,2988.73,2590.26,710.782
5660,0,0.0187141,-0.0321911,3.1111,-3112.97,6266.44,755.296,0.0242506,0.0269063,-0.0414634,2988.93,2590.62,715.297
5661,0,0.0183892,-0.0317975,3.11113,-3113.01,6266.44,755.254,0.0236276,0.0278453,-0.041626,2988.7,2590.66,719.141
5662,0,0.0185811,-0.0320753,3.11123,-3112.99,6266.44,755.305,0.0225661,0.0292362,-0.0417798,2988.85,2590.79,722.82
5663,0,0.0179745,-0.0316929,3.11117,-3112.99,6266.41,755.259,0.0229359,0.0291841,-0.0417592,2989.05,2590.91,726.435
5664,0,0.0182373,-0.0317927,3.11134,-3112.96,6266.4,755.246,0.0228093,0.0285981,-0.0413025,2989.04,2591,730.028
5665,0,0.0184992,-0.0322396,3.11107,-3113.06,6266.44,755.26,0.0227421,0.0295276,-0.0415732,2989.22,2591.22,733.5
5666,0,0.0181447,-0.0315664,3.11129,-3113,6266.39,755.235,0.021425,0.0299924,-0.0427633,2989.95,2590.86,736.661
5667,0,0.0183196,-0.0323291,3.1111,-3112.98,6266.45,755.228,0.0220918,0.0293301,-0.0421047,2990.01,2591.18,740.39
5668,0,0.0181793,-0.0319205,3.11123,-3112.97,6266.41,755.262,0.0231932,0.0268252,-0.0446045,2990.22,2591.59,743.484
5669,0,0.0184989,-0.0320184,3.11112,-3112.92,6266.42,755.303,0.0216324,0.0242611,-0.0418667,2989.98,2591.44,747.017
5670,0,0.0182372,-0.0318574,3.11098,-3112.9,6266.42,755.272,0.0229256,0.0337372,-0.037352,2990.12,2591.9,749.615
5671,0,0.0171713,-0.0314835,3.1112,-3112.88,6266.42,755.358,0.0217035,0.0318278,-0.0415404,2990.44,2591.7,752.403
5672,0,0.0189881,-0.0324006,3.11121,-3113.03,6266.44,755.389,0.0211026,0.0316527,-0.0423942,2990.68,2591.34,755.194
5673,0,0.0194987,-0.0324288,3.11106,-3113.02,6266.45,755.401,0.0207604,0.0315966,-0.0411272,2990.37,2591.58,758.02
5674,0,0.0182284,-0.0320627,3.11109,-3113,6266.45,755.274,0.021853,0.0320132,-0.0414974,2990.42,2591.71,760.777
5675,0,0.0181251,-0.0315997,3.11126,-3112.9,6266.39,755.276,0.0231483,0.0310764,-0.0414111,2991.05,2591.95,763.439
5676,0,0.0184426,-0.0319053,3.1111,-3112.93,6266.41,755.298,0.022784,0.0308528,-0.0412113,2990.93,2592.09,765.973
5677,0,0.0186686,-0.0319042,3.11117,-3113,6266.42,755.286,0.0228028,0.0326412,-0.0408276,2990.66,2591.85,768.171
