Objects
100
,,Global Angle Tello_DC5B8B:Tello_DC5B8B,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
5842,0,-0.00989588,0.0111161,0.000254478,3002.51,725.878,53.2794
5843,0,-0.0119831,0.0114313,-0.000234459,3000.77,725.818,63.0152
5844,0,-0.0130598,0.0129389,-5.98723e-05,3001.14,725.862,67.769
5845,0,-0.0140989,0.0140747,-0.00034455,3000.04,725.996,70.9794
5846,0,-0.0114045,0.0116926,0.000261446,3002.01,725.918,61.9276
5847,0,-0.0122912,0.0122454,-0.000106087,3000.78,725.914,65.351
5848,0,-0.0133311,0.0128595,0.000130962,3001.54,725.944,68.9007
5849,0,-0.0127553,0.0126797,0.000258612,3001.7,725.916,66.8602
5850,0,-0.00850509,0.0102154,0.000321568,3001.65,725.902,50.6167
5851,0,-0.00871005,0.0103011,0.00102552,3003.79,725.814,56.91
5852,0,-0.00758666,0.00933379,0.000957171,3002.87,725.822,54.7412
5853,0,-0.00861479,0.0103291,0.00151695,3004.3,725.822,59.0424
5854,0,-0.00970356,0.0101726,6.67525e-05,2999.8,725.819,62.2095
5855,0,-0.007018,0.0080436,0.000567939,3002.43,725.855,52.1203
5856,0,-0.00681294,0.00809065,0.000399637,3001.64,725.847,54.167
5857,0,-0.00721624,0.00913326,0.000232263,3001.26,725.857,56.2164
5858,0,-0.00472402,0.00948405,0.00106055,3004.19,725.842,47.593
5859,0,-0.0111309,0.0138538,0.000416172,3001.05,726.068,76.3165
5860,0,-0.0118437,0.0143519,0.00161341,3005.94,725.947,69.5271
5861,0,-0.0090305,0.0122873,0.00235822,3007.21,725.983,56.8858
5862,0,-0.00914321,0.0126394,0.00293513,3007.99,725.929,59.3201
5863,0,-0.00396718,0.00958904,0.00413137,3011.56,726.112,39.0597
5864,0,-0.0078836,0.0114762,0.00315406,3006.99,726.022,58.1455
5865,0,-0.00846258,0.0120223,0.00391842,3009.71,725.974,59.8866
5866,0,-0.012197,0.0143928,0.00276788,3004.55,726.122,73.8742
5867,0,-0.0047339,0.0107138,0.00356617,3009.21,726.186,38.2104
5868,0,-0.00459437,0.00979441,0.00308437,3007.06,726.221,46.9312
5869,0,-0.00588475,0.0109361,0.00257807,3005.83,726.2,53.7672
5870,0,-0.00653645,0.011759,0.0020626,3004.7,726.211,56.3057
5871,0,-0.0065032,0.012209,0.0021082,3005.55,726.251,55.7253
5872,0,-0.00490383,0.0116135,0.00147898,3004.18,726.291,51.5201
5873,0,-0.00186497,0.0100902,0.00125474,3004.06,726.286,41.3282
5874,0,0.000623544,0.010131,0.00241894,3008.9,726.317,36.5603
5875,0,-0.00122704,0.0117687,0.00234974,3007.64,726.257,44.8694
5876,0,0.0030992,0.010404,0.00406171,3013.65,726.476,28.885
5877,0,0.0065866,0.00980049,0.00438363,3011.94,726.608,22.8377
5878,0,0.0110102,0.00830326,0.00457551,3011.87,726.689,12.4321
5879,0,0.0134429,0.0093144,0.00521758,3014.06,726.757,12.5432
5880,0,0.0134429,0.0127994,0.00500224,3012.2,726.451,18.7444
5881,0,0.0109416,0.0201132,0.00386881,3008.81,726.151,28.6204
5882,0,0.0124884,0.0236877,0.00425413,3012.07,726.18,20.1297
5883,0,0.0183756,0.021826,0.00452073,3013.18,726.578,-1.99329
5884,0,0.0206578,0.0222742,0.00389368,3010.19,726.333,1.8975
5885,0,0.0260948,0.021304,0.00475668,3015.31,726.757,-14.1175
5886,0,0.0313618,0.0227347,0.00617457,3019.39,726.906,-22.7358
5887,0,0.0352503,0.0221593,0.0060102,3016.01,726.798,-25.3938
5888,0,0.039553,0.0209296,0.00669388,3019.69,726.786,-32.7355
5889,0,0.0375438,0.0249513,0.00676209,3018.72,725.484,-12.5386
5890,0,0.0414964,0.0223151,0.00859057,3026.81,725.967,-30.7891
5891,0,0.0448547,0.0219703,0.0104069,3030.46,725.738,-34.6054
5892,0,0.0443019,0.0223003,0.0105981,3027.49,724.578,-21.9221
5893,0,0.0433561,0.0235954,0.0101615,3025.3,723.885,-15.8516
5894,0,0.0446568,0.0195701,0.010544,3028.84,723.553,-20.6954
5895,0,0.0441281,0.0174276,0.0123174,3036.09,722.913,-12.9796
5896,0,0.0450743,0.0132914,0.0112784,3029.51,722.355,-13.8995
5897,0,0.0332448,0.0179729,0.0101812,3026.9,719.358,41.978
5898,0,0.0314285,0.0152467,0.0113013,3034.33,718.799,28.8863
5899,0,0.0297687,0.0111809,0.0115761,3034.32,718.002,33.1615
5900,0,0.0207348,0.0118817,0.00957033,3025.74,716.212,73.8041
5901,0,0.0177604,0.00898662,0.00958371,3031.03,715.402,70.0834
5902,0,0.0182536,0.0009875,0.0118232,3042.42,714.795,64.3595
5903,0,0.0108024,-0.000537413,0.0114699,3036.2,713.038,103.683
5904,0,0.00399226,-0.00397087,0.0104305,3032.72,711.983,121.219
5905,0,-0.006933,-0.00251334,0.00801986,3025.42,711.307,158.701
5906,0,-0.00924417,-0.00798973,0.00731167,3029.24,710.158,145.751
5907,0,-0.0127683,-0.0139115,0.00988292,3043.14,709.198,160.724
5908,0,-0.0200608,-0.0134171,0.00933701,3034.91,708.467,190.964
5909,0,-0.0238903,-0.0174473,0.00802864,3030.72,707.511,195.274
5910,0,-0.0298455,-0.0188777,0.00685395,3029.58,707.152,218.22
5911,0,-0.0351488,-0.0176144,0.00736542,3035.48,706.425,233.338
5912,0,-0.032823,-0.0208352,0.011134,3051.69,704.704,215.486
5913,0,-0.0321678,-0.0283606,0.0106588,3039.94,703.916,224.393
5914,0,-0.0354244,-0.0289957,0.00906282,3034.52,703.536,247.936
5915,0,-0.0377567,-0.0265466,0.0102529,3044.54,702.93,257.505
5916,0,-0.0406258,-0.0276694,0.00981866,3039.89,702.384,270.856
5917,0,-0.0465522,-0.0230143,0.00910788,3038.58,702.371,297.363
5918,0,-0.0435377,-0.0222168,0.0137231,3061.98,700.695,275.393
5919,0,-0.0445901,-0.0206046,0.0113889,3040.07,700.39,294.068
5920,0,-0.0455409,-0.0184945,0.0091275,3036,700.055,303.271
5921,0,-0.0441166,-0.0191896,0.00837067,3039.06,699.07,301.23
