time,tello_x,tello_y,tello_z,tello_rx,tello_ry,tello_rz,tello_rw,vicon_x,vicon_y,vicon_z,vicon_rx,vicon_ry,vicon_rz,vicon_rw
1582647233064947114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4112365639,-2.44431715021,0.0145544542027,0.00956407341239,-0.0149144655604,0.713606091711,0.70032309193
1582647233104790926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.41123301307,-2.44430864977,0.0145625060377,0.00947181462145,-0.0149856526492,0.713618674645,0.700310004313
1582647233145059603,0.016014797613,0.0120375724509,-0.00486036809161,0.999993622303,0.00264992006123,-0.00237183179706,0.0003574329603,-1.41122682444,-2.44430419738,0.0145604731571,0.0095239652745,-0.0150011352125,0.713598505201,0.700329517729
1582647233194899282,0.016014797613,0.0120375724509,-0.00486036809161,0.999993622303,0.00264992006123,-0.00237183179706,0.0003574329603,-1.41124656365,-2.44434057458,0.0145578952645,0.00952448317731,-0.0149070752249,0.713612935233,0.700316815446
1582647233254826556,0.016014797613,0.0120375724509,-0.00486036809161,0.999993562698,0.00267853890546,-0.00237663462758,0.000358249177225,-1.41124371403,-2.44433633921,0.0145623511082,0.00947697432851,-0.0149828311777,0.713632164659,0.700296248235
1582647233295742124,0.016014797613,0.0120375724509,-0.00486036809161,0.999993562698,0.00267853890546,-0.00237663462758,0.000358249177225,-1.41125645268,-2.44433756086,0.0145611478611,0.00942684242044,-0.0148286414475,0.713597931345,0.700335090093
1582647233354912102,0.0160145480186,0.0120385205373,-0.00485883373767,0.999993503094,0.00268440204673,-0.00239379354753,0.000376557785785,-1.41123613867,-2.44433383404,0.0145569559757,0.00948630458213,-0.0149089405689,0.713641240135,0.700288450494
1582647233404947394,0.0160145480186,0.0120385205373,-0.00485883373767,0.999993503094,0.00268440204673,-0.00239379354753,0.000376557785785,-1.41124456856,-2.44434182634,0.0145597772496,0.00949084126021,-0.0148670295546,0.713615633516,0.700315373932
1582647233455732599,0.0160145480186,0.0120385205373,-0.00485883373767,0.999993503094,0.00269323890097,-0.00238136481494,0.000362735590898,-1.41124745969,-2.44432778738,0.0145593566316,0.00952024375345,-0.014999228185,0.713610237579,0.700317654308
1582647233504774418,0.0160145480186,0.0120385205373,-0.00485883373767,0.999993503094,0.00269323890097,-0.00238136481494,0.000362735590898,-1.41124037099,-2.44433886504,0.0145628303633,0.00954359364217,-0.0148790147022,0.713633716897,0.700295975177
1582647233554888761,0.0160154085606,0.0120373405516,-0.00485893106088,0.999993503094,0.00269453646615,-0.00238317297772,0.000336546218023,-1.41125257449,-2.4443313371,0.014557226561,0.00953923171048,-0.0149156467761,0.713591302474,0.700338475006
1582647233604768013,0.0160154085606,0.0120373405516,-0.00485893106088,0.999993503094,0.00269453646615,-0.00238317297772,0.000336546218023,-1.41124662398,-2.44433379526,0.0145578553276,0.00956003344707,-0.0149431583653,0.713621908798,0.700306417979
1582647233654771083,0.0160154085606,0.0120373405516,-0.00485893106088,0.999993443489,0.00271295267157,-0.00237432704307,0.000348852277966,-1.41123952018,-2.44433612283,0.014553872121,0.00949691859221,-0.0149202487284,0.713644775538,0.700284462959
1582647233704748350,0.0160154085606,0.0120373405516,-0.00485893106088,0.999993443489,0.00271295267157,-0.00237432704307,0.000348852277966,-1.41124294494,-2.44430103449,0.0145572644434,0.00945224152317,-0.0149123827643,0.713631516045,0.700298747163
1582647233754809747,0.0160154215991,0.0120370052755,-0.00485971942544,0.999993562698,0.0027121193707,-0.00234799017198,0.000312137184665,-1.41125482983,-2.44428806915,0.0145577522104,0.00951503129727,-0.0149424924763,0.713625118642,0.700303774187
1582647233805413560,0.0160154215991,0.0120370052755,-0.00485971942544,0.999993562698,0.0027121193707,-0.00234799017198,0.000312137184665,-1.41124143981,-2.44428281907,0.0145373229992,0.009519411766,-0.014907209764,0.713619559098,0.700310131848
1582647233855699099,0.0160154215991,0.0120370052755,-0.00485971942544,0.999993503094,0.00270852888934,-0.00236412859522,0.000311229639919,-1.41123895676,-2.44431491081,0.0145565067884,0.00948262241127,-0.0149228418452,0.713632227924,0.700297388209
1582647233924802643,0.0160154215991,0.0120370052755,-0.00485971942544,0.999993503094,0.00270852888934,-0.00236412859522,0.000311229639919,-1.41123232251,-2.44430115855,0.0145537415881,0.00944824148526,-0.0148716203364,0.713628710028,0.700302527387
1582647233965722636,0.0160161685199,0.0120364874601,-0.00485853524879,0.999993443489,0.00273964484222,-0.00236168853007,0.000296055397484,-1.41123184423,-2.44431671305,0.0145450428176,0.00952054076233,-0.0149233326211,0.713638034679,0.700290945897
1582647234015635352,0.0160161685199,0.0120364874601,-0.00485853524879,0.999993443489,0.00273964484222,-0.00236168853007,0.000296055397484,-1.41123657267,-2.44431407906,0.0145533213245,0.00948433436398,-0.0149263475269,0.713621407187,0.700308316926
1582647234065652009,0.0160161685199,0.0120364874601,-0.00485853524879,0.999993503094,0.00273482711054,-0.0023469417356,0.00028803551686,-1.41123129799,-2.44430958027,0.0145474632343,0.00953587252165,-0.0149700611332,0.71365851812,0.700268865451
1582647234114911229,0.0160161685199,0.0120364874601,-0.00485853524879,0.999993503094,0.00273482711054,-0.0023469417356,0.00028803551686,-1.41122716449,-2.44431957207,0.0145488638529,0.00952425121538,-0.0149066828689,0.71363668084,0.700292629695
1582647234164750594,0.0160166621208,0.0120356045663,-0.00485909590498,0.999993503094,0.00275374972261,-0.0023336247541,0.000264058442554,-1.4112244748,-2.44431483387,0.0145375378992,0.00958545806438,-0.014899248213,0.71362611103,0.700302723865
