1574769806,0.0,0.0,0.0
1574769809,71.0,0.0,0.0
1574769812,71.0,0.0,0.0
1574769815,71.0,0.0,0.0
1574769818,71.0,0.0,0.0
1574769821,71.0,0.0,0.0
1574769824,71.0,0.0,0.0
1574769827,71.0,0.0,0.0
1574769830,0.0,71.0,0.0
1574769833,-71.0,0.0,0.0
1574769837,-71.0,0.0,0.0
1574769840,-71.0,0.0,0.0
1574769843,-71.0,0.0,0.0
1574769846,-71.0,0.0,0.0
1574769850,-71.0,0.0,0.0
1574769853,-71.0,0.0,0.0
1574769855,0.0,71.0,0.0
1574769858,71.0,0.0,0.0
1574769861,71.0,0.0,0.0
1574769864,71.0,0.0,0.0
1574769867,71.0,0.0,0.0
1574769870,71.0,0.0,0.0
1574769873,71.0,0.0,0.0
1574769876,71.0,0.0,0.0
1574769878,0.0,71.0,0.0
1574769881,-71.0,0.0,0.0
1574769884,-71.0,0.0,0.0
1574769887,-71.0,0.0,0.0
1574769890,-71.0,0.0,0.0
1574769893,-71.0,0.0,0.0
1574769896,-71.0,0.0,0.0
1574769899,-71.0,0.0,0.0
1574769902,0.0,71.0,0.0
1574769905,71.0,0.0,0.0
1574769907,71.0,0.0,0.0
1574769911,71.0,0.0,0.0
1574769914,71.0,0.0,0.0
1574769917,71.0,0.0,0.0
1574769920,71.0,0.0,0.0
1574769924,71.0,0.0,0.0
1574769927,0.0,71.0,0.0
1574769930,-71.0,0.0,0.0
1574769933,-71.0,0.0,0.0
1574769936,-71.0,0.0,0.0
1574769939,-71.0,0.0,0.0
1574769942,-71.0,0.0,0.0
1574769945,-71.0,0.0,0.0
1574769948,-71.0,0.0,0.0
1574769951,0.0,71.0,0.0
1574769954,71.0,0.0,0.0
1574769957,71.0,0.0,0.0
1574769960,71.0,0.0,0.0
1574769963,71.0,0.0,0.0
1574769967,71.0,0.0,0.0
1574769970,71.0,0.0,0.0
1574769973,71.0,0.0,0.0
1574769976,0.0,71.0,0.0
1574769979,-71.0,0.0,0.0
1574769982,-71.0,0.0,0.0
1574769985,-71.0,0.0,0.0
1574769988,-71.0,0.0,0.0
1574769991,-71.0,0.0,0.0
1574769993,-71.0,0.0,0.0
1574769996,-71.0,0.0,0.0
1574769999,0.0,71.0,0.0
1574770003,0.0,0.0,0.0
1574770127,0.0,0.0,0.0
1574770130,71.0,0.0,0.0
1574770133,71.0,0.0,0.0
1574770137,71.0,0.0,0.0
1574770140,71.0,0.0,0.0
1574770143,71.0,0.0,0.0
1574770146,71.0,0.0,0.0
1574770149,71.0,0.0,0.0
1574770152,0.0,71.0,0.0
