Objects
100
,,Global Angle Tello_DC5B8B:Tello_DC5B8B,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
237,0,-0.0121929,-0.0321303,3.09445,-2101.86,-4187.06,12.5976
238,0,-0.0140912,-0.0311473,3.09452,-2101.87,-4187.06,12.6037
239,0,-0.0129726,-0.0310593,3.09427,-2101.9,-4187.08,12.639
240,0,-0.0146417,-0.0336928,3.09434,-2101.87,-4187.05,12.6271
241,0,-0.0150451,-0.0344671,3.09445,-2101.85,-4187.01,12.6349
242,0,-0.0133006,-0.032582,3.0944,-2101.87,-4187.03,12.6734
243,0,-0.01279,-0.0318897,3.09441,-2101.87,-4187.02,12.6885
244,0,-0.00787472,-0.0260176,3.09523,-2101.89,-4187.08,12.7664
245,0,-0.0102395,-0.0264676,3.09523,-2101.88,-4187.03,12.7216
246,0,-0.0117748,-0.0289059,3.09495,-2101.87,-4187.02,12.7381
247,0,-0.0135484,-0.0315298,3.09498,-2101.87,-4187,12.7449
248,0,-0.011731,-0.0256651,3.09548,-2101.89,-4187.04,12.8198
249,0,-0.00818876,-0.0221286,3.09565,-2101.92,-4187.09,12.9113
250,0,-0.0126456,-0.0251355,3.09529,-2101.91,-4187.03,12.8757
251,0,-0.0131904,-0.0266443,3.09501,-2101.91,-4187.02,12.908
252,0,-0.0099976,-0.0227608,3.09553,-2101.92,-4187.03,13.0122
253,0,-0.012697,-0.0261024,3.09531,-2101.88,-4186.97,13.0051
254,0,-0.0146791,-0.0279246,3.09551,-2101.85,-4186.93,13.0186
255,0,-0.0159872,-0.0284938,3.0954,-2101.83,-4186.9,13.0435
256,0,-0.0191371,-0.0272358,3.09538,-2101.82,-4186.87,13.0797
257,0,-0.0136575,-0.0205815,3.09585,-2101.87,-4186.95,13.2295
258,0,-0.013542,-0.0188662,3.09625,-2101.86,-4186.95,13.3048
259,0,-0.0139026,-0.0140319,3.09655,-2101.92,-4186.95,13.4085
260,0,-0.0177328,-0.0174255,3.09634,-2101.94,-4186.87,13.4666
261,0,-0.0158329,-0.0125312,3.09644,-2102.02,-4186.89,13.6668
262,0,-0.0147864,-0.0081817,3.09669,-2102.13,-4186.86,13.8779
263,0,-0.0148321,-0.00297731,3.09707,-2102.19,-4186.8,14.1482
264,0,-0.0147557,0.00317774,3.09749,-2102.28,-4186.74,14.4504
265,0,-0.0146519,0.0103502,3.09765,-2102.44,-4186.68,14.8641
266,0,-0.0137906,0.0188097,3.09774,-2102.62,-4186.62,15.4101
267,0,-0.0143858,0.0259894,3.09765,-2102.81,-4186.55,16.0526
268,0,-0.0151498,0.031293,3.09801,-2102.92,-4186.39,16.795
269,0,-0.015712,0.036273,3.09827,-2103.07,-4186.21,17.6745
270,0,-0.0162904,0.041274,3.09839,-2103.25,-4186.03,18.7123
271,0,-0.0170162,0.044809,3.0988,-2103.41,-4185.77,19.925
272,0,-0.0182033,0.0463711,3.09914,-2103.59,-4185.48,21.2737
273,0,-0.0185884,0.0498261,3.09882,-2103.86,-4185.22,22.8516
274,0,-0.0233158,0.0457199,3.09842,-2104.1,-4184.77,24.4239
275,0,-0.0216924,0.0498558,3.09888,-2104.48,-4184.43,26.5028
276,0,-0.0243567,0.0488545,3.09852,-2104.79,-4183.93,28.5126
277,0,-0.0230671,0.0512148,3.09952,-2105.13,-4183.49,30.9911
278,0,-0.0243096,0.0529194,3.09948,-2105.51,-4182.97,33.6284
279,0,-0.0210325,0.0540104,3.09968,-2105.88,-4182.39,36.6459
280,0,-0.0203925,0.0504214,3.09966,-2106.2,-4181.76,40.0446
281,0,-0.0186274,0.0456089,3.09993,-2106.54,-4181.02,43.6494
282,0,-0.0154731,0.0417192,3.10035,-2106.98,-4180.32,47.6648
283,0,-0.0157254,0.0320679,3.10036,-2107.41,-4179.47,51.9015
284,0,-0.0110183,0.0283313,3.10044,-2107.88,-4178.77,56.6037
285,0,-0.00742181,0.0218189,3.10075,-2108.31,-4177.93,61.4728
286,0,-0.00492684,0.0132234,3.10098,-2108.64,-4177.03,66.5725
287,0,-0.00165907,0.00504507,3.10162,-2109.11,-4176.16,71.8635
288,0,0.00365919,-0.00216966,3.10227,-2109.61,-4175.25,77.4596
289,0,0.0093065,-0.00770906,3.1017,-2110.2,-4174.52,83.3544
