
1573495811,0.0,0.0,0.0
1573495818,500.0,0.0,0.0
1573495821,0.0,50.0,0.0
1573495827,-500.0,0.0,0.0
1573495830,0.0,50.0,0.0
1573495836,500.0,0.0,0.0
1573495839,0.0,50.0,0.0
1573495845,-500.0,0.0,0.0
1573495848,0.0,50.0,0.0
1573495855,500.0,0.0,0.0
1573495857,0.0,50.0,0.0
1573495863,-500.0,0.0,0.0
1573495866,0.0,50.0,0.0
1573495872,500.0,0.0,0.0
1573495874,0.0,50.0,0.0
1573495881,-500.0,0.0,0.0
1573495883,0.0,50.0,0.0
1573495890,500.0,0.0,0.0
1573495892,0.0,50.0,0.0
1573495898,-500.0,0.0,0.0
1573495900,0.0,50.0,0.0
1573495907,500.0,0.0,0.0
1573495909,0.0,50.0,0.0
1573495912,0.0,0.0,0.0
