Objects
100
,,Global Angle Miner1:Miner1,,,,,,Global Angle Tello_DC5B8B:Tello_DC5B8B,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
6737,0,-0.0328234,-0.0207573,0.0790038,3519.47,6034.25,184.735,-0.00840555,-0.00558055,3.13079,-2036.79,-4063.67,600.028
6738,0,-0.0329391,-0.0206889,0.0786985,3519.55,6034.21,184.678,-0.00987187,-0.00727421,3.13077,-2036.59,-4063.76,603.418
6739,0,-0.0327528,-0.020648,0.0790992,3519.54,6034.28,184.729,-0.0119109,-0.0100359,3.13049,-2036.43,-4063.85,606.714
6740,0,-0.032619,-0.0205073,0.0791238,3519.49,6034.28,184.699,-0.0115017,-0.00952311,3.13053,-2036.36,-4064,610.073
6741,0,-0.0331854,-0.0213613,0.0787249,3519.7,6034.23,184.747,-0.00902979,-0.00673684,3.13072,-2036.26,-4064.13,613.301
6742,0,-0.0328964,-0.020924,0.0789815,3519.6,6034.29,184.729,-0.0104065,-0.00827051,3.1306,-2036.1,-4064.17,616.281
6743,0,-0.0328868,-0.0208701,0.0788701,3519.64,6034.26,184.724,-0.0118304,-0.010005,3.13043,-2035.93,-4064.26,619.257
6744,0,-0.0330424,-0.0206304,0.0787278,3519.61,6034.23,184.66,-0.0120645,-0.01061,3.13022,-2035.83,-4064.39,622.185
6745,0,-0.0332251,-0.021303,0.0788804,3519.63,6034.23,184.743,-0.0104862,-0.00879149,3.13036,-2035.74,-4064.5,625.113
6746,0,-0.0327937,-0.0207363,0.0788125,3519.55,6034.22,184.733,-0.0114204,-0.0100455,3.13035,-2035.58,-4064.54,627.81
6747,0,-0.0327975,-0.0210921,0.0790023,3519.55,6034.27,184.788,-0.0125054,-0.0113424,3.13037,-2035.43,-4064.62,630.49
6748,0,-0.0332065,-0.0215008,0.0788547,3519.62,6034.22,184.782,-0.0118884,-0.0106698,3.13017,-2035.4,-4064.75,633.216
6749,0,-0.0330236,-0.0210081,0.0788467,3519.54,6034.23,184.767,-0.0123424,-0.0113171,3.13026,-2035.21,-4064.8,635.722
6750,0,-0.0329543,-0.0207069,0.0788788,3519.57,6034.25,184.717,-0.0129493,-0.0125095,3.1301,-2035.11,-4064.89,638.173
6751,0,-0.0328575,-0.020823,0.0788755,3519.62,6034.27,184.704,-0.0098567,-0.00903263,3.13053,-2035.01,-4065.03,640.697
6752,0,-0.0328384,-0.0205983,0.0788883,3519.52,6034.21,184.707,-0.0100822,-0.00986861,3.13055,-2034.91,-4065.04,642.949
6753,0,-0.0327494,-0.0207306,0.0789682,3519.55,6034.26,184.743,-0.0102029,-0.0102983,3.13063,-2034.75,-4065.12,645.247
6754,0,-0.0326912,-0.0204669,0.0789118,3519.53,6034.25,184.695,-0.0103927,-0.0108153,3.13061,-2034.65,-4065.17,647.443
6755,0,-0.0330227,-0.0209373,0.0787825,3519.63,6034.24,184.695,-0.00992412,-0.0107158,3.1307,-2034.54,-4065.27,649.621
6756,0,-0.0328715,-0.0208037,0.078971,3519.48,6034.25,184.756,-0.00781721,-0.00838618,3.13067,-2034.52,-4065.39,651.787
6757,0,-0.032633,-0.020725,0.0789189,3519.6,6034.27,184.751,-0.0102173,-0.0117499,3.13055,-2034.3,-4065.38,653.683
6758,0,-0.0330125,-0.0209523,0.0787428,3519.6,6034.21,184.721,-0.00778257,-0.00915675,3.13054,-2034.31,-4065.54,655.807
6759,0,-0.0329046,-0.0208578,0.0788189,3519.68,6034.28,184.697,-0.00998737,-0.0122194,3.13047,-2034.11,-4065.49,657.607
6760,0,-0.0325978,-0.0203203,0.0790705,3519.45,6034.28,184.674,-0.00994364,-0.0128423,3.13035,-2034.03,-4065.61,659.489
6761,0,-0.0328681,-0.0204781,0.0788785,3519.55,6034.24,184.675,-0.0105667,-0.0138141,3.13027,-2033.93,-4065.65,661.325
6762,0,-0.0328475,-0.0211665,0.0788215,3519.6,6034.24,184.78,-0.0101318,-0.0136052,3.13031,-2033.83,-4065.75,663.077
6763,0,-0.032891,-0.0208212,0.0787813,3519.61,6034.23,184.707,-0.00712183,-0.00986457,3.13036,-2033.79,-4065.87,664.913
6764,0,-0.0329587,-0.0211634,0.0788347,3519.6,6034.23,184.812,-0.00788795,-0.0108188,3.13034,-2033.61,-4065.91,666.471
6765,0,-0.0331226,-0.0211204,0.0789105,3519.66,6034.25,184.74,-0.00653381,-0.00863928,3.13029,-2033.55,-4066.02,668.187
6766,0,-0.0328066,-0.0207824,0.0787501,3519.51,6034.23,184.746,-0.00886768,-0.0106567,3.13024,-2033.38,-4066.02,669.698
6767,0,-0.0327996,-0.0205767,0.0788313,3519.77,6034.24,184.63,-0.00974874,-0.0110971,3.13009,-2033.31,-4066.08,671.227
6768,0,-0.0327994,-0.0206768,0.0789046,3519.56,6034.28,184.706,-0.0098451,-0.0107213,3.13031,-2033.17,-4066.15,672.744
6769,0,-0.0327151,-0.0204795,0.0788452,3519.44,6034.19,184.716,-0.00923153,-0.00952085,3.13031,-2033.14,-4066.24,674.216
6770,0,-0.032997,-0.0209944,0.0788353,3519.72,6034.24,184.698,-0.0111035,-0.0113421,3.13012,-2032.99,-4066.26,675.609
6771,0,-0.0328049,-0.02049,0.0789067,3519.53,6034.24,184.689,-0.0112781,-0.0113111,3.13018,-2032.9,-4066.32,677.026
6772,0,-0.0329094,-0.0209024,0.0789616,3519.59,6034.25,184.746,-0.0122406,-0.0124038,3.13012,-2032.78,-4066.37,678.331
6773,0,-0.0330554,-0.0207395,0.0788381,3519.61,6034.26,184.676,-0.0118471,-0.0118831,3.13,-2032.74,-4066.43,679.717
6774,0,-0.0328644,-0.0205527,0.0788339,3519.77,6034.28,184.634,-0.0114264,-0.010998,3.13119,-2032.25,-4066.37,680.995
6775,0,-0.033398,-0.0212892,0.0787231,3519.71,6034.22,184.697,-0.0125712,-0.0121142,3.13174,-2032.09,-4066.37,682.221
6776,0,-0.0327359,-0.0204991,0.0788181,3519.57,6034.23,184.701,-0.0137755,-0.0135761,3.13205,-2031.97,-4066.41,683.443
6777,0,-0.0331458,-0.0206089,0.0787714,3519.65,6034.24,184.573,-0.0127833,-0.0123499,3.13244,-2031.91,-4066.49,684.689
6778,0,-0.032914,-0.0208995,0.0787177,3519.7,6034.24,184.729,-0.0127154,-0.0125103,3.13259,-2031.8,-4066.55,685.871
6779,0,-0.0327615,-0.0207964,0.0789458,3519.54,6034.27,184.73,-0.0127288,-0.0127416,3.13279,-2031.68,-4066.59,687.033
