Objects
100
,,Global Angle Racer400:Racer400,,,,,,Global Angle Tello_FCF6BF:Tello_FCF6BF,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
7593,0,0.00715887,-0.0124296,0.0107742,-3133.22,6311.26,756.26,-0.00514582,0.0523356,-0.059334,3001.43,2588.81,280.448
7594,0,0.00722778,-0.0129472,0.0113702,-3133.14,6311.25,756.245,-0.00522933,0.0497915,-0.0590304,3002.39,2588.86,288.234
7595,0,0.00692666,-0.0109355,0.00997939,-3133.77,6311.33,756.221,-0.00657069,0.0506181,-0.0604032,3001.4,2588.58,296.752
7596,0,0.00720353,-0.0129329,0.0111069,-3133.26,6311.28,756.202,-0.0111627,0.0484464,-0.0616925,3001.46,2588.85,305.467
7597,0,0.00644981,-0.00827084,0.0034158,-3134.67,6311.6,756.03,-0.00581084,0.0475311,-0.0591383,3002.19,2588.98,313.153
7598,0,0.0074011,-0.0134626,0.0105958,-3133.29,6311.31,756.197,-0.00551964,0.0452732,-0.0591751,3002.52,2588.85,321.307
7599,0,0.00713427,-0.0125798,0.0108113,-3133.2,6311.24,756.312,-0.00627975,0.0443632,-0.0603944,3002.29,2588.73,329.635
7600,0,0.00713746,-0.0118142,0.0102442,-3133.53,6311.34,756.212,-0.00414772,0.0423966,-0.0586657,3003.38,2589.37,337.596
7601,0,0.00603736,-0.00794699,0.00295247,-3134.68,6311.56,756.027,-0.00474081,0.0432107,-0.0586607,3003.52,2589.15,345.91
7602,0,0.00724374,-0.0118853,0.0109587,-3133.32,6311.23,756.308,-0.000850928,0.0400769,-0.0607352,3003.31,2589.84,354.294
7603,0,0.00661056,-0.0103513,0.00353674,-3134.15,6311.55,756.037,-0.00486726,0.043642,-0.0601693,3003.72,2589.4,362.715
7604,0,0.00691322,-0.0114482,0.0101152,-3133.24,6311.23,756.324,-0.00523825,0.0434668,-0.0600429,3003.32,2589.41,370.976
7605,0,0.00719567,-0.0113603,0.0102861,-3133.72,6311.35,756.175,-0.00247532,0.0424343,-0.0569885,3003.75,2590.15,379.218
7606,0,0.00721913,-0.0131502,0.0109448,-3133.27,6311.3,756.207,-0.00113356,0.041513,-0.0577116,3004.14,2590.27,387.525
7607,0,0.00707063,-0.0117393,0.010299,-3133.89,6311.37,756.079,-0.000545079,0.0405247,-0.0580309,3004.64,2590.5,395.489
7608,0,0.00722749,-0.0132092,0.0101577,-3133.28,6311.3,756.158,0.00062254,0.0390625,-0.0588776,3004.75,2590.75,403.8
7609,0,0.00750572,-0.0129476,0.0102017,-3133.3,6311.29,756.184,0.00117426,0.0383291,-0.058088,3005.6,2590.79,411.851
7610,0,0.006665,-0.0110805,0.0103631,-3133.41,6311.22,756.308,0.00376226,0.0351508,-0.0603056,3005.77,2591.19,419.74
7611,0,0.00738851,-0.0129023,0.0105718,-3133.37,6311.34,756.189,0.00122676,0.0403549,-0.0582769,3005.53,2591.08,428.121
7612,0,0.00752337,-0.0118268,0.0102129,-3133.64,6311.38,756.166,0.00193871,0.0390829,-0.059337,3006.06,2591.44,436.159
7613,0,0.00694916,-0.0111428,0.010206,-3133.81,6311.33,756.14,0.00172244,0.0398374,-0.0598007,3006.6,2591.39,443.716
7614,0,0.00728763,-0.0122351,0.0104069,-3133.36,6311.31,756.252,0.00266925,0.0397495,-0.0592774,3006.72,2591.75,451.744
7615,0,0.00652594,-0.0116542,0.0101699,-3133.7,6311.28,756.182,0.000231808,0.0390997,-0.0584414,3006.39,2592.12,459.53
7616,0,0.00715746,-0.0130077,0.0105064,-3133.31,6311.31,756.184,0.000730412,0.0388418,-0.0588376,3007.25,2592.53,467.227
7617,0,0.00703671,-0.0118527,0.0106987,-3133.74,6311.35,756.094,0.00405481,0.0377841,-0.0606054,3008.06,2592.86,475.069
7618,0,0.00732667,-0.0114641,0.0101279,-3133.78,6311.39,756.128,0.00419822,0.0378644,-0.0601698,3008.31,2593.32,482.696
7619,0,0.00733657,-0.0132684,0.0110449,-3133.16,6311.31,756.274,0.00430786,0.0381233,-0.0599603,3008.43,2593.71,490.316
7620,0,0.00717524,-0.0131212,0.0109206,-3133.19,6311.22,756.261,0.00541064,0.0379826,-0.0587752,3008.55,2594.3,498.066
7621,0,0.00702834,-0.0112432,0.01046,-3133.85,6311.36,756.13,0.00598266,0.0366254,-0.0585518,3008.73,2594.65,505.664
7622,0,0.0071361,-0.0122171,0.0101064,-3133.39,6311.28,756.192,0.00630837,0.0351601,-0.0588329,3009.71,2595.17,512.796
7623,0,0.00699608,-0.0113191,0.0101688,-3133.71,6311.35,756.207,0.00684068,0.0356876,-0.0576616,3009.92,2595.62,520.081
7624,0,0.00703825,-0.0115104,0.0105101,-3133.36,6311.27,756.265,0.00757716,0.0338729,-0.0571676,3010.02,2596.03,527.325
7625,0,0.00701433,-0.0119726,0.0104111,-3133.3,6311.26,756.283,0.00780822,0.0336497,-0.0572165,3009.86,2596.44,534.696
7626,0,0.00703268,-0.0131155,0.0106561,-3133.28,6311.28,756.196,0.00808573,0.0326387,-0.0584582,3010.28,2596.81,541.789
7627,0,0.00722903,-0.014157,0.0108066,-3133.15,6311.28,756.187,0.00750885,0.0322559,-0.059831,3011.56,2596.92,548.29
7628,0,0.00699419,-0.011627,0.0105905,-3133.41,6311.27,756.244,0.00993453,0.0274759,-0.0617265,3011.79,2597.43,555.025
7629,0,0.00725389,-0.0112281,0.0103254,-3133.75,6311.36,756.123,0.00683389,0.0321007,-0.0585347,3011.59,2597.68,562.049
7630,0,0.006128,-0.008169,0.00370246,-3134.61,6311.55,756.045,0.00692884,0.0342587,-0.057422,3011.36,2598.3,568.966
7631,0,0.00717581,-0.0109946,0.0102352,-3133.76,6311.35,756.191,0.00826094,0.0321347,-0.0577415,3012.4,2598.86,575.358
7632,0,0.00723077,-0.0110807,0.0103258,-3133.72,6311.35,756.143,0.00702633,0.0336724,-0.057932,3012.19,2599.42,581.961
7633,0,0.00701525,-0.0118301,0.0106968,-3133.2,6311.23,756.317,0.0082016,0.0346687,-0.0577121,3012.55,2599.94,588.33
7634,0,0.00710561,-0.0115317,0.0108217,-3133.6,6311.31,756.181,0.00678285,0.0345252,-0.0593359,3013.17,2599.53,594.273
7635,0,0.007226,-0.011768,0.010512,-3133.8,6311.39,756.152,0.00551324,0.0337665,-0.0578451,3013.14,2600.25,600.598
7636,0,0.00699449,-0.0124534,0.0103632,-3133.23,6311.27,756.257,0.0064672,0.0338117,-0.0578963,3013.45,2600.99,606.893
7637,0,0.00677635,-0.0112589,0.0102736,-3133.7,6311.31,756.181,0.00796892,0.0329684,-0.0584069,3013.81,2601.66,612.644
7638,0,0.00675116,-0.0110896,0.0103668,-3133.73,6311.31,756.17,0.00615011,0.0294416,-0.0591319,3014.23,2601.83,618.747
7639,0,0.00703827,-0.0100974,0.00355891,-3134.25,6311.6,756.06,0.00617661,0.0332026,-0.0598415,3014.99,2602.14,623.987
7640,0,0.00689853,-0.0098214,0.00359631,-3134.18,6311.59,756.062,0.00791661,0.0341019,-0.0566125,3014.79,2603.09,630.001
7641,0,0.0072411,-0.0133467,0.0111707,-3133.17,6311.26,756.201,0.00854759,0.0326149,-0.0565345,3014.96,2603.54,635.374
7642,0,0.00704713,-0.0116543,0.0101694,-3133.28,6311.26,756.288,0.00786677,0.0331858,-0.0566582,3015.64,2603.7,640.695
7643,0,0.00699255,-0.0121996,0.0105886,-3133.19,6311.25,756.338,0.00666762,0.0348163,-0.0585902,3015.33,2603.78,646.117
7644,0,0.00729341,-0.0131102,0.0108808,-3133.23,6311.3,756.237,0.00794173,0.0314068,-0.0588184,3016.97,2604.83,651.004
7645,0,0.00682845,-0.0110098,0.010296,-3133.73,6311.3,756.186,0.0084573,0.0336016,-0.0601623,3016.33,2605.44,656.282
7646,0,0.00721274,-0.0123394,0.0109486,-3133.25,6311.29,756.255,0.00790494,0.032107,-0.0587292,3017.36,2605.78,660.905
7647,0,0.00694829,-0.00836752,0.00369875,-3134.63,6311.65,756.037,0.008872,0.0337414,-0.058097,3017.26,2606.22,665.892
7648,0,0.00682914,-0.00879038,0.00393264,-3134.66,6311.66,756.009,0.0106955,0.0324274,-0.0556462,3017.56,2607.1,670.818
7649,0,0.00708862,-0.0129281,0.0109977,-3133.17,6311.26,756.261,0.00963911,0.0338247,-0.0560268,3017.4,2607.67,675.522
7650,0,0.00720218,-0.0110835,0.0105199,-3133.75,6311.37,756.179,0.0104599,0.0324061,-0.0576014,3018.57,2607.89,679.476
7651,0,0.00698848,-0.0117331,0.0106315,-3133.29,6311.25,756.285,0.0109675,0.0274108,-0.0587994,3017.9,2608.35,684.689
7652,0,0.00711574,-0.0129971,0.011315,-3133.27,6311.31,756.241,0.0112955,0.0320894,-0.0591379,3019.35,2609.03,688.267
7653,0,0.00670746,-0.011048,0.0102645,-3133.69,6311.29,756.175,0.012843,0.0323309,-0.0580258,3019.46,2609.88,692.632
7654,0,0.00707686,-0.0109257,0.0101667,-3133.77,6311.35,756.178,0.0118607,0.0319065,-0.057556,3019.68,2610.22,696.693
7655,0,0.0065048,-0.0102887,0.00972946,-3133.78,6311.29,756.211,0.0109434,0.0332895,-0.0574448,3019.58,2610.45,700.648
7656,0,0.00691839,-0.00968949,0.00363042,-3134.1,6311.57,756.143,0.0133851,0.0312634,-0.0568164,3019.56,2611.65,705.065
7657,0,0.00731835,-0.0124139,0.0108716,-3133.38,6311.28,756.222,0.0135279,0.0312423,-0.0579673,3019.89,2612.21,708.713
7658,0,0.00705617,-0.0115056,0.0103367,-3133.66,6311.34,756.139,0.0139512,0.0318545,-0.0581335,3020.14,2612.92,712.391
7659,0,0.0067892,-0.00979139,0.00334835,-3134.23,6311.62,756.035,0.0128213,0.0284637,-0.0585732,3020.25,2612.99,716.13
7660,0,0.00711494,-0.0124801,0.0107129,-3133.4,6311.29,756.167,0.0153899,0.0262995,-0.0567917,3020.43,2613.89,719.884
7661,0,0.00715188,-0.0124514,0.0108023,-3133.23,6311.26,756.243,0.0170074,0.0308564,-0.0565404,3021.85,2614.73,722.558
7662,0,0.0067456,-0.00887743,0.00405053,-3134.58,6311.62,756.042,0.0177488,0.031148,-0.0572032,3021.43,2615.42,726.059
7663,0,0.00761874,-0.0138808,0.0112374,-3133.07,6311.32,756.172,0.0134778,0.0312876,-0.0592467,3022.4,2615.73,728.517
7664,0,0.00719739,-0.0123134,0.010417,-3133.23,6311.27,756.247,0.0177456,0.0305041,-0.0603415,3022.22,2616.02,732.241
7665,0,0.00709721,-0.01187,0.0106459,-3133.25,6311.26,756.324,0.0200437,0.0357264,-0.0559046,3021.77,2616.96,735.077
7666,0,0.00730077,-0.0134617,0.0112186,-3133.31,6311.33,756.171,0.0227195,0.0300178,-0.0574565,3022.18,2617.75,738.348
7667,0,0.00668819,-0.0113545,0.0107258,-3133.9,6311.33,756.14,0.024506,0.0303833,-0.0566377,3022.87,2618.13,740.936
7668,0,0.00726773,-0.0116337,0.0105442,-3133.59,6311.34,756.197,0.0260799,0.0286955,-0.0568559,3022.79,2618.37,743.914
7669,0,0.00686746,-0.00979869,0.00384611,-3134.17,6311.55,756.077,0.0300499,0.0268016,-0.0575904,3022.66,2619.18,746.699
7670,0,0.007176,-0.0100602,0.00311671,-3134.22,6311.63,756.027,0.0333938,0.0276352,-0.0573058,3023.11,2620.08,749.317
7671,0,0.00731438,-0.0127906,0.0108629,-3133.22,6311.28,756.293,0.0347547,0.0266601,-0.0588213,3023.17,2620.58,751.859
7672,0,0.0071907,-0.0123925,0.0112432,-3133.25,6311.25,756.261,0.0405938,0.0229336,-0.0587393,3023.91,2621.5,754.011
7673,0,0.00741097,-0.0140401,0.0113863,-3132.9,6311.25,756.253,0.0404512,0.0266305,-0.056438,3023.84,2621.79,756.453
7674,0,0.00717099,-0.0120001,0.0103447,-3133.3,6311.28,756.234,0.0404306,0.0258814,-0.0558513,3024.02,2622.34,758.813
7675,0,0.00725221,-0.0122262,0.0101015,-3133.33,6311.31,756.247,0.0409218,0.0275608,-0.0565968,3024.9,2622.9,760.728
7676,0,0.00728604,-0.0132682,0.011134,-3133.27,6311.29,756.175,0.039942,0.025638,-0.057862,3024.6,2623.04,763.075
7677,0,0.00709012,-0.0118322,0.0103308,-3133.24,6311.25,756.355,0.0397634,0.0277325,-0.0587653,3024.79,2623.57,764.965
7678,0,0.00665777,-0.0108151,0.0106018,-3133.74,6311.26,756.168,0.0372831,0.0273343,-0.0601544,3025.43,2623.48,766.782
7679,0,0.00710361,-0.0125805,0.0111883,-3133.38,6311.28,756.158,0.0353962,0.0297659,-0.0598171,3024.76,2624.02,768.868
7680,0,0.00677363,-0.0106839,0.00997034,-3133.78,6311.31,756.203,0.0339544,0.0298744,-0.0602397,3025.62,2624.31,770.524
7681,0,0.0067984,-0.00921921,0.00370849,-3134.08,6311.52,756.142,0.0329729,0.030603,-0.0579987,3025.03,2625.15,772.704
7682,0,0.00728264,-0.0123453,0.0101623,-3133.38,6311.34,756.198,0.031942,0.0314752,-0.0582757,3025.77,2625.49,774.104
7683,0,0.00703099,-0.0123128,0.010565,-3133.19,6311.26,756.299,0.030488,0.0249297,-0.0571541,3025.54,2626.14,776.294
7684,0,0.00684826,-0.0109496,0.0100256,-3133.79,6311.33,756.154,0.0270627,0.0296702,-0.0590528,3026.18,2626.54,777.177
7685,0,0.00697135,-0.0123259,0.0107674,-3133.32,6311.25,756.264,0.0280612,0.0326613,-0.0594533,3025.36,2626.56,779.147
7686,0,0.00720201,-0.0113522,0.010264,-3133.66,6311.35,756.219,0.0276929,0.0299769,-0.0592409,3026.32,2627.19,780.321
7687,0,0.00715394,-0.0130874,0.0107758,-3133.35,6311.29,756.183,0.0269525,0.032171,-0.0599782,3025.77,2627.54,782.082
7688,0,0.00713516,-0.0125078,0.010638,-3133.18,6311.26,756.285,0.0260911,0.0296119,-0.0590937,3025.9,2627.87,783.513
7689,0,0.00724169,-0.0128048,0.0109407,-3133.3,6311.27,756.196,0.0258671,0.0312784,-0.058854,3026.38,2628.08,784.583
7690,0,0.00688021,-0.00961822,0.00399117,-3134.17,6311.58,756.115,0.028732,0.0274611,-0.0598008,3026.24,2628.84,786.056
7691,0,0.00736068,-0.0134802,0.0109579,-3133.23,6311.29,756.229,0.0255292,0.0307065,-0.0573436,3026.04,2628.85,787.353
7692,0,0.00735982,-0.0135287,0.0107656,-3133.18,6311.31,756.223,0.0259572,0.0323683,-0.0574687,3026.6,2629.09,788.39
7693,0,0.0070318,-0.0127035,0.0107021,-3133.25,6311.25,756.216,0.0264793,0.0313617,-0.0568276,3026.38,2629.58,789.754
7694,0,0.00723274,-0.0109468,0.0101308,-3133.71,6311.35,756.171,0.0263497,0.0301799,-0.0571066,3026.41,2629.9,790.798
7695,0,0.00718746,-0.0129965,0.0104619,-3133.25,6311.26,756.203,0.026551,0.0315708,-0.0572268,3026.75,2630,791.834
7696,0,0.00700764,-0.0133261,0.0107726,-3133.27,6311.28,756.178,0.0252408,0.0333556,-0.0581762,3026.59,2630.31,793.024
7697,0,0.00723698,-0.0124665,0.010627,-3133.28,6311.27,756.269,0.0253948,0.0316266,-0.0590629,3026.69,2630.24,793.9
7698,0,0.00711333,-0.00867057,0.00351104,-3134.54,6311.65,756.104,0.0263208,0.0307334,-0.0584857,3026.9,2630.75,795.003
7699,0,0.0071477,-0.0115962,0.0101599,-3133.74,6311.36,756.145,0.0246461,0.0350703,-0.0602278,3026.75,2630.73,795.814
7700,0,0.0070733,-0.0128334,0.0110361,-3133.32,6311.27,756.217,0.0241252,0.0346871,-0.0601126,3026.42,2630.89,797.029
7701,0,0.00690008,-0.0110377,0.0102905,-3133.76,6311.33,756.134,0.0246009,0.0319602,-0.0604246,3026.87,2631.06,797.807
7702,0,0.00687813,-0.0119451,0.0103371,-3133.28,6311.24,756.355,0.0243985,0.0334744,-0.0607299,3026.8,2631.17,798.436
7703,0,0.00729802,-0.0118807,0.0105578,-3133.29,6311.27,756.273,0.0242175,0.0356977,-0.0601401,3026.85,2631.41,799.374
7704,0,0.00701557,-0.0119742,0.0109798,-3133.19,6311.21,756.277,0.02529,0.0416665,-0.0561174,3026.53,2632.01,800.019
7705,0,0.0071668,-0.0124858,0.0104489,-3133.19,6311.26,756.278,0.0249182,0.0334899,-0.0586039,3026.76,2632.48,801.202
7706,0,0.00711788,-0.0123634,0.0106651,-3133.31,6311.24,756.258,0.0249649,0.0325136,-0.0585029,3026.86,2632.62,801.905
7707,0,0.0073116,-0.0132067,0.0109858,-3133.21,6311.28,756.222,0.0264502,0.032808,-0.0582625,3026.97,2632.84,802.815
7708,0,0.00745002,-0.0129392,0.0105745,-3133.31,6311.33,756.143,0.0270443,0.0333098,-0.0587142,3027.24,2632.97,803.435
7709,0,0.00705746,-0.0122436,0.0106349,-3133.3,6311.25,756.292,0.0245585,0.0338263,-0.0589083,3026.84,2632.89,804.339
7710,0,0.00728014,-0.0130418,0.0103586,-3133.23,6311.3,756.209,0.0259099,0.0328652,-0.0581206,3027.87,2633.31,804.338
7711,0,0.006866,-0.0118229,0.0108043,-3133.3,6311.23,756.298,0.0241696,0.0307445,-0.0592112,3027.68,2633.94,805.028
7712,0,0.00736555,-0.0121501,0.010481,-3133.3,6311.29,756.278,0.0274763,0.0315321,-0.058309,3027.24,2633.89,806.025
7713,0,0.00721879,-0.0124449,0.0107391,-3133.47,6311.28,756.181,0.0272583,0.0337346,-0.058181,3027.42,2633.93,806.633
7714,0,0.00709813,-0.0129032,0.0106777,-3133.28,6311.28,756.184,0.0250919,0.0342909,-0.0593694,3026.98,2633.74,807.348
7715,0,0.00726777,-0.0133344,0.0111058,-3133.16,6311.26,756.248,0.0211257,0.0349832,-0.0594482,3026.83,2633.54,807.583
7716,0,0.00701704,-0.0120708,0.0105376,-3133.27,6311.25,756.306,0.0254471,0.0263444,-0.0586879,3027.38,2634.53,808.727
7717,0,0.00704162,-0.0128237,0.0103198,-3133.41,6311.29,756.172,0.0259305,0.0308894,-0.0598498,3027.29,2634.51,809.085
7718,0,0.00689801,-0.0109379,0.0105091,-3133.65,6311.31,756.209,0.0253933,0.0321743,-0.0599638,3027.61,2634.43,809.423
7719,0,0.00735311,-0.0124719,0.010201,-3133.32,6311.3,756.27,0.0232598,0.0353369,-0.0607077,3027.14,2634.09,809.9
7720,0,0.00704611,-0.0120493,0.0104095,-3133.24,6311.25,756.331,0.0246912,0.0351428,-0.0599916,3027.22,2634.57,810.627
7721,0,0.00717914,-0.0128404,0.0108984,-3133.27,6311.3,756.185,0.0239181,0.0350995,-0.0596426,3027.07,2634.83,811.332
7722,0,0.00728873,-0.0120449,0.00994134,-3133.29,6311.29,756.291,0.0231706,0.0332077,-0.060053,3027.53,2634.9,811.618
7723,0,0.00757193,-0.0123882,0.0106782,-3133.24,6311.28,756.255,0.0216283,0.0322809,-0.0613394,3027.52,2634.51,812.15
7724,0,0.00710599,-0.0126714,0.0104624,-3133.33,6311.28,756.22,0.0224157,0.0325421,-0.0606101,3027.15,2634.95,812.671
7725,0,0.00680649,-0.0117181,0.0108828,-3133.2,6311.21,756.326,0.0229843,0.034303,-0.0603342,3027.11,2635.25,813.231
7726,0,0.00704585,-0.0113106,0.010388,-3133.84,6311.35,756.071,0.0219995,0.036513,-0.0604747,3027.34,2635.01,813.354
7727,0,0.00690439,-0.0113282,0.0102012,-3133.63,6311.31,756.216,0.0211182,0.0373748,-0.0608047,3027.05,2634.89,814.141
7728,0,0.00750642,-0.0119646,0.0104408,-3133.64,6311.36,756.145,0.0210509,0.0378638,-0.0604874,3027.24,2635.1,814.54
7729,0,0.00726552,-0.0125501,0.0101171,-3133.48,6311.32,756.197,0.0222226,0.0358906,-0.0597655,3026.84,2635.42,815.401
7730,0,0.00697143,-0.0105639,0.0097764,-3133.92,6311.35,756.141,0.0207491,0.0352674,-0.0604785,3027.31,2635.34,815.631
7731,0,0.00687496,-0.0126033,0.011277,-3133.12,6311.2,756.344,0.0190814,0.0357865,-0.0614858,3027.18,2634.83,815.843
7732,0,0.00703577,-0.0118067,0.0106977,-3133.2,6311.23,756.34,0.0206765,0.035634,-0.060076,3027.04,2635.81,816.602
7733,0,0.00683865,-0.0119684,0.0102443,-3133.32,6311.23,756.305,0.0246042,0.0382251,-0.0598757,3026.64,2635.76,817.601
7734,0,0.00717938,-0.012002,0.0105736,-3133.24,6311.27,756.313,0.0181603,0.0405299,-0.0617194,3026.78,2635.31,817.561
7735,0,0.00709599,-0.0123343,0.0107724,-3133.21,6311.25,756.254,0.0194946,0.0394917,-0.060558,3027.06,2635.55,817.728
7736,0,0.00703709,-0.0119866,0.0102915,-3133.29,6311.27,756.234,0.019717,0.0370905,-0.0603325,3026.63,2635.78,818.815
7737,0,0.007166,-0.0118712,0.0105523,-3133.55,6311.34,756.233,0.0185671,0.0377733,-0.0598369,3026.69,2635.78,819.254
7738,0,0.00714249,-0.0124384,0.0107865,-3133.18,6311.23,756.3,0.0178675,0.0362283,-0.060656,3027.1,2635.41,819.494
7739,0,0.00687742,-0.0119017,0.0100894,-3133.42,6311.25,756.216,0.0174048,0.0369724,-0.0608691,3027.19,2635.66,819.794
7740,0,0.00705109,-0.0122934,0.0110011,-3133.13,6311.23,756.293,0.0177563,0.0378959,-0.0602765,3026.7,2635.99,820.638
7741,0,0.0069671,-0.00952436,0.00394732,-3134.19,6311.54,756.092,0.0184691,0.0391345,-0.061135,3026.99,2635.93,820.906
7742,0,0.00713341,-0.011639,0.00997077,-3133.75,6311.36,756.112,0.0167594,0.0426632,-0.0621581,3026.67,2635.34,821.192
7743,0,0.00694151,-0.0127202,0.0111951,-3133.26,6311.23,756.252,0.0199889,0.0394141,-0.0602021,3027.16,2636.15,821.885
7744,0,0.00680371,-0.0094797,0.0033618,-3134.11,6311.57,756.095,0.0191794,0.0403041,-0.060207,3026.51,2635.97,822.619
7745,0,0.00684498,-0.00943114,0.00315761,-3134.29,6311.59,756.039,0.019026,0.0381427,-0.0604593,3027.21,2635.75,822.907
7746,0,0.00735433,-0.0128652,0.0104058,-3133.33,6311.31,756.193,0.0173248,0.0383614,-0.0610687,3027.17,2635.51,823.113
7747,0,0.00710582,-0.00918342,0.00348526,-3134.65,6311.67,755.951,0.01887,0.0380326,-0.0598291,3026.66,2636.24,823.993
7748,0,0.00682421,-0.011508,0.0105538,-3133.8,6311.31,756.152,0.0185138,0.0384223,-0.06075,3026.66,2636.26,824.489
7749,0,0.00718392,-0.00963883,0.00348979,-3134.19,6311.6,756.08,0.0175345,0.0393432,-0.0616362,3027.11,2635.71,824.773
7750,0,0.00691388,-0.0112761,0.00967907,-3133.37,6311.25,756.33,0.0186979,0.0399017,-0.0608458,3026.77,2636.1,825.296
7751,0,0.00711126,-0.0123054,0.0105071,-3133.31,6311.27,756.209,0.0201324,0.03911,-0.0599329,3026.63,2636.29,825.93
7752,0,0.00699056,-0.0110865,0.0103753,-3133.81,6311.34,756.159,0.0227206,0.0344281,-0.0618057,3027.75,2636.39,826.097
7753,0,0.00729991,-0.0132628,0.0104492,-3133.36,6311.31,756.175,0.0183961,0.0382518,-0.0603181,3027.37,2635.8,826.566
7754,0,0.00666751,-0.0111511,0.0102385,-3133.63,6311.29,756.215,0.02244,0.0289143,-0.0608407,3027.11,2636.83,827.57
7755,0,0.00703,-0.0128331,0.0109609,-3133.15,6311.23,756.3,0.0194398,0.031942,-0.059378,3026.98,2636.52,828.168
7756,0,0.00709423,-0.013031,0.010805,-3133.18,6311.23,756.219,0.0188654,0.0380207,-0.0609305,3026.66,2636.22,828.394
7757,0,0.00745023,-0.0126662,0.0106918,-3133.36,6311.32,756.211,0.0192139,0.0377648,-0.0608331,3027.73,2635.95,828.209
7758,0,0.00757534,-0.0127367,0.01056,-3133.34,6311.3,756.199,0.0208079,0.0380724,-0.0600059,3026.87,2636.66,829.288
7759,0,0.00709664,-0.010826,0.0107254,-3133.73,6311.32,756.18,0.0210134,0.0368646,-0.0597979,3026.96,2636.57,829.787
7760,0,0.00701411,-0.0121729,0.0103607,-3133.31,6311.25,756.24,0.0234516,0.0331996,-0.0613017,3026.97,2636.58,830.272
7761,0,0.0069827,-0.0109228,0.00985212,-3133.84,6311.33,756.146,0.019821,0.0377636,-0.0604307,3026.7,2636.12,830.657
