Objects
100
,,Global Angle Tello_DC5B8B:Tello_DC5B8B,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
4706,0,0.016605,0.00514892,-0.0194752,3495.11,910.25,44.1048
4707,0,0.0197543,0.00259586,-0.0198024,3495.1,910.318,44.2132
4708,0,0.015605,0.00456883,-0.0220124,3495.35,910.323,43.9445
4709,0,0.0177376,0.00393127,-0.0207561,3495.2,910.172,44.1028
4710,0,0.0141438,0.0078195,-0.0188726,3494.98,909.973,44.0898
4711,0,0.0106747,0.00958937,-0.020404,3495.2,910.002,43.9077
4712,0,0.0135288,0.0104643,-0.0204749,3495.06,910.132,44.2084
4713,0,0.0120023,0.0121641,-0.0189538,3494.96,910.049,44.1908
4714,0,0.0119024,0.0117614,-0.0184668,3494.88,909.977,44.2092
4715,0,0.0109053,0.0122699,-0.0182866,3494.84,909.922,44.2022
4716,0,0.00732096,0.0140634,-0.0198201,3494.97,909.948,44.0535
4717,0,0.00931952,0.0111269,-0.0205443,3494.97,910.029,44.1178
4718,0,0.0118808,0.010763,-0.0191243,3494.9,909.986,44.2601
4719,0,0.0148945,0.00755173,-0.0209862,3495.13,910.12,44.279
4720,0,0.0161949,0.00573592,-0.0223253,3495.27,910.253,44.2886
4721,0,0.0150609,0.0069795,-0.0204986,3494.94,910.139,44.394
4722,0,0.0133507,0.00867229,-0.0203327,3494.91,910.198,44.3753
4723,0,0.0095203,0.0124426,-0.0207721,3494.87,910,44.2984
4724,0,0.0128157,0.0104516,-0.0200592,3494.9,910.003,44.3997
4725,0,0.0129973,0.0111133,-0.0198492,3494.85,910.053,44.4417
4726,0,0.00994827,0.0128664,-0.0218846,3495.02,910.178,44.3284
4727,0,0.0104514,0.0137381,-0.0216381,3495.08,910.019,44.4123
4728,0,0.00565973,0.017924,-0.0212022,3495.04,909.926,44.3417
4729,0,0.00275134,0.0197047,-0.0223774,3495.05,909.9,44.2961
4730,0,0.00568207,0.0173051,-0.0234334,3495.27,909.95,44.2877
4731,0,0.00833304,0.0123391,-0.024441,3495.39,910.063,44.4325
4732,0,0.00900235,0.0139575,-0.0237582,3495.34,909.912,44.5167
4733,0,0.0127957,0.0131097,-0.0227855,3495.27,909.854,44.7035
4734,0,0.0179369,0.0121562,-0.0204474,3495.16,909.893,44.898
4735,0,0.0215332,0.0120123,-0.0198654,3495.11,909.852,45.1105
4736,0,0.02188,0.0140102,-0.0198352,3495.22,909.729,45.2615
4737,0,0.0267353,0.0131204,-0.0197424,3495.45,909.696,45.5816
4738,0,0.0290361,0.0134971,-0.019513,3495.24,909.558,45.9889
4739,0,0.0277581,0.0175099,-0.0194794,3495.47,909.162,46.2088
4740,0,0.0340808,0.0177207,-0.0197757,3495.47,909.197,47.0738
4741,0,0.0388377,0.0188807,-0.0185373,3495.6,908.883,47.7167
4742,0,0.0365106,0.0246951,-0.018941,3495.74,908.473,48.2727
4743,0,0.0388744,0.0262365,-0.0182241,3495.85,908.205,49.3051
4744,0,0.0441469,0.0232617,-0.0192964,3496.44,907.929,50.3961
4745,0,0.0458656,0.0263355,-0.0184878,3496.48,907.622,51.8212
4746,0,0.044469,0.0310668,-0.0189061,3496.99,907.03,53.2217
4747,0,0.0473328,0.0296664,-0.0174694,3497.33,906.52,54.5729
4748,0,0.0493289,0.0327567,-0.0105516,3497.32,906.178,56.3339
4749,0,0.0532511,0.0288728,-0.0125051,3497.86,905.725,58.4843
4750,0,0.0479138,0.0384884,-0.0143972,3497.83,904.847,60.8354
4751,0,0.0484763,0.0358977,-0.0134645,3498.42,904.12,63.0276
4752,0,0.0492718,0.0332202,-0.0158006,3499.13,903.426,65.5972
4753,0,0.0485229,0.0309485,-0.0169865,3499.44,902.572,68.6594
4754,0,0.0454063,0.0281205,-0.0155333,3499.82,901.785,72.0693
4755,0,0.0406142,0.0300046,-0.015111,3500.71,900.84,75.4421
4756,0,0.0384669,0.0245758,-0.0137949,3501.34,900.114,79.66
4757,0,0.0295151,0.0263627,-0.0124797,3501.52,899.009,83.7711
4758,0,0.0208624,0.0300568,-0.0149798,3501.96,897.888,88.6497
4759,0,0.0193314,0.023748,-0.0158851,3503.45,896.999,93.0205
4760,0,0.0139378,0.0220395,-0.0144876,3504.1,895.93,97.9171
4761,0,0.00919584,0.0161995,-0.0105415,3504.44,894.971,103.614
4762,0,0.00516737,0.0153047,-0.0111785,3505.49,893.919,108.951
4763,0,0.00139389,0.0152202,-0.0103406,3506.18,892.772,114.455
4764,0,-0.00407222,0.0100784,-0.0108168,3507.01,891.795,120.412
4765,0,-0.0162875,0.018625,-0.0103954,3507.53,890.827,126.88
4766,0,-0.0180272,0.0115604,-0.00885068,3509.04,889.721,132.485
4767,0,-0.0205099,0.00702398,-0.0120311,3509.81,888.778,138.942
4768,0,-0.0260037,0.00956398,-0.0139408,3510.19,887.799,145.816
4769,0,-0.0239148,0.00573278,-0.010846,3511.65,887.104,152.056
4770,0,-0.0253666,0.00309654,-0.0104716,3512.74,886.311,158.724
4771,0,-0.0315405,-0.000125752,-0.0116489,3513.14,885.261,165.67
4772,0,-0.0314745,-0.00712001,-0.0138917,3514.35,884.619,172.57
4773,0,-0.0386987,-0.00249966,-0.0168883,3514.77,883.913,179.788
4774,0,-0.042429,-0.000336635,-0.0150606,3515.2,883.427,186.928
4775,0,-0.0427782,-0.0059534,-0.0139142,3516.83,882.776,193.912
4776,0,-0.0444659,-0.00442434,-0.0141084,3517.4,882.162,201.297
4777,0,-0.0463535,-0.00318503,-0.0131182,3517.73,881.714,208.709
4778,0,-0.0495118,-0.0016927,-0.0140951,3518.76,881.135,215.617
4779,0,-0.0544283,0.00191142,-0.0162173,3519.34,880.798,223.022
4780,0,-0.0540235,0.00420266,-0.0151665,3520.09,880.645,230.324
4781,0,-0.0521039,-0.00386307,-0.0177106,3521.29,880.253,237.364
4782,0,-0.0520882,-0.00435623,-0.018066,3522.2,879.937,244.711
4783,0,-0.0498467,-0.00271655,-0.0156019,3522.71,879.81,252.107
4784,0,-0.0508268,-0.00250099,-0.0164441,3523.29,879.825,259.823
4785,0,-0.0498864,-0.00166947,-0.0175167,3524.3,879.724,267.076
4786,0,-0.0439639,-0.00566163,-0.0158845,3524.53,880.053,274.939
4787,0,-0.0371625,-0.00750234,-0.0140757,3525.37,880,282.419
4788,0,-0.0297,-0.00936324,-0.0110143,3525.54,880.047,289.836
4789,0,-0.0279033,-0.00999909,-0.0118747,3526.03,880.194,297.566
4790,0,-0.0259407,-0.0114329,-0.0115145,3526.69,880.13,304.885
4791,0,-0.0259762,-0.00537716,-0.0127984,3526.62,880.233,312.848
4792,0,-0.0247437,-0.00333222,-0.011469,3526.89,880.455,320.404
4793,0,-0.0211354,-0.00755062,-0.0121685,3528.28,880.734,327.43
4794,0,-0.0214913,-0.00735202,-0.0128216,3528.74,880.88,334.682
4795,0,-0.0194299,-0.00334868,-0.0111837,3528.76,881.163,342.306
4796,0,-0.0197967,-0.00314399,-0.0109991,3528.84,881.596,350.18
4797,0,-0.0235822,0.000604839,-0.0134346,3529.39,881.7,357.359
4798,0,-0.0173636,-0.00457262,-0.0134028,3530.17,882.275,364.814
4799,0,-0.0146591,-0.00935633,-0.0127501,3530.86,882.684,371.78
