Objects
100
,,Global Angle Tello_DC5B8B:Tello_DC5B8B,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
3403,0,-0.00173706,-0.0158717,3.12915,-1476.85,-4085.1,8.07747
3404,0,-0.000900843,-0.0145878,3.12918,-1476.87,-4085.12,8.10118
3405,0,-0.00115778,-0.0148119,3.129,-1476.87,-4085.16,8.08921
3406,0,-0.00217195,-0.0160865,3.12903,-1476.86,-4085.11,8.09021
3407,0,-0.00346226,-0.0179242,3.12883,-1476.85,-4085.12,8.06684
3408,0,-0.00200379,-0.0158898,3.12897,-1476.87,-4085.13,8.09804
3409,0,-0.00205886,-0.0160236,3.12893,-1476.87,-4085.12,8.09851
3410,0,-0.000573581,-0.013818,3.12926,-1476.88,-4085.11,8.14321
3411,0,-0.000420606,-0.0132901,3.12926,-1476.89,-4085.13,8.16017
3412,0,-5.43228e-06,-0.0129925,3.12925,-1476.9,-4085.14,8.16436
3413,0,0.00011119,-0.0128999,3.12912,-1476.9,-4085.14,8.17034
3414,0,0.000738002,-0.0122181,3.1291,-1476.91,-4085.15,8.18166
3415,0,0.000405866,-0.0128945,3.12914,-1476.91,-4085.15,8.17904
3416,0,-0.00126049,-0.0149767,3.12896,-1476.9,-4085.14,8.16645
3417,0,-0.0014152,-0.0150141,3.12886,-1476.9,-4085.14,8.17296
3418,0,0.000385963,-0.0127415,3.12908,-1476.91,-4085.14,8.21118
3419,0,0.000550465,-0.012474,3.129,-1476.92,-4085.14,8.22343
3420,0,0.000865106,-0.012047,3.12898,-1476.93,-4085.14,8.2377
3421,0,0.00134847,-0.0116908,3.12907,-1476.93,-4085.13,8.25694
3422,0,0.000633508,-0.0127541,3.12899,-1476.92,-4085.11,8.25476
3423,0,-0.000171298,-0.0136433,3.12871,-1476.9,-4085.11,8.25499
3424,0,0.000375524,-0.0132177,3.12876,-1476.91,-4085.1,8.27136
3425,0,-1.30379e-05,-0.0137152,3.12868,-1476.9,-4085.09,8.28399
3426,0,0.000904192,-0.0129319,3.12857,-1476.92,-4085.1,8.30113
3427,0,0.00295746,-0.0101318,3.1286,-1476.95,-4085.12,8.3528
3428,0,0.00245888,-0.01087,3.12857,-1476.93,-4085.12,8.35813
3429,0,0.00216998,-0.0113291,3.12831,-1476.91,-4085.11,8.3648
3430,0,0.0018513,-0.012136,3.1281,-1476.88,-4085.11,8.37456
3431,0,0.00242643,-0.011694,3.12807,-1476.86,-4085.1,8.38934
3432,0,0.00185807,-0.0119405,3.12777,-1476.84,-4085.1,8.39742
3433,0,0.00166649,-0.0117739,3.12753,-1476.83,-4085.1,8.41752
3434,0,0.00253962,-0.0104235,3.12743,-1476.83,-4085.1,8.46022
3435,0,0.00242283,-0.00963736,3.1271,-1476.83,-4085.1,8.50894
3436,0,0.00149641,-0.00884262,3.1267,-1476.79,-4085.09,8.56043
3437,0,0.000339081,-0.00763555,3.12612,-1476.77,-4085.08,8.62958
3438,0,-0.000586071,-0.00623504,3.12569,-1476.74,-4085.07,8.68799
3439,0,-0.000660049,-0.00465516,3.12538,-1476.72,-4085.06,8.75972
3440,0,-0.00102593,-0.00347777,3.12512,-1476.7,-4085.05,8.85191
3441,0,-0.00191322,-0.00185363,3.12501,-1476.64,-4085.02,8.9582
3442,0,-0.00251148,0.00103806,3.12504,-1476.63,-4084.97,9.12149
3443,0,-0.00464795,0.00330558,3.125,-1476.61,-4084.92,9.30715
3444,0,-0.00623222,0.00858848,3.12496,-1476.6,-4084.87,9.58967
3445,0,-0.00909382,0.0136265,3.12519,-1476.59,-4084.77,9.93071
3446,0,-0.0122748,0.0194625,3.12548,-1476.6,-4084.64,10.3685
3447,0,-0.017247,0.024789,3.12575,-1476.56,-4084.47,10.8716
3448,0,-0.0214471,0.031846,3.12588,-1476.62,-4084.31,11.5237
3449,0,-0.0269457,0.037001,3.1262,-1476.59,-4084.08,12.2954
3450,0,-0.0302359,0.0435641,3.12656,-1476.66,-4083.84,13.2201
3451,0,-0.0324492,0.0499613,3.12691,-1476.71,-4083.54,14.251
3452,0,-0.0347518,0.0542014,3.12729,-1476.75,-4083.2,15.4504
3453,0,-0.0368026,0.0568128,3.12796,-1476.86,-4082.82,16.7796
3454,0,-0.0387517,0.0594208,3.12863,-1476.95,-4082.37,18.3301
3455,0,-0.0399341,0.0593685,3.12938,-1477.05,-4081.87,19.9925
3456,0,-0.0409472,0.0589146,3.12983,-1477.26,-4081.37,21.8967
3457,0,-0.0416461,0.058184,3.12992,-1477.41,-4080.76,23.9397
3458,0,-0.0404289,0.0564058,3.13013,-1477.67,-4080.14,26.3068
3459,0,-0.0398627,0.0527986,3.13059,-1477.84,-4079.43,28.8761
3460,0,-0.0399357,0.0492202,3.1304,-1478.11,-4078.7,31.838
3461,0,-0.0378438,0.0452024,3.13022,-1478.44,-4077.96,35.152
3462,0,-0.0345475,0.0410714,3.13013,-1478.79,-4077.12,38.7878
3463,0,-0.0313565,0.0358811,3.13043,-1479.11,-4076.23,42.6638
3464,0,-0.0279892,0.0298313,3.13067,-1479.47,-4075.29,46.9166
3465,0,-0.0249765,0.0219486,3.13111,-1479.86,-4074.31,51.3508
3466,0,-0.0225195,0.0130326,3.1315,-1480.28,-4073.32,56.0451
3467,0,-0.0194915,0.00349756,3.13183,-1480.68,-4072.34,60.9971
3468,0,-0.0151046,-0.00386522,3.13191,-1481.18,-4071.39,66.1777
3469,0,-0.0117545,-0.0127227,3.13196,-1481.64,-4070.36,71.5019
3470,0,-0.00697943,-0.0205738,3.13198,-1482.18,-4069.39,77.1402
3471,0,-0.0050587,-0.0305686,3.13213,-1482.6,-4068.4,82.8524
3472,0,-0.0013935,-0.0383426,3.13206,-1483.07,-4067.48,88.7445
3473,0,0.00418422,-0.0443893,3.13183,-1483.58,-4066.62,94.8086
3474,0,0.00952803,-0.048955,3.13153,-1484.08,-4065.78,101.033
3475,0,0.012921,-0.0552056,3.1314,-1484.5,-4064.91,107.335
3476,0,0.0172724,-0.0595195,3.13143,-1484.9,-4064.17,113.817
3477,0,0.0203578,-0.0639502,3.13154,-1485.29,-4063.38,120.34
3478,0,0.0226028,-0.0681889,3.13143,-1485.66,-4062.68,126.969
3479,0,0.0232442,-0.0727288,3.13132,-1485.99,-4062.03,133.678
3480,0,0.025624,-0.0725324,3.13082,-1486.46,-4061.52,140.567
3481,0,0.026401,-0.0736152,3.13087,-1486.76,-4060.93,147.415
3482,0,0.0262675,-0.0746572,3.13097,-1487,-4060.44,154.342
3483,0,0.027565,-0.0723248,3.13142,-1487.32,-4060,161.319
3484,0,0.0259583,-0.0733468,3.13126,-1487.61,-4059.53,168.28
3485,0,0.0245788,-0.0727661,3.13115,-1487.85,-4059.19,175.305
3486,0,0.0214323,-0.0732141,3.13096,-1487.98,-4058.82,182.253
3487,0,0.0206917,-0.0702148,3.13086,-1488.27,-4058.61,189.384
3488,0,0.0185564,-0.0691505,3.1308,-1488.48,-4058.33,196.365
3489,0,0.0171471,-0.0663224,3.13097,-1488.67,-4058.14,203.387
3490,0,0.0136823,-0.0658571,3.13115,-1488.8,-4057.94,210.374
3491,0,0.010356,-0.0660047,3.13131,-1488.92,-4057.79,217.327
3492,0,0.007494,-0.0646509,3.13127,-1489.12,-4057.73,224.308
3493,0,0.00472138,-0.0637053,3.13124,-1489.23,-4057.64,231.225
3494,0,0.00416021,-0.0617062,3.1312,-1489.37,-4057.69,238.129
3495,0,0.00049313,-0.0630153,3.13082,-1489.44,-4057.64,244.897
3496,0,-0.000511052,-0.0613737,3.13049,-1489.64,-4057.72,251.821
3497,0,0.000507149,-0.0578027,3.1306,-1489.77,-4057.84,258.622
3498,0,0.000891555,-0.0553682,3.13064,-1489.89,-4057.91,265.305
3499,0,0.00150608,-0.0530847,3.13087,-1489.96,-4058.05,272.013
3500,0,0.00102476,-0.0521091,3.131,-1490.09,-4058.17,278.64
3501,0,0.000866472,-0.0504622,3.131,-1490.18,-4058.34,285.204
3502,0,0.0022549,-0.0476534,3.13101,-1490.32,-4058.59,291.758
3503,0,0.00244089,-0.045521,3.13083,-1490.42,-4058.79,298.18
3504,0,0.00148713,-0.0440405,3.13075,-1490.45,-4059.03,304.54
3505,0,0.00123756,-0.0427516,3.13063,-1490.57,-4059.29,310.836
3506,0,0.00160045,-0.0399467,3.13075,-1490.65,-4059.6,317.076
3507,0,0.00085423,-0.0386334,3.13053,-1490.76,-4059.9,323.206
3508,0,6.41466e-05,-0.0376897,3.13069,-1490.78,-4060.21,329.257
3509,0,0.000468243,-0.0353869,3.1305,-1491.01,-4060.57,335.276
3510,0,0.000181077,-0.033528,3.1305,-1491.03,-4060.94,341.173
3511,0,0.000217405,-0.0325947,3.13044,-1491.13,-4061.27,346.934
3512,0,0.00198707,-0.029407,3.13069,-1491.23,-4061.69,352.67
3513,0,0.00210114,-0.0285866,3.1306,-1491.27,-4062.04,358.216
3514,0,0.00332017,-0.0268136,3.13072,-1491.34,-4062.49,363.752
3515,0,0.00190894,-0.0270886,3.13065,-1491.34,-4062.83,369.1
3516,0,0.00102721,-0.0272341,3.13042,-1491.41,-4063.28,374.346
3517,0,0.000718655,-0.0276967,3.13051,-1491.44,-4063.67,379.487
3518,0,0.00101125,-0.0265376,3.13032,-1491.54,-4064.13,384.546
3519,0,0.00201791,-0.0238269,3.13037,-1491.6,-4064.6,389.517
3520,0,0.000695441,-0.0239405,3.13024,-1491.6,-4065,394.326
3521,0,0.00162268,-0.0219546,3.13005,-1491.69,-4065.52,399.024
3522,0,0.00140558,-0.022116,3.13023,-1491.7,-4065.92,403.548
3523,0,0.00208345,-0.0202421,3.13003,-1491.82,-4066.42,408.013
3524,0,0.00119174,-0.0193125,3.13037,-1491.72,-4066.88,412.326
3525,0,0.000256973,-0.0185668,3.13032,-1491.79,-4067.32,416.503
3526,0,0.000153272,-0.0162469,3.13001,-1491.86,-4067.83,420.548
3527,0,0.000222437,-0.0131419,3.13019,-1491.92,-4068.33,424.534
3528,0,0.000448206,-0.0107421,3.13038,-1491.97,-4068.76,428.329
3529,0,0.000782942,-0.00796346,3.13045,-1492.02,-4069.27,431.983
3530,0,0.000610457,-0.00548787,3.13061,-1491.99,-4069.72,435.48
3531,0,0.000782183,-0.00303642,3.1307,-1492,-4070.18,438.869
3532,0,-0.000473253,-0.00194045,3.1306,-1491.98,-4070.66,442.099
3533,0,-0.00125,-0.000440216,3.13077,-1491.98,-4071.09,445.175
3534,0,-0.00268692,-0.0005456,3.13074,-1492,-4071.53,448.142
3535,0,-0.00257625,0.000657117,3.1307,-1492.05,-4072,450.989
3536,0,-0.00237384,0.00217287,3.13049,-1492.07,-4072.45,453.705
3537,0,-0.00181072,0.00260352,3.13051,-1492.09,-4072.85,456.247
3538,0,-0.000891845,0.00413623,3.13036,-1492.11,-4073.29,458.745
3539,0,-0.00141616,0.00400606,3.13037,-1492.11,-4073.68,460.999
3540,0,-0.000383214,0.00504957,3.13068,-1492.11,-4074.12,463.207
3541,0,-0.000381577,0.00510895,3.1307,-1492.12,-4074.49,465.195
3542,0,-0.00153228,0.00352644,3.13046,-1492.11,-4074.88,467.069
3543,0,-0.00101946,0.00387785,3.13063,-1492.1,-4075.3,468.858
3544,0,-0.00137654,0.00356631,3.13056,-1492.13,-4075.68,470.513
3545,0,-0.00277949,0.0020802,3.13039,-1492.11,-4076.02,471.96
3546,0,-0.00220982,0.00262092,3.13051,-1492.13,-4076.42,473.396
3547,0,-0.00327022,0.000994673,3.13052,-1492.09,-4076.74,474.566
3548,0,-0.00440491,0.000419604,3.13043,-1492.09,-4077.11,475.744
3549,0,-0.00376288,0.00165989,3.13049,-1492.09,-4077.47,476.776
3550,0,-0.00318081,0.00256268,3.13047,-1492.09,-4077.81,477.662
3551,0,-0.00455324,0.000941109,3.13037,-1492.07,-4078.1,478.38
3552,0,-0.00483043,0.00105304,3.13057,-1492.08,-4078.44,479.06
