Objects
100
,,Global Angle Tello_DC5B8B:Tello_DC5B8B,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
3095,0,-0.00542799,0.0115356,1.5269,-1424.25,908.728,25.7446
3096,0,-0.00477677,0.0139632,1.52629,-1424.1,908.732,25.9942
3097,0,-0.00313439,0.0169398,1.5254,-1423.99,908.766,26.3103
3098,0,-0.00173902,0.0201018,1.52451,-1423.87,908.835,26.7113
3099,0,0.00191807,0.023937,1.52329,-1423.79,909.021,27.2306
3100,0,0.00152887,0.0278825,1.52257,-1423.6,909.092,27.7508
3101,0,0.0024355,0.031921,1.52194,-1423.44,909.221,28.4686
3102,0,0.0038186,0.0363564,1.52173,-1423.22,909.369,29.2698
3103,0,0.00920109,0.0407375,1.52081,-1423.06,909.722,30.2204
3104,0,0.0139559,0.0446396,1.52008,-1422.88,910.09,31.2728
3105,0,0.0116662,0.0475318,1.52066,-1422.47,910.133,32.3876
3106,0,0.0144745,0.0498469,1.52028,-1422.16,910.533,33.7763
3107,0,0.0134424,0.0511795,1.52063,-1421.75,910.771,35.1911
3108,0,0.0151103,0.0521816,1.51976,-1421.37,911.28,36.8339
3109,0,0.0159356,0.0524211,1.51956,-1420.83,911.637,38.6398
3110,0,0.0191628,0.052151,1.51927,-1420.37,912.142,40.6852
3111,0,0.0194376,0.0505122,1.5195,-1419.73,912.577,42.7272
3112,0,0.0195594,0.0489558,1.51917,-1419.1,912.995,45.0926
3113,0,0.0208202,0.0464897,1.51927,-1418.4,913.519,47.7452
3114,0,0.0224182,0.0438667,1.51941,-1417.64,914.067,50.7206
3115,0,0.0230181,0.0410169,1.51972,-1416.81,914.618,54
3116,0,0.0238811,0.037419,1.51983,-1415.98,915.235,57.6416
3117,0,0.0232166,0.0338499,1.51989,-1415.05,915.839,61.5802
3118,0,0.0212685,0.0294726,1.52054,-1414.04,916.414,65.8044
3119,0,0.0182167,0.0245532,1.52046,-1413.07,917.11,70.2793
3120,0,0.0157334,0.0189897,1.52083,-1412.07,917.704,75.1736
3121,0,0.0138138,0.0134102,1.52124,-1411.09,918.392,80.3322
3122,0,0.0129869,0.00750502,1.52101,-1410.17,919.205,85.6833
3123,0,0.00741744,0.00110651,1.52112,-1409.03,919.761,91.2247
3124,0,0.00409959,-0.00514555,1.52133,-1408.06,920.442,97.0653
3125,0,-9.85449e-05,-0.0114141,1.52134,-1407.06,921.15,103.073
3126,0,-0.00219438,-0.0174666,1.52116,-1406.18,921.907,109.336
3127,0,-0.00365705,-0.0235686,1.52099,-1405.24,922.611,115.745
3128,0,-0.00564224,-0.0296201,1.52118,-1404.36,923.252,122.298
3129,0,-0.00882717,-0.0351303,1.52096,-1403.48,924.018,129.036
3130,0,-0.0103387,-0.0404338,1.52039,-1402.81,924.772,135.94
3131,0,-0.0085642,-0.0451261,1.52029,-1402.12,925.417,143.057
3132,0,-0.00932513,-0.0493274,1.5201,-1401.41,925.955,150.194
3133,0,-0.00869098,-0.0541247,1.52089,-1400.86,926.577,157.526
3134,0,-0.00763061,-0.056493,1.52087,-1400.32,927.067,164.878
3135,0,-0.0058165,-0.0583909,1.52066,-1399.89,927.626,172.389
3136,0,-0.00387723,-0.0597475,1.52071,-1399.46,928.136,179.968
3137,0,-0.00468059,-0.0605105,1.52031,-1399.03,928.619,187.55
3138,0,-0.0048075,-0.0603858,1.52012,-1398.72,928.96,195.313
3139,0,-0.00421431,-0.0596083,1.52026,-1398.49,929.314,203.1
3140,0,-0.00406454,-0.0586838,1.52032,-1398.29,929.658,210.928
3141,0,-0.00517432,-0.0568623,1.5201,-1398.16,930.006,218.833
3142,0,-0.00422464,-0.0548362,1.52016,-1398.06,930.271,226.816
3143,0,-0.00407309,-0.0523801,1.52032,-1397.98,930.51,234.807
3144,0,-0.00328076,-0.0496207,1.52047,-1397.98,930.741,242.887
3145,0,-0.00240318,-0.0467653,1.52051,-1397.97,930.926,250.941
3146,0,-0.00120445,-0.0436964,1.52077,-1398.04,931.104,259.089
3147,0,-0.000453912,-0.0406227,1.52096,-1398.15,931.272,267.205
3148,0,-0.00134228,-0.0374018,1.52042,-1398.3,931.445,275.312
3149,0,-0.00120034,-0.0344511,1.52058,-1398.43,931.526,283.534
3150,0,-0.00172644,-0.0313743,1.52062,-1398.59,931.643,291.685
3151,0,-0.00277212,-0.028645,1.52055,-1398.81,931.742,299.887
3152,0,-0.00416541,-0.026089,1.52026,-1399.01,931.826,308.079
3153,0,-0.00508539,-0.0238967,1.51996,-1399.23,931.935,316.311
3154,0,-0.00445582,-0.021981,1.51984,-1399.49,932.04,324.553
3155,0,-0.00215313,-0.0201601,1.52008,-1399.92,932.15,332.84
3156,0,-0.00220898,-0.0187446,1.52037,-1400.21,932.149,341.013
3157,0,-0.00254772,-0.0176988,1.52054,-1400.51,932.176,349.177
3158,0,-0.00338405,-0.0168458,1.52055,-1400.82,932.233,357.356
3159,0,-0.00497043,-0.0161327,1.52034,-1401.21,932.333,365.491
3160,0,-0.00406691,-0.0155394,1.52024,-1401.6,932.43,373.673
3161,0,-0.00220323,-0.0149277,1.52033,-1402.02,932.483,381.854
3162,0,-0.0024655,-0.0144664,1.52035,-1402.46,932.557,389.885
3163,0,-0.0039925,-0.0143735,1.5203,-1402.83,932.555,397.912
3164,0,-0.00506819,-0.0141226,1.5202,-1403.27,932.642,405.945
3165,0,-0.0026202,-0.0137593,1.52038,-1403.7,932.746,414.023
3166,0,0.000321719,-0.0130279,1.52022,-1404.35,932.865,422.021
3167,0,-0.00165452,-0.0131342,1.52022,-1404.68,932.836,429.755
3168,0,-0.00364443,-0.0126805,1.52029,-1405.09,932.873,437.586
3169,0,-0.00114346,-0.0118764,1.52038,-1405.77,933.054,445.502
3170,0,-0.00385386,-0.0114909,1.52016,-1406.2,933.088,453.102
3171,0,-0.00507842,-0.0106908,1.52051,-1406.66,933.103,460.831
3172,0,-0.00313543,-0.0098712,1.52067,-1407.26,933.287,468.503
3173,0,-0.00438505,-0.00943151,1.52051,-1407.81,933.314,475.973
3174,0,-0.00478515,-0.00895409,1.52083,-1408.34,933.363,483.464
3175,0,-0.00270645,-0.0084821,1.52063,-1408.98,933.578,490.903
3176,0,-0.00395302,-0.00836119,1.52073,-1409.45,933.573,498.176
3177,0,-0.00440519,-0.00878066,1.52092,-1410.04,933.694,505.4
3178,0,-0.00217636,-0.0085757,1.52078,-1410.7,933.885,512.637
3179,0,-0.00312998,-0.00866679,1.52036,-1411.3,933.937,519.619
3180,0,-0.00410595,-0.00877904,1.52021,-1411.85,934.103,526.599
3181,0,-0.00200652,-0.00875694,1.52071,-1412.47,934.125,533.63
3182,0,-0.00288361,-0.00898721,1.52046,-1413.05,934.26,540.388
3183,0,0.000871146,-0.00871676,1.52072,-1413.73,934.434,547.192
3184,0,0.000775828,-0.00909329,1.52054,-1414.29,934.542,553.716
3185,0,0.000815355,-0.00927366,1.52064,-1414.85,934.635,560.291
3186,0,0.00102067,-0.00951764,1.52041,-1415.58,934.841,566.713
3187,0,0.00254358,-0.00957872,1.52085,-1416.19,934.887,573.082
3188,0,0.00517801,-0.00939628,1.52077,-1416.92,935.115,579.388
3189,0,0.00605066,-0.00945422,1.52049,-1417.55,935.227,585.453
3190,0,0.00743698,-0.00918467,1.52016,-1418.21,935.451,591.534
3191,0,0.00853392,-0.00907953,1.52035,-1418.8,935.461,597.467
3192,0,0.00698006,-0.0092212,1.5203,-1419.34,935.58,603.24
3193,0,0.00876745,-0.008845,1.5206,-1420.07,935.706,609.058
3194,0,0.00685382,-0.00854173,1.5204,-1420.64,935.822,614.622
3195,0,0.00975441,-0.00820543,1.5206,-1421.41,936.015,620.229
3196,0,0.00784723,-0.0083757,1.52067,-1421.87,936.053,625.533
3197,0,0.010083,-0.00786043,1.52046,-1422.65,936.275,630.957
3198,0,0.00992328,-0.00796233,1.52071,-1423.17,936.351,636.14
3199,0,0.00944915,-0.00781791,1.52063,-1423.77,936.481,641.222
3200,0,0.0104572,-0.00739452,1.52084,-1424.46,936.555,646.281
3201,0,0.00918344,-0.00736062,1.52056,-1425.03,936.73,651.101
