Objects
100
,,Global Angle Tello_DC5B8B:Tello_DC5B8B,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
16,0,0.0233282,-0.00135693,0.0239191,3247.91,1031.79,45.3378
17,0,0.0234744,-0.000927248,0.0239225,3247.88,1031.8,45.3878
18,0,0.0215422,0.000694623,0.0232786,3247.9,1031.76,45.3673
19,0,0.0213862,0.00164463,0.0226914,3247.94,1031.72,45.4233
20,0,0.017455,0.00531523,0.0216313,3248.01,1031.57,45.3933
21,0,0.0172636,0.00675569,0.0205002,3248.09,1031.52,45.4575
22,0,0.0194958,0.00803401,0.021142,3248.05,1031.52,45.6549
23,0,0.0238439,0.00767861,0.0222941,3248,1031.54,45.9075
24,0,0.0255965,0.0092397,0.0228727,3248.1,1031.33,46.1292
25,0,0.0269794,0.0119373,0.0234856,3248.13,1031.12,46.4536
26,0,0.0334775,0.01604,0.027532,3248.08,1031.12,46.987
27,0,0.0341638,0.0188855,0.0264226,3248.18,1030.84,47.5023
28,0,0.0387577,0.0189928,0.0266537,3248.29,1030.69,48.1328
29,0,0.0398345,0.0234363,0.0285717,3248.25,1030.24,48.9411
30,0,0.044825,0.0266324,0.0299786,3248.31,1029.94,50.4086
31,0,0.0470734,0.0273086,0.0289986,3248.59,1029.54,51.419
32,0,0.0519069,0.0266806,0.029296,3248.59,1029.14,52.8999
33,0,0.0545182,0.0283883,0.0302063,3248.98,1028.78,54.1792
34,0,0.0533938,0.0297614,0.0294318,3248.99,1027.98,56.0539
35,0,0.0515426,0.0337991,0.0280015,3248.83,1027.43,58.2793
36,0,0.0496786,0.0349565,0.0281316,3249.35,1026.7,60.0684
37,0,0.0514068,0.034235,0.0287705,3249.81,1026.01,62.4201
38,0,0.0499253,0.0356842,0.0308341,3250,1025.27,64.9163
39,0,0.0469049,0.0353788,0.0308611,3250.36,1024.28,67.7106
40,0,0.0445593,0.0332473,0.0294748,3250.82,1023.32,70.9398
41,0,0.0423644,0.0298353,0.0284095,3251.29,1022.4,74.4108
42,0,0.0376626,0.0330499,0.030014,3251.03,1021.54,78.7614
43,0,0.0339334,0.0303659,0.0281715,3252.42,1020.38,82.3771
44,0,0.0318268,0.0242927,0.0266449,3252.77,1019.19,86.8945
45,0,0.0285504,0.0213043,0.0285617,3253.26,1018.18,91.5819
46,0,0.0235889,0.0172255,0.0310094,3253.99,1016.94,96.1967
47,0,0.0224027,0.0087859,0.0314759,3254.99,1015.95,101.375
48,0,0.0158345,0.00664255,0.0323356,3255.15,1014.63,106.899
49,0,0.00786444,0.00579686,0.0315128,3256.07,1013.44,112.517
50,0,0.00350701,0.00160444,0.0339087,3256.39,1012.38,118.394
51,0,-0.00593518,0.00268111,0.0332904,3257.4,1010.99,124.368
52,0,-0.0134076,0.00288868,0.0305005,3257.61,1010,131.06
53,0,-0.0170989,0.000163383,0.0324106,3258.48,1008.81,137.162
54,0,-0.017584,-0.00557569,0.0343198,3259.1,1008.17,143.8
55,0,-0.0195232,-0.0102398,0.0331136,3260.17,1006.95,150.444
56,0,-0.0238394,-0.00519161,0.0354447,3259.91,1006.06,157.781
57,0,-0.02337,-0.011283,0.0357037,3260.78,1005.25,164.667
58,0,-0.0239241,-0.019513,0.0346993,3261.88,1004.23,171.241
59,0,-0.0228599,-0.0248604,0.0331913,3262.32,1003.42,178.823
60,0,-0.0223292,-0.0280868,0.0327595,3262.73,1002.61,186.108
61,0,-0.0251894,-0.0298898,0.0330539,3263.74,1001.66,193.024
62,0,-0.0257272,-0.0305281,0.0329029,3264.06,1001.25,200.518
63,0,-0.0294273,-0.0246497,0.0311225,3263.84,1000.5,208.753
64,0,-0.031665,-0.0207729,0.0296047,3264.05,999.775,216.423
65,0,-0.028552,-0.0244661,0.0302999,3264.97,999.242,223.574
66,0,-0.028978,-0.0238556,0.0311163,3265.6,998.698,230.993
67,0,-0.0273296,-0.0222452,0.030974,3265.78,998.243,238.933
68,0,-0.0246475,-0.0218323,0.0307608,3266.06,997.658,246.949
69,0,-0.0224184,-0.0142713,0.0331554,3265.59,997.328,255.218
70,0,-0.0167118,-0.0191253,0.0331565,3266.66,996.847,262.746
71,0,-0.01399,-0.021128,0.0330307,3267.05,996.488,270.508
72,0,-0.0151069,-0.0167857,0.0321408,3266.62,996.07,278.873
73,0,-0.0147665,-0.0149601,0.029484,3266.69,995.499,287.017
74,0,-0.0106675,-0.016527,0.0293903,3267.33,995.165,294.827
75,0,-0.0116871,-0.0103513,0.0288471,3267.18,995.12,303.373
76,0,-0.00879826,-0.00900652,0.0309039,3267.31,994.913,311.151
77,0,-0.00868159,-0.00335254,0.0325805,3267.36,994.895,319.335
78,0,-0.00669285,-0.00787272,0.0304768,3268.09,994.271,326.92
79,0,-0.00847316,-0.0056063,0.0295873,3268.24,993.791,335.188
80,0,-0.0129055,-0.000149957,0.028708,3267.59,993.43,343.775
81,0,-0.0138354,0.000686724,0.0290569,3268.48,993.214,351.523
82,0,-0.0103454,0.000761732,0.0302208,3268.43,993.445,359.923
83,0,-0.011397,0.00528763,0.0306635,3267.7,993.224,368.417
84,0,-0.0100326,0.00138298,0.0309394,3268.52,993.029,376.358
85,0,-0.00712747,-0.00335009,0.0294104,3268.74,992.691,384.14
86,0,-0.00788239,-0.00243685,0.0285907,3268.88,992.425,392.346
87,0,-0.00742032,-0.00226381,0.0291478,3269.04,992.324,400.373
88,0,-0.00531663,-0.000969428,0.032802,3268.82,992.449,408.2
89,0,-0.0060999,0.00171989,0.0328033,3268.36,992.376,416.959
90,0,-0.0138283,0.00818298,0.0302861,3268.45,991.948,424.813
91,0,-0.00921742,0.00168848,0.0294852,3269.36,992.181,432.487
