Objects
100
,,Global Angle Tello_DC5B8B:Tello_DC5B8B,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
256,0,0.00584934,0.0417015,-1.57783,3417.89,-4158.61,3.81472
257,0,0.00598069,0.0397892,-1.57758,3417.91,-4158.62,3.8311
258,0,0.00595198,0.038839,-1.57763,3417.93,-4158.62,3.86172
259,0,0.00571639,0.0361371,-1.5776,3417.93,-4158.64,3.87972
260,0,0.00579788,0.0369194,-1.57817,3417.94,-4158.67,3.86824
261,0,0.00661953,0.0291272,-1.57864,3417.92,-4158.77,4.00923
262,0,0.00609002,0.0295099,-1.57791,3417.86,-4158.7,3.95129
263,0,0.00673982,0.0337908,-1.57797,3417.9,-4158.69,3.9167
264,0,0.00714548,0.0343214,-1.57859,3417.94,-4158.71,3.95744
265,0,0.00726623,0.0351173,-1.57892,3417.93,-4158.72,3.95683
266,0,0.00704425,0.0381457,-1.57881,3417.85,-4158.7,3.99296
267,0,0.00607032,0.0431827,-1.5792,3417.78,-4158.68,3.9364
268,0,0.00711167,0.0392848,-1.57933,3417.87,-4158.76,4.01541
269,0,0.00803529,0.0384942,-1.57892,3417.92,-4158.76,4.01399
270,0,0.00850989,0.0379473,-1.57916,3417.96,-4158.81,4.03658
271,0,0.00919789,0.0372748,-1.57855,3417.94,-4158.85,4.07152
272,0,0.0104544,0.0362967,-1.57787,3417.84,-4158.62,4.21738
273,0,0.0128684,0.0308784,-1.5762,3417.9,-4158.75,4.3768
274,0,0.0155833,0.0286469,-1.57566,3417.91,-4158.85,4.55487
275,0,0.018602,0.0230171,-1.57478,3417.87,-4158.94,4.88093
276,0,0.0218905,0.0200257,-1.5756,3417.73,-4158.9,5.1136
277,0,0.0244447,0.0230236,-1.57463,3417.68,-4158.99,5.39429
278,0,0.0288101,0.0170407,-1.5724,3417.7,-4159.25,5.81701
279,0,0.0315837,0.00887885,-1.5727,3417.6,-4159.44,6.31322
280,0,0.0354118,0.00534537,-1.57221,3417.59,-4159.77,6.89363
281,0,0.038076,0.00115351,-1.57266,3417.5,-4160.07,7.73936
282,0,0.0378318,0.00901959,-1.57482,3417.12,-4160.27,8.28951
283,0,0.0426644,0.00916625,-1.57483,3417.07,-4160.48,9.71925
284,0,0.0425527,0.0126354,-1.57626,3416.44,-4160.65,10.8428
285,0,0.0451172,0.0123698,-1.57525,3416.13,-4160.94,12.4591
286,0,0.0481946,0.00714113,-1.57255,3415.56,-4161.27,14.1086
287,0,0.0499059,0.0226653,-1.57406,3414.43,-4161.61,15.9199
288,0,0.0524971,0.0254426,-1.57248,3414.27,-4162.04,17.4956
289,0,0.0519715,0.0169066,-1.57272,3413.83,-4162.69,19.6898
290,0,0.0537991,0.016392,-1.57286,3413.23,-4163.08,22.3337
291,0,0.0537217,0.0127742,-1.56935,3412.76,-4163.61,24.4957
292,0,0.051184,0.0113473,-1.56884,3412.11,-4164.06,27.5934
293,0,0.0480375,0.00869284,-1.56963,3411.35,-4164.73,31.212
294,0,0.0433315,0.00752897,-1.57058,3410,-4165.35,34.7241
295,0,0.0380217,0.00410706,-1.57041,3408.88,-4165.98,38.5297
296,0,0.0329816,0.00778762,-1.57088,3408.24,-4166.59,42.6433
297,0,0.0292534,0.00309176,-1.57014,3407.57,-4167.51,47.0413
298,0,0.0248616,0.000832674,-1.57006,3406.95,-4168.29,51.9669
299,0,0.0200781,0.0014103,-1.56906,3406.06,-4168.87,56.9661
300,0,0.0159387,0.00513322,-1.56624,3404.55,-4169.57,62.0617
301,0,0.00733562,0.0131795,-1.56874,3403.09,-4170.38,67.8777
302,0,-0.000796124,0.0140382,-1.57081,3402.4,-4171.23,73.249
303,0,-0.00874493,0.0104593,-1.57021,3401.32,-4171.78,79.1536
304,0,-0.0152911,0.0112126,-1.57036,3400.39,-4172.58,85.1882
305,0,-0.0214231,0.0159367,-1.57161,3399.43,-4173.38,91.441
306,0,-0.027409,0.0121156,-1.57108,3398.96,-4174.13,97.9781
307,0,-0.0324896,0.0170742,-1.5712,3397.68,-4174.62,104.456
308,0,-0.0377771,0.0207877,-1.57208,3396.42,-4175.33,111.102
309,0,-0.0419729,0.011613,-1.57293,3396,-4176.21,118.34
310,0,-0.0451908,0.0169826,-1.57145,3394.88,-4176.22,125.218
311,0,-0.0467577,0.0290093,-1.57322,3393.51,-4176.79,132.527
312,0,-0.0477735,0.0340831,-1.57417,3392.67,-4176.88,139.79
313,0,-0.0484789,0.0226803,-1.57239,3392.54,-4177.58,147.223
314,0,-0.0481337,0.0247014,-1.54366,3387.91,-4170.51,154.415
315,0,-0.0429072,0.0447536,-1.52242,3386.57,-4170.15,162.833
316,0,-0.045198,0.0453231,-1.54364,3389.97,-4178.18,169.74
317,0,-0.0447779,0.0414795,-1.5544,3389.76,-4178.58,177.361
318,0,-0.0448776,0.0333438,-1.56128,3389.38,-4179.07,185.116
319,0,-0.0434143,0.0266451,-1.56467,3388.77,-4179.18,193.061
320,0,-0.0418366,0.0215593,-1.56724,3388.36,-4179.51,200.968
321,0,-0.0406347,0.0133087,-1.56875,3388.1,-4179.76,208.782
322,0,-0.0396239,0.0137044,-1.57098,3387.42,-4180.14,216.654
323,0,-0.0379638,0.0178957,-1.57302,3387.05,-4180.29,224.522
324,0,-0.0356642,0.0195968,-1.57393,3386.43,-4180.33,232.747
325,0,-0.0331913,0.0200058,-1.57396,3385.98,-4180.41,240.867
326,0,-0.0302459,0.01652,-1.57225,3385.68,-4180.31,249.154
327,0,-0.0288781,0.0152941,-1.57322,3385.35,-4180.57,257.135
328,0,-0.0244525,0.0215734,-1.57234,3384.82,-4180.27,265.682
329,0,-0.0229008,0.0225299,-1.57216,3385.08,-4180.4,273.282
330,0,-0.0215596,0.0198013,-1.57216,3384.97,-4180.71,281.522
331,0,-0.0203569,0.0223086,-1.57231,3384.51,-4180.62,289.587
332,0,-0.0195055,0.0255841,-1.57355,3384.2,-4180.58,297.868
333,0,-0.0192392,0.0295531,-1.57439,3383.72,-4180.71,306.057
334,0,-0.0197428,0.0332959,-1.57379,3383.42,-4180.72,314.254
335,0,-0.0187202,0.0269451,-1.57303,3383.82,-4181.05,322.545
336,0,-0.0178491,0.0226284,-1.57269,3383.53,-4181.11,330.947
337,0,-0.0180942,0.0185206,-1.57172,3383.44,-4181.08,338.957
338,0,-0.0186002,0.0168371,-1.57136,3383.31,-4181.17,346.883
339,0,-0.0190306,0.0156849,-1.57138,3382.99,-4181.14,355.062
340,0,-0.0192319,0.0147874,-1.57098,3382.83,-4181.16,363.251
341,0,-0.0193868,0.0176464,-1.57148,3382.94,-4181.08,371.259
342,0,-0.0190084,0.0146282,-1.57125,3383.06,-4181.12,379.541
343,0,-0.0184937,0.0136866,-1.57088,3382.96,-4181.13,387.599
344,0,-0.0193141,0.0110074,-1.57133,3382.62,-4181.31,395.691
345,0,-0.0194355,0.0139427,-1.57236,3382.52,-4181.14,403.673
346,0,-0.0181929,0.0230141,-1.57286,3382.35,-4181.04,411.898
347,0,-0.0182075,0.0167212,-1.57276,3382.93,-4181.2,419.678
348,0,-0.0177692,0.0132672,-1.57185,3382.76,-4181.14,427.628
349,0,-0.0175268,0.0158149,-1.57174,3382.44,-4181.08,435.361
350,0,-0.0168469,0.0171679,-1.57165,3382.53,-4181.07,443.097
351,0,-0.0170133,0.0242495,-1.57291,3382.66,-4180.83,450.697
352,0,-0.0156552,0.019728,-1.57152,3382.93,-4181.06,458.529
353,0,-0.0149552,0.0162107,-1.57051,3382.78,-4180.96,466.22
354,0,-0.0139328,0.019335,-1.57061,3382.55,-4180.94,473.678
355,0,-0.0124897,0.015038,-1.57052,3382.81,-4181.02,481.5
356,0,-0.0115108,0.0146129,-1.57053,3382.76,-4180.99,488.923
357,0,-0.0107584,0.0131381,-1.56988,3383.09,-4180.92,496.135
358,0,-0.0101379,0.0114245,-1.57044,3383.12,-4181.06,503.571
359,0,-0.00939007,0.0117288,-1.57042,3382.88,-4180.91,511.003
360,0,-0.00854069,0.0213164,-1.57073,3382.69,-4180.71,518.283
361,0,-0.00812194,0.0154304,-1.57057,3383.63,-4180.81,525.024
362,0,-0.00881763,0.014288,-1.57088,3383.58,-4180.79,531.988
363,0,-0.00908055,0.0147589,-1.57142,3383.49,-4180.79,539.057
364,0,-0.00875707,0.0121,-1.57197,3383.63,-4180.87,546.053
365,0,-0.0073216,0.0227769,-1.57269,3383.26,-4180.5,553.159
366,0,-0.00771041,0.0215155,-1.57262,3383.78,-4180.47,559.308
367,0,-0.00754462,0.0171489,-1.57297,3384.18,-4180.77,566.198
368,0,-0.00896238,0.0210281,-1.5746,3383.96,-4180.75,572.603
369,0,-0.00885454,0.0162441,-1.57331,3384.16,-4180.6,579.148
370,0,-0.00840149,0.0139706,-1.57334,3384.27,-4180.62,585.562
371,0,-0.00924494,0.0217864,-1.57513,3384.19,-4180.67,592.014
372,0,-0.00828591,0.0132549,-1.57379,3385.14,-4180.62,597.907
373,0,-0.00884412,0.0192026,-1.57432,3384.75,-4180.58,604.061
374,0,-0.00771636,0.0189546,-1.57207,3384.8,-4179.87,610.153
375,0,-0.00575977,0.0225802,-1.57181,3384.7,-4180.44,616.475
376,0,-0.00622315,0.0217377,-1.57135,3384.83,-4180.21,622.151
377,0,-0.00605491,0.0141837,-1.57159,3385.82,-4180.63,627.745
378,0,-0.00549036,0.0180575,-1.5718,3385.65,-4180.44,633.705
379,0,-0.00619063,0.0160318,-1.57314,3385.8,-4180.7,639.074
380,0,-0.00528477,0.015629,-1.57236,3385.83,-4180.58,644.72
381,0,-0.00723767,0.0236347,-1.5747,3385.88,-4180.65,649.886
382,0,-0.00490048,0.0188873,-1.57508,3386.56,-4180.72,655.646
383,0,-0.00563482,0.0225097,-1.57613,3386.59,-4180.77,660.672
384,0,-0.00520086,0.0165539,-1.57627,3386.88,-4180.93,665.823
385,0,-0.00395181,0.0160841,-1.57415,3386.88,-4180.74,671.089
386,0,-0.00456354,0.0198322,-1.57563,3387.17,-4180.99,675.944
387,0,-0.0055039,0.0190898,-1.5764,3386.93,-4181.11,680.874
388,0,-0.00503024,0.0194555,-1.57615,3387.45,-4181.01,685.694
389,0,-0.00373077,0.016489,-1.57445,3387.81,-4181.07,690.691
390,0,-0.00491818,0.0160453,-1.57558,3387.85,-4181.19,695.027
391,0,-0.00310206,0.0198227,-1.57581,3387.85,-4181.3,699.956
392,0,-0.00346849,0.0197688,-1.57571,3387.93,-4181.48,704.212
393,0,-0.00297631,0.0299479,-1.57567,3387.65,-4181.41,708.724
394,0,-0.00184153,0.0227912,-1.57494,3388.72,-4181.66,713.192
395,0,-5.54895e-05,0.0241997,-1.57474,3388.99,-4181.57,717.455
396,0,0.00141514,0.0239066,-1.57368,3389.25,-4181.77,721.536
397,0,0.00104019,0.0165695,-1.57413,3389.18,-4182.23,725.696
398,0,0.0021761,0.014264,-1.57352,3389.42,-4182.12,729.773
399,0,0.00335959,0.0101006,-1.57281,3389.86,-4182.42,733.77
400,0,0.00330371,0.00825844,-1.57257,3389.88,-4182.48,737.522
401,0,0.00350141,0.0137298,-1.57287,3389.98,-4182.53,741.224
402,0,0.00389909,0.00981043,-1.57233,3390.59,-4182.84,745.014
403,0,0.00358309,0.0127987,-1.57219,3390.58,-4182.93,748.714
404,0,0.00387116,0.0129688,-1.57127,3390.71,-4182.96,752.325
405,0,0.00491653,0.0122042,-1.57057,3390.79,-4183.17,755.97
406,0,0.00472003,0.0177676,-1.57251,3390.85,-4183.57,759.36
407,0,0.00516878,0.0176014,-1.57372,3391.4,-4183.83,762.852
408,0,0.00528271,0.0157665,-1.57315,3391.36,-4183.86,766.238
409,0,0.005281,0.0143245,-1.57218,3391.63,-4184.02,769.444
410,0,0.00515504,0.010833,-1.57241,3392.1,-4184.43,772.56
411,0,0.00460299,0.0137517,-1.57467,3392.09,-4184.88,775.832
412,0,0.00306485,0.0172738,-1.57522,3392.21,-4185.02,778.775
413,0,0.0031004,0.0142266,-1.57305,3392.47,-4185.21,781.989
414,0,0.00344025,0.0122678,-1.57171,3392.55,-4185.48,785.106
415,0,0.00255045,0.0155936,-1.57317,3392.6,-4186.05,787.914
416,0,0.00233559,0.014285,-1.57353,3392.86,-4186.33,790.849
417,0,0.00210274,0.0129128,-1.5728,3392.82,-4186.51,793.72
418,0,0.000612252,0.0168685,-1.5746,3392.96,-4186.88,796.479
419,0,0.00158928,0.0218426,-1.57371,3393.34,-4186.79,799.246
420,0,0.00216854,0.0137683,-1.57308,3393.7,-4187.35,801.981
421,0,0.000661175,0.0168196,-1.57499,3393.7,-4187.71,804.533
422,0,0.000723341,0.0179462,-1.57427,3393.86,-4187.81,807.172
423,0,4.2419e-05,0.0143271,-1.57515,3394.06,-4188.4,809.731
424,0,-0.000227278,0.0142557,-1.57524,3394.33,-4188.73,812.17
425,0,-0.000659246,0.0157362,-1.57627,3394.35,-4188.53,814.702
426,0,-0.00236884,0.0136055,-1.57595,3394.33,-4189.6,817.167
427,0,-0.00235982,0.0110495,-1.57557,3394.58,-4189.91,819.578
428,0,-0.00297801,0.0131721,-1.57508,3394.69,-4190.2,821.722
429,0,-0.00168061,0.00752052,-1.57395,3394.83,-4190.38,824.252
430,0,-0.00232454,0.00923602,-1.57516,3394.69,-4190.98,826.612
431,0,-0.00179734,0.00939722,-1.57438,3394.94,-4190.95,828.793
432,0,-0.00377502,0.0135451,-1.57512,3394.95,-4191.38,830.697
433,0,-0.00295858,0.00731536,-1.57379,3395.51,-4191.58,833.147
434,0,-0.00390468,0.00594743,-1.57453,3395.24,-4192.1,835.078
435,0,-0.00422488,0.00560537,-1.5745,3395.66,-4191.96,837.219
436,0,-0.00545141,0.0103283,-1.57454,3395.46,-4192.69,839.003
437,0,-0.00374722,0.0116378,-1.57322,3395.96,-4192.48,841.286
438,0,-0.00399251,0.0097925,-1.57452,3396.09,-4193.63,843.192
439,0,-0.00404569,0.00936756,-1.5743,3396.32,-4193.85,845.142
440,0,-0.00494225,0.00944884,-1.57405,3396.5,-4194.18,846.894
441,0,-0.00423665,0.0094104,-1.57553,3396.7,-4194.74,849.028
442,0,-0.00445785,0.00482795,-1.57386,3396.84,-4194.78,850.797
443,0,-0.0038308,0.00991685,-1.57501,3396.92,-4195.17,852.67
444,0,-0.00460925,0.00611481,-1.57287,3396.9,-4195.3,854.369
445,0,-0.00363152,0.00472549,-1.57246,3396.78,-4195.65,856.489
446,0,-0.00547356,0.00671312,-1.57304,3397.07,-4196.02,857.737
447,0,-0.00553684,0.0095025,-1.57349,3397.07,-4195.94,859.565
448,0,-0.00629215,0.00589604,-1.57316,3397.42,-4196.61,861.185
449,0,-0.00554463,0.00413068,-1.57273,3397.38,-4196.51,863.149
450,0,-0.00644951,0.00496677,-1.57407,3397.49,-4197.28,864.524
451,0,-0.00808478,0.00638191,-1.57428,3397.67,-4197.77,866.023
452,0,-0.00896351,0.0133663,-1.57545,3397.62,-4197.92,867.473
453,0,-0.00853676,0.00861904,-1.57527,3397.88,-4198.27,869.212
454,0,-0.00795916,0.006767,-1.57584,3397.86,-4198.61,870.912
455,0,-0.00544123,0.0105521,-1.57436,3397.88,-4198.46,872.547
456,0,-0.00631645,0.0127105,-1.57374,3398.19,-4198.72,873.751
457,0,-0.00588975,0.00599803,-1.57508,3398.66,-4199.31,875.353
458,0,-0.00570205,-0.000716607,-1.57384,3398.65,-4199.44,876.732
459,0,-0.00612308,0.00189047,-1.57351,3398.61,-4199.47,878.206
460,0,-0.00732039,0.00521039,-1.57505,3398.62,-4199.87,879.313
461,0,-0.00642626,-0.00115581,-1.57548,3399.11,-4200,881.037
462,0,-0.00556991,-0.00268364,-1.57399,3399.2,-4200.26,882.426
463,0,-0.00533743,-0.00225168,-1.57458,3399.18,-4200.7,883.573
464,0,-0.00362669,0.000185063,-1.57389,3399.06,-4200.7,885.186
465,0,-0.00343331,-0.00293487,-1.57285,3399.29,-4200.89,886.428
466,0,-0.00434068,-0.00575196,-1.57337,3399.47,-4201.48,887.56
467,0,-0.00398861,-0.00985568,-1.57255,3399.39,-4201.52,889.128
468,0,-0.0067194,-0.00493448,-1.57345,3399.24,-4201.77,890.063
469,0,-0.0077276,-0.00235984,-1.57407,3399.28,-4201.95,891.222
470,0,-0.00696817,-0.00361618,-1.57478,3399.46,-4202.21,892.681
471,0,-0.00499605,-0.000445587,-1.57449,3399.32,-4202.05,894.076
472,0,-0.0053639,-0.00144101,-1.57379,3399.51,-4202.31,895.064
473,0,-0.00607502,-0.00295063,-1.57345,3399.47,-4202.44,896.25
474,0,-0.00532125,-0.00485322,-1.57482,3399.66,-4202.83,897.505
475,0,-0.00565565,-0.00901411,-1.5738,3399.66,-4202.84,898.569
476,0,-0.00650467,-0.0107802,-1.57277,3399.56,-4202.84,899.629
477,0,-0.00597039,-0.0033074,-1.57488,3399.47,-4203.06,900.787
478,0,-0.00687316,0.00626931,-1.57592,3399.27,-4203.12,901.547
479,0,-0.00654004,-0.00103431,-1.57378,3399.64,-4203.16,902.884
480,0,-0.00604586,-0.00257748,-1.57301,3399.63,-4203.22,903.957
481,0,-0.00530205,0.000760312,-1.57242,3399.47,-4203.28,904.998
482,0,-0.00638699,0.00644793,-1.57347,3399.21,-4203.42,905.66
483,0,-0.00639303,0.000622119,-1.57374,3399.48,-4203.72,906.834
484,0,-0.00619027,1.65975e-06,-1.57258,3399.36,-4203.65,907.783
485,0,-0.0056026,0.00210354,-1.57141,3399.34,-4203.55,908.694
486,0,-0.00656671,0.00839031,-1.57361,3399.11,-4203.83,909.377
487,0,-0.0058572,0.0060025,-1.57391,3399.16,-4203.88,910.41
488,0,-0.00724042,-0.00143018,-1.57345,3399.1,-4204.21,911.447
489,0,-0.00634732,0.00163359,-1.57196,3399.29,-4204.02,912.123
490,0,-0.00422743,0.0085961,-1.57052,3398.92,-4203.85,913.061
491,0,-0.00449355,0.00281472,-1.57219,3399.21,-4204.32,913.656
492,0,-0.00431129,0.00411696,-1.57283,3399.11,-4204.22,914.431
493,0,-0.00513596,0.000363768,-1.57227,3399.21,-4204.33,915.2
494,0,-0.00493022,0.0014662,-1.57146,3399.25,-4204.42,915.779
495,0,-0.00242499,0.00500056,-1.57048,3399.07,-4204.31,916.793
496,0,-0.00258042,0.00101265,-1.57173,3399.2,-4204.64,917.263
497,0,-0.00316141,0.00412604,-1.57264,3398.9,-4204.64,917.812
498,0,-0.0033701,0.0106727,-1.57292,3398.74,-4204.6,918.439
499,0,-0.00298663,0.00407951,-1.57365,3399.02,-4204.96,919.139
500,0,-0.00297142,0.000301727,-1.57257,3398.88,-4204.88,919.718
501,0,-0.00295451,0.00131204,-1.57286,3398.85,-4204.89,920.134
502,0,-0.00372381,0.00460162,-1.57381,3398.77,-4204.98,920.437
503,0,-0.000573421,0.0131059,-1.57253,3398.65,-4204.6,921.339
504,0,-3.0784e-05,0.00779119,-1.57237,3398.67,-4204.85,921.839
505,0,-0.00159746,0.00695511,-1.57287,3398.48,-4205.08,922.13
