time,tello_x,tello_y,tello_z,tello_rx,tello_ry,tello_rz,tello_rw,vicon_x,vicon_y,vicon_z,vicon_rx,vicon_ry,vicon_rz,vicon_rw
1582294423373603287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02522777436,2.58601469436,0.0431867054949,-0.00140701455705,-0.00561459132852,0.999964917578,-0.00605477387088
1582294423393639463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02523856482,2.5860286358,0.0432593988333,-0.00231272589461,-0.00609568287436,0.999961417185,-0.00588711222
1582294423453714447,0.0,0.0,0.0,0.999994397163,0.0012536176946,-0.00311920745298,-2.24674986384e-05,3.02532062779,2.58606783245,0.0430852942098,-0.00223557968125,-0.00558629625136,0.999959399725,-0.00670778492187
1582294423563728996,0.0160319488496,0.0120110092685,-0.00486952578649,0.999994277954,0.00123719905969,-0.00314583000727,-3.75177623937e-05,3.02517520583,2.58600122833,0.0433031184457,-0.00202610148609,-0.00578929515764,0.999956451432,-0.00703379086998
1582294423604796689,0.0160319488496,0.0120110092685,-0.00486952578649,0.999994277954,0.00123719905969,-0.00314583000727,-3.75177623937e-05,3.02526263956,2.58601497323,0.0431226933201,-0.00151424837935,-0.00499004814933,0.999969446581,-0.00582343336532
1582294423663599982,0.0160319488496,0.0120110092685,-0.00486952578649,0.999994277954,0.00122958456632,-0.00315626012161,-2.94441651931e-05,3.0252021477,2.58597015971,0.0431168655383,-0.000212954047207,-0.00459017400029,0.999971536307,-0.00598427354748
1582294423753895833,0.0160311516374,0.012012234889,-0.00486913416535,0.999994277954,0.00123095046729,-0.00315979332663,-2.40831536757e-06,3.02523017,2.58596999467,0.0431650228476,-0.00175302959172,-0.00442862794167,0.999972216344,-0.00573416793791
1582294423813649266,0.0160311516374,0.012012234889,-0.00486913416535,0.999994277954,0.00123095046729,-0.00315979332663,-2.40831536757e-06,3.0252042392,2.58599744028,0.0431524538689,-0.000989111930626,-0.00543144894963,0.9999629064,-0.00661111513407
1582294423863725689,0.0160311516374,0.012012234889,-0.00486913416535,0.999994277954,0.00121238897555,-0.00316877081059,4.27721624874e-06,3.02494054959,2.58601972586,0.04331528312,-0.00144520157288,-0.00596028685178,0.999949205335,-0.00799832004543
1582294423963819341,0.0160308461636,0.01201284118,-0.00486863171682,0.999994218349,0.00122833601199,-0.00318041653372,2.24572559091e-05,3.0250776831,2.58598188685,0.0433118309081,-0.00246760990378,-0.00629410515041,0.999950331798,-0.00732318778875
1582294424013708652,0.0160308461636,0.01201284118,-0.00486863171682,0.999994218349,0.00122833601199,-0.00318041653372,2.24572559091e-05,3.02526401515,2.58603956159,0.0431733639328,-0.00160117993608,-0.0042131566649,0.999969553081,-0.00637012120645
1582294424063829074,0.0160308461636,0.01201284118,-0.00486863171682,0.999994158745,0.00123745552264,-0.00318036717363,2.86461145151e-05,3.02525973709,2.5860555041,0.043277945138,-0.00243478486661,-0.00493247877396,0.999967303355,-0.00592745277161
1582294424173603134,0.0160308331251,0.0120129194111,-0.00486848410219,0.999994218349,0.00124007568229,-0.00317576085217,1.8501536033e-05,3.02510945818,2.58600545287,0.0432688605742,-0.000905361355484,-0.0055539525148,0.999949568673,-0.0083182956878
1582294424223917948,0.0160308331251,0.0120129194111,-0.00486848410219,0.999994218349,0.00124007568229,-0.00317576085217,1.8501536033e-05,3.02499356403,2.58603291546,0.0433373102482,-0.00218956811829,-0.00715417448451,0.999940818519,-0.00789829332849
1582294424273812018,0.0160308331251,0.0120129194111,-0.00486848410219,0.999994158745,0.00125300593209,-0.00318117742427,4.00281805923e-06,3.02519034449,2.58603062013,0.0432096391131,-0.00136030101094,-0.00479593057765,0.999970476802,-0.00584757683565
1582294424374250296,0.0160310864449,0.0120131568983,-0.00486706802621,0.999994158745,0.00129891349934,-0.00317716132849,1.76204612217e-05,3.02515885102,2.58597126007,0.0432605263401,-0.00182335442288,-0.00439992050313,0.999971250315,-0.0059003917333
1582294424424415268,0.0160310864449,0.0120131568983,-0.00486706802621,0.999994158745,0.00129891349934,-0.00317716132849,1.76204612217e-05,3.02519509831,2.58596400671,0.0432063319728,-0.00147741097135,-0.00358291560776,0.999971761327,-0.00643867385567
1582294424474549718,0.0160310864449,0.0120131568983,-0.00486706802621,0.999993979931,0.00132077664603,-0.00320999231189,1.57073882292e-05,3.02516667284,2.58599883831,0.0431841926633,-0.00116716016437,-0.00496479574858,0.999967078044,-0.00631120975047
1582294424583639300,0.0160311739892,0.012013874948,-0.00486500514671,0.999993920326,0.00130851357244,-0.00323346653022,3.01723266602e-05,3.02497678648,2.58602192578,0.0432852039495,-0.000542997225429,-0.0060628590132,0.99994461491,-0.00858568611651
1582294424633599407,0.0160311739892,0.012013874948,-0.00486500514671,0.999993920326,0.00130851357244,-0.00323346653022,3.01723266602e-05,3.02490297823,2.58590442243,0.0433020561091,-0.000679963499595,-0.00529176893399,0.999951752662,-0.0082478590849
1582294424683652580,0.0160311739892,0.012013874948,-0.00486500514671,0.999993979931,0.00131820410024,-0.00321570737287,5.0377635489e-05,3.02485985639,2.58597059468,0.0434883641176,-0.00233472140073,-0.00718587166344,0.999925177693,-0.00962036071161
1582294424784149221,0.0160309821367,0.0120144719258,-0.00486416509375,0.999993860722,0.00132094183937,-0.00325782294385,4.05664468417e-05,3.0251524533,2.58593716745,0.0432187495024,-0.0011439145858,-0.00431918719303,0.999967743422,-0.00667444349186
